"Status","Year","Disability","Organisation","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Unknown","Crown Commercial Service","Other Cabinet Office Agencies","West Midlands (England)","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Other Cabinet Office Agencies","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Office and Procurator Fiscal Service","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","East Midlands (England)","60","[c]","30620","21950"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","East of England","60","[c]","30870","25040"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","London","170","[c]","34140","26970"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","North East (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","North West (England)","80","[c]","35120","38000"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","South East (England)","120","[c]","32560","26970"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","South West (England)","35","[c]","33490","34070"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","West Midlands (England)","60","[c]","35750","38000"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Attorney General's Departments","Yorkshire and The Humber","60","[c]","32590","27810"
"New entrant CS","2021","Unknown","Debt Management Office","HM Treasury","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","South West (England)","150","[c]","29560","27250"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Science and Technology Laboratory","Ministry of Defence","South West (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","London","210","[c]","37600","33570"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","London","50","[c]","41000","34020"
"New entrant CS","2021","Unknown","Department for Digital, Culture, Media and Sport","Department for Digital, Culture, Media and Sport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","London","205","[c]","38740","32940"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","North East (England)","40","[c]","32680","29360"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","North West (England)","130","[c]","35220","32870"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","South West (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","West Midlands (England)","55","[c]","33280","29360"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Department for Education","Yorkshire and The Humber","95","[c]","31480","29360"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","East of England","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","London","165","[c]","38350","32690"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","South West (England)","35","[c]","33770","30090"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Department for International Trade","London","180","[c]","33410","31800"
"New entrant CS","2021","Unknown","Department for International Trade","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Department for International Trade","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for International Trade","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East Midlands (England)","100","[c]","26170","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","East of England","110","[c]","27590","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","London","415","[c]","31690","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North East (England)","160","[c]","25160","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","North West (England)","310","[c]","25170","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Scotland","105","[c]","25760","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South East (England)","185","[c]","27010","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","South West (England)","125","[c]","26550","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","50","[c]","31880","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Wales","45","[c]","25000","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","West Midlands (England)","95","[c]","27250","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Yorkshire and The Humber","180","[c]","27760","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","London","755","[c]","40770","32790"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Yorkshire and The Humber","280","[c]","37880","31130"
"New entrant CS","2021","Unknown","Disclosure Scotland","Scottish Government","Scotland","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Licensing Agency","Department for Transport","Wales","145","[c]","21990","21590"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","East Midlands (England)","30","[c]","35870","31410"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","South West (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Driver and Vehicle Standards Agency","Department for Transport","Yorkshire and The Humber","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Department for Education","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Department for Education","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Department for Education","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Department for Education","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Department for Education","West Midlands (England)","35","[c]","37510","36500"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Department for Education","Yorkshire and The Humber","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","Scottish Government","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Agency","Food Standards Agency","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Scottish Government","Scotland","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Forestry and Land Scotland","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Actuary's Department","Chancellor's other departments","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","Attorney General's Departments","London","35","[c]","43280","43920"
"New entrant CS","2021","Unknown","Government Property Agency","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Health and Safety Executive","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","East Midlands (England)","75","[c]","19000","18880"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","East of England","55","[c]","20450","19930"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","London","455","[c]","23820","22680"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","North East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","North West (England)","115","[c]","19650","19170"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Scotland","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","South East (England)","85","[c]","20090","18880"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","South West (England)","40","[c]","19010","18880"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Wales","55","[c]","19670","18880"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","West Midlands (England)","130","[c]","20650","18880"
"New entrant CS","2021","Unknown","HM Courts and Tribunals Service","Ministry of Justice","Yorkshire and The Humber","55","[c]","19660","18880"
"New entrant CS","2021","Unknown","HM Land Registry","HM Land Registry","East Midlands (England)","90","[c]","25230","22350"
"New entrant CS","2021","Unknown","HM Land Registry","HM Land Registry","East of England","40","[c]","25060","22350"
"New entrant CS","2021","Unknown","HM Land Registry","HM Land Registry","London","45","[c]","33020","25850"
"New entrant CS","2021","Unknown","HM Land Registry","HM Land Registry","North East (England)","65","[c]","25600","22350"
"New entrant CS","2021","Unknown","HM Land Registry","HM Land Registry","North West (England)","85","[c]","24940","22350"
"New entrant CS","2021","Unknown","HM Land Registry","HM Land Registry","South West (England)","165","[c]","27600","22350"
"New entrant CS","2021","Unknown","HM Land Registry","HM Land Registry","Wales","60","[c]","23470","22350"
"New entrant CS","2021","Unknown","HM Land Registry","HM Land Registry","West Midlands (England)","75","[c]","24530","22350"
"New entrant CS","2021","Unknown","HM Land Registry","HM Land Registry","Yorkshire and The Humber","40","[c]","24450","22350"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","East Midlands (England)","155","[c]","22130","21710"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","East of England","250","[c]","23340","22920"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","London","400","[c]","28730","30150"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","North East (England)","90","[c]","22500","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","North West (England)","230","[c]","22370","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","South East (England)","340","[c]","24620","24020"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","South West (England)","150","[c]","22690","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","Wales","120","[c]","22560","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","West Midlands (England)","175","[c]","22370","22850"
"New entrant CS","2021","Unknown","HM Prison and Probation Service","Ministry of Justice","Yorkshire and The Humber","250","[c]","21960","20600"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East Midlands (England)","155","[c]","26460","25560"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","East of England","30","[c]","33540","31810"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","185","[c]","36210","36160"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North East (England)","610","[c]","23020","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","North West (England)","615","[c]","23840","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Northern Ireland","140","[c]","22010","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Scotland","450","[c]","21240","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South East (England)","75","[c]","23030","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","South West (England)","55","[c]","29040","25560"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Wales","185","[c]","21610","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","West Midlands (England)","220","[c]","25490","20140"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Yorkshire and The Humber","340","[c]","23350","20140"
"New entrant CS","2021","Unknown","HM Treasury (excl. agencies)","HM Treasury","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","East of England","80","[c]","23340","21430"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","London","740","[c]","38810","35050"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","North East (England)","40","[c]","26140","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","North West (England)","245","[c]","28720","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","Northern Ireland","45","[c]","24570","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","Scotland","45","[c]","24580","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","South East (England)","215","[c]","25030","24880"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","West Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Home Office (incl. agencies)","Home Office","Yorkshire and The Humber","225","[c]","26010","21430"
"New entrant CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","North West (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","South West (England)","30","[c]","21870","20880"
"New entrant CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","West Midlands (England)","35","[c]","24420","20880"
"New entrant CS","2021","Unknown","Insolvency Service","Department for Business, Energy and Industrial Strategy","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Ministry of Justice","East Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Ministry of Justice","North East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal Aid Agency","Ministry of Justice","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","South East (England)","85","[c]","31690","26590"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Maritime and Coastguard Agency","Department for Transport","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","East of England","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","80","[c]","42790","40450"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","East Midlands (England)","35","[c]","28070","19560"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","East of England","55","[c]","29370","24540"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","London","65","[c]","32910","29370"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","North West (England)","35","[c]","25380","23540"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Northern Ireland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Scotland","75","[c]","26550","23540"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","South East (England)","220","[c]","31940","26350"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","South West (England)","115","[c]","30310","26350"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","West Midlands (England)","35","[c]","31530","26350"
"New entrant CS","2021","Unknown","Ministry of Defence (excl. agencies)","Ministry of Defence","Yorkshire and The Humber","40","[c]","29340","26350"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","45","[c]","39700","33210"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","London","205","[c]","40710","36800"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Ministry of Justice (excl. agencies)","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
