"Status","Year","Parent_department","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Scottish Government","Outside London","EO","Female","205","[c]","26400","26160"
"New entrant CS","2021","Scottish Government","Outside London","EO","Male","130","[c]","26690","26160"
"New entrant CS","2021","Scottish Government","Outside London","G6/G7","Female","140","[c]","54750","48930"
"New entrant CS","2021","Scottish Government","Outside London","G6/G7","Male","95","[c]","57090","56120"
"New entrant CS","2021","Scottish Government","Outside London","SCS level","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Outside London","SCS level","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Outside London","SEO/HEO","Female","360","[c]","34820","32900"
"New entrant CS","2021","Scottish Government","Outside London","SEO/HEO","Male","235","[c]","35740","35680"
"New entrant CS","2021","Scottish Government","Unknown","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Scottish Government","Unknown","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","AA/AO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","SEO/HEO","Female","20","[c]","[c]","[c]"
"New entrant CS","2021","The National Archives","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","SEO/HEO","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","UK Export Finance","London","SEO/HEO","Male","25","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","UK Supreme Court","London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","AA/AO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","AA/AO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","EO","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","EO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","G6/G7","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","G6/G7","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","London","SEO/HEO","Female","110","[c]","34590","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","London","SEO/HEO","Male","65","[c]","33650","32540"
"New entrant CS","2021","United Kingdom Statistics Authority","London","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","AA/AO","Female","80","[c]","19160","19130"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","AA/AO","Male","65","[c]","19340","19130"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","EO","Female","90","[c]","23230","23050"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","EO","Male","60","[c]","23310","23050"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","EO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","G6/G7","Female","25","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","G6/G7","Male","35","[c]","51370","49100"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","SEO/HEO","Female","230","[c]","32120","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","SEO/HEO","Male","185","[c]","32690","29540"
"New entrant CS","2021","United Kingdom Statistics Authority","Outside London","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Wales Office","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","London","EO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Outside London","EO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Outside London","G6/G7","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Outside London","SEO/HEO","Female","5","[c]","[c]","[c]"
"New entrant CS","2021","Water Services Regulation Authority","Outside London","SEO/HEO","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Outside London","AA/AO","Female","70","[c]","20570","20500"
"New entrant CS","2021","Welsh Government","Outside London","AA/AO","Male","40","[c]","20540","20500"
"New entrant CS","2021","Welsh Government","Outside London","EO","Female","15","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Outside London","EO","Male","15","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Outside London","G6/G7","Female","10","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Outside London","G6/G7","Male","5","[c]","[c]","[c]"
"New entrant CS","2021","Welsh Government","Outside London","SEO/HEO","Female","30","[c]","36700","39310"
"New entrant CS","2021","Welsh Government","Outside London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","","",""
"Version","Generated on 2023-02-17, with GIT 71a76ea.","","","","","","","",""
"Data column","Description","","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","","",""
"Parent_department","Government Department, total figures for both Ministerial and Non-Ministerial Departments include all of their Executive Agencies.","","","","","","","",""
"Responsibility_level_grouped","With the exception of the centrally managed Senior Civil Service, government departments have delegated pay and grading. For statistical purposes departments are asked to map their grades to a common framework by responsibility level.","","","","","","","",""
"","This table shows staff in their substantive responsibility level unless on temporary promotion in which case staff are recorded at the higher responsibility level.","","","","","","","",""
"","Responsibility_level_grouped combines the mapped grades into five broad responsibility levels. This is the headline measure for responsibility level for the Civil Service and is consistent with the published National Statistics.","","","","","","","",""
"Region_london","Workplace postcode data are used to derive geographical information using the International Territorial Level (ITL) classification standard.","","","","","","","",""
"","Region_london groups the ITL classifications into ""London"", ""Outside London"": all UK regions excluding London, ""Overseas"", and ""Unknown"".","","","","","","","",""
"Sex","Self reported sex.","","","","","","","",""
"","""Unknown"" accounts for employees who were recorded with an unknown sex.","","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","","",""
