"Status","Year","Disability","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Medicines and Healthcare Products Regulatory Agency","London","Unknown","40","40","59740","54470"
"In post","2021","Declared non-disabled","Met Office","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","East Midlands (England)","Unknown","35","35","37560","36810"
"In post","2021","Declared non-disabled","Met Office","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","East of England","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","London","Unknown","40","35","42850","42300"
"In post","2021","Declared non-disabled","Met Office","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","North West (England)","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Northern Ireland","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Overseas","Unknown","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Scotland","Unknown","80","75","37010","36730"
"In post","2021","Declared non-disabled","Met Office","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","South East (England)","Unknown","80","75","40430","39650"
"In post","2021","Declared non-disabled","Met Office","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","South West (England)","Unknown","1650","1575","40550","39650"
"In post","2021","Declared non-disabled","Met Office","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Wales","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","West Midlands (England)","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Yorkshire and The Humber","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Met Office","Yorkshire and The Humber","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","Heterosexual / straight","945","910","27010","21580"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","Undeclared","85","80","28300","24500"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","East Midlands (England)","Unknown","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","East of England","Heterosexual / straight","2080","2015","31620","27880"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","East of England","LGBO","55","55","31480","30680"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","East of England","Undeclared","190","180","30760","29200"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","East of England","Unknown","75","70","28560","26670"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","2055","2015","42420","37940"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","London","LGBO","95","95","43990","41850"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","London","Undeclared","225","225","44310","41500"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","London","Unknown","75","70","41120","41500"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","North East (England)","Heterosexual / straight","140","135","23730","21130"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","North East (England)","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","North West (England)","Heterosexual / straight","920","870","28340","26350"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","North West (England)","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","North West (England)","Undeclared","70","65","32070","26670"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","North West (England)","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Northern Ireland","Heterosexual / straight","560","545","24640","20770"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Northern Ireland","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Northern Ireland","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","Heterosexual / straight","315","315","40480","33630"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Overseas","Unknown","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Scotland","Heterosexual / straight","2060","1985","28740","23130"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Scotland","LGBO","50","50","29020","26010"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Scotland","Undeclared","190","180","31500","26930"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Scotland","Unknown","55","55","30560","27930"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","South East (England)","Heterosexual / straight","4860","4720","32330","29890"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","South East (England)","LGBO","145","140","30550","28350"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","South East (England)","Undeclared","465","450","34300","33300"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","South East (England)","Unknown","145","140","32510","33000"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","South West (England)","Heterosexual / straight","4980","4795","33170","33000"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","South West (England)","LGBO","140","140","32910","33000"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","South West (England)","Undeclared","530","505","34080","33300"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","South West (England)","Unknown","145","140","31230","31370"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Heterosexual / straight","110","105","30940","27370"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Wales","Heterosexual / straight","445","435","25510","21580"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Wales","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Wales","Undeclared","50","50","24670","22080"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","Wales","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","Heterosexual / straight","1450","1405","30570","26670"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","LGBO","35","35","29150","26670"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","Undeclared","100","95","30050","26930"
"In post","2021","Declared non-disabled","Ministry of Defence (excl. agencies)","West Midlands (England)","Unknown","55","55","29910","26670"
