"Status","Year","Disability","Function_of_post","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outer London - West and North West","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Shropshire and Staffordshire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","South Yorkshire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Central Scotland","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Midlands","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Wales and The Valleys","Heterosexual / straight","35","[c]","32170","26130"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Yorkshire","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Digital, Data & Technology","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Bedfordshire and Hertfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Bedfordshire and Hertfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Bedfordshire and Hertfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Cheshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Cheshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Cheshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East Wales","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East Wales","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Eastern Scotland","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","70","[c]","33000","25000"
"New entrant CS","2021","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Greater Manchester","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Hampshire and Isle of Wight","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Hampshire and Isle of Wight","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Herefordshire, Worcestershire and Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Herefordshire, Worcestershire and Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Herefordshire, Worcestershire and Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Highlands and Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Highlands and Islands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Highlands and Islands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Highlands and Islands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Inner London - East","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Inner London - East","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Inner London - West","Heterosexual / straight","85","[c]","41120","34020"
"New entrant CS","2021","Declared non-disabled","Finance","Inner London - West","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Inner London - West","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Leicestershire, Rutland and Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","North Eastern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","North Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","North Eastern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","North Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","North Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","North Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","North Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Northumberland and Tyne and Wear","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Northumberland and Tyne and Wear","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outer London - South","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outer London - West and North West","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outer London - West and North West","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Shropshire and Staffordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Shropshire and Staffordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Shropshire and Staffordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","South Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Southern Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Surrey, East and West Sussex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Surrey, East and West Sussex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Surrey, East and West Sussex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Surrey, East and West Sussex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Tees Valley and Durham","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Central Scotland","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Central Scotland","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Midlands","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Midlands","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Wales and The Valleys","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Wales and The Valleys","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Yorkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Yorkshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Finance","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Cumbria","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Devon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Devon","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Dorset and Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Dorset and Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Dorset and Somerset","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","East Anglia","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","East Yorkshire and Northern Lincolnshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Essex","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Essex","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Grants Management","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
