"Status","Year","Age","Function_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Counter Fraud","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Digital, Data & Technology","South West (England)","Outside London","10","[c]","33920","32460"
"Leaver CS","2021","65+","Digital, Data & Technology","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Internal Audit","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","London","London","25","[c]","46170","36240"
"Leaver CS","2021","65+","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Scotland","Outside London","25","[c]","32490","21830"
"Leaver CS","2021","65+","Legal","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","East Midlands (England)","Outside London","80","[c]","23230","20100"
"Leaver CS","2021","65+","No function","East of England","Outside London","95","[c]","33830","22450"
"Leaver CS","2021","65+","No function","London","London","145","[c]","40420","29190"
"Leaver CS","2021","65+","No function","North East (England)","Outside London","40","[c]","21090","19970"
"Leaver CS","2021","65+","No function","North West (England)","Outside London","140","[c]","24350","21160"
"Leaver CS","2021","65+","No function","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Scotland","Outside London","50","[c]","33840","30420"
"Leaver CS","2021","65+","No function","South East (England)","Outside London","145","[c]","26150","20650"
"Leaver CS","2021","65+","No function","South West (England)","Outside London","100","[c]","31600","27190"
"Leaver CS","2021","65+","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","No function","Wales","Outside London","100","[c]","26330","21170"
"Leaver CS","2021","65+","No function","West Midlands (England)","Outside London","75","[c]","29440","21180"
"Leaver CS","2021","65+","No function","Yorkshire and The Humber","Outside London","80","[c]","22340","20100"
"Leaver CS","2021","65+","Project Delivery","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Scotland","Outside London","10","[c]","31890","32430"
"Leaver CS","2021","65+","Project Delivery","South East (England)","Outside London","25","[c]","34950","33300"
"Leaver CS","2021","65+","Project Delivery","South West (England)","Outside London","50","[c]","38450","36610"
"Leaver CS","2021","65+","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Project Delivery","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","East Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","London","London","10","[c]","34790","28500"
"Leaver CS","2021","65+","Property","North East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Scotland","Outside London","15","[c]","27280","27700"
"Leaver CS","2021","65+","Property","South East (England)","Outside London","15","[c]","39890","38740"
"Leaver CS","2021","65+","Property","South West (England)","Outside London","15","[c]","32630","32430"
"Leaver CS","2021","65+","Property","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","West Midlands (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Property","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Scotland","Outside London","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","South East (England)","Outside London","20","[c]","26900","21580"
"Leaver CS","2021","65+","Security","South West (England)","Outside London","20","[c]","23300","20060"
"Leaver CS","2021","65+","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","East Midlands (England)","Outside London","100","[c]","24280","21190"
"Leaver CS","2021","65+","Unknown","East of England","Outside London","125","[c]","25590","26620"
"Leaver CS","2021","65+","Unknown","London","London","255","[c]","34420","29720"
"Leaver CS","2021","65+","Unknown","North East (England)","Outside London","235","[c]","24210","21010"
"Leaver CS","2021","65+","Unknown","North West (England)","Outside London","280","[c]","24890","21130"
"Leaver CS","2021","65+","Unknown","Northern Ireland","Outside London","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Scotland","Outside London","240","[c]","29080","26120"
"Leaver CS","2021","65+","Unknown","South East (England)","Outside London","175","[c]","27190","26050"
"Leaver CS","2021","65+","Unknown","South West (England)","Outside London","135","[c]","27790","26050"
"Leaver CS","2021","65+","Unknown","Unknown","Unknown","20","[c]","36730","31620"
"Leaver CS","2021","65+","Unknown","Wales","Outside London","130","[c]","28070","23830"
"Leaver CS","2021","65+","Unknown","West Midlands (England)","Outside London","140","[c]","25670","25660"
"Leaver CS","2021","65+","Unknown","Yorkshire and The Humber","Outside London","165","[c]","27620","26120"
"Leaver CS","2021","Unknown","Finance","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","London","London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","No function","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","London","London","60","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Yorkshire and The Humber","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Communications","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Human Resources","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","No function","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Unknown","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","London","London","110","[c]","36570","33930"
"Leaver Dept.","2021","20-29","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","South East (England)","Outside London","10","[c]","30660","29540"
"Leaver Dept.","2021","20-29","Analysis","South West (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","London","London","25","[c]","36520","33410"
"Leaver Dept.","2021","20-29","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","London","London","75","[c]","35460","33390"
"Leaver Dept.","2021","20-29","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","London","London","10","[c]","31140","31970"
"Leaver Dept.","2021","20-29","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Counter Fraud","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","London","London","35","[c]","36740","34550"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Digital, Data & Technology","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","London","London","25","[c]","40460","38160"
"Leaver Dept.","2021","20-29","Finance","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Finance","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Grants Management","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Grants Management","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Grants Management","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Grants Management","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Grants Management","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Grants Management","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Grants Management","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","East of England","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","London","London","85","[c]","31600","29250"
"Leaver Dept.","2021","20-29","Human Resources","North East (England)","Outside London","15","[c]","21600","20800"
"Leaver Dept.","2021","20-29","Human Resources","North West (England)","Outside London","15","[c]","25220","22700"
"Leaver Dept.","2021","20-29","Human Resources","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","South West (England)","Outside London","15","[c]","26360","27600"
"Leaver Dept.","2021","20-29","Human Resources","Unknown","Unknown","10","[c]","30800","26590"
"Leaver Dept.","2021","20-29","Human Resources","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Human Resources","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Internal Audit","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","London","London","50","[c]","29880","27350"
"Leaver Dept.","2021","20-29","Legal","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","North West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Legal","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","East Midlands (England)","Outside London","35","[c]","20660","18890"
"Leaver Dept.","2021","20-29","No function","East of England","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","London","London","935","[c]","35600","33120"
"Leaver Dept.","2021","20-29","No function","North East (England)","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","North West (England)","Outside London","30","[c]","23760","21160"
"Leaver Dept.","2021","20-29","No function","Overseas","Overseas","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","No function","Scotland","Outside London","25","[c]","21570","21540"
"Leaver Dept.","2021","20-29","No function","South East (England)","Outside London","65","[c]","24550","24010"
"Leaver Dept.","2021","20-29","No function","South West (England)","Outside London","40","[c]","26230","22870"
"Leaver Dept.","2021","20-29","No function","Unknown","Unknown","440","[c]","32140","32000"
"Leaver Dept.","2021","20-29","No function","Wales","Outside London","65","[c]","23150","21170"
"Leaver Dept.","2021","20-29","No function","West Midlands (England)","Outside London","65","[c]","20470","19930"
"Leaver Dept.","2021","20-29","No function","Yorkshire and The Humber","Outside London","40","[c]","27700","29320"
"Leaver Dept.","2021","20-29","Project Delivery","London","London","55","[c]","40650","38600"
"Leaver Dept.","2021","20-29","Project Delivery","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","Scotland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","South East (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","South West (England)","Outside London","85","[c]","27710","27540"
"Leaver Dept.","2021","20-29","Project Delivery","Wales","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Project Delivery","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Property","Yorkshire and The Humber","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","London","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Security","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","East Midlands (England)","Outside London","35","[c]","22810","21010"
"Leaver Dept.","2021","20-29","Unknown","East of England","Outside London","20","[c]","31770","29290"
"Leaver Dept.","2021","20-29","Unknown","London","London","775","[c]","36060","34330"
"Leaver Dept.","2021","20-29","Unknown","North East (England)","Outside London","150","[c]","23800","21010"
"Leaver Dept.","2021","20-29","Unknown","North West (England)","Outside London","235","[c]","24650","24310"
"Leaver Dept.","2021","20-29","Unknown","Northern Ireland","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Overseas","Overseas","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Scotland","Outside London","110","[c]","26970","27570"
"Leaver Dept.","2021","20-29","Unknown","South East (England)","Outside London","30","[c]","28280","26370"
"Leaver Dept.","2021","20-29","Unknown","South West (England)","Outside London","90","[c]","25590","26910"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Unknown","Wales","Outside London","80","[c]","26370","27570"
"Leaver Dept.","2021","20-29","Unknown","West Midlands (England)","Outside London","70","[c]","25590","24870"
"Leaver Dept.","2021","20-29","Unknown","Yorkshire and The Humber","Outside London","125","[c]","27780","27570"
"Leaver Dept.","2021","30-39","Analysis","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","London","London","70","[c]","46460","45470"
"Leaver Dept.","2021","30-39","Analysis","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Wales","Outside London","10","[c]","48860","49600"
"Leaver Dept.","2021","30-39","Analysis","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Analysis","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","London","London","10","[c]","47650","49050"
"Leaver Dept.","2021","30-39","Commercial","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","South West (England)","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Wales","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","East of England","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","London","London","55","[c]","45080","43080"
"Leaver Dept.","2021","30-39","Communications","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","Wales","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","London","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Counter Fraud","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Debt","London","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","London","London","45","[c]","50810","53200"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Digital, Data & Technology","Scotland","Outside London","[c]","[c]","[c]","[c]"
