"Status","Year","Age","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","65+","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data & Technology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","No function","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Property","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Property","Property","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","No function","Policy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Economics","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Economics","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Analysis","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Tax","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Tax","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Counter Fraud","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Counter Fraud","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Counter Fraud","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","Tax","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","Tax","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Finance","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal","Operational Delivery","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Legal","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Operational Delivery","Heterosexual / straight","120","[c]","21160","20600"
"New entrant CS","2021","16-19","No function","Operational Delivery","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Operational Delivery","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Operational Delivery","Unknown","105","[c]","20770","20600"
"New entrant CS","2021","16-19","No function","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Other","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Policy","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Policy","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Science and Engineering","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Tax","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Tax","Unknown","45","[c]","20140","20140"
"New entrant CS","2021","16-19","No function","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","No function","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Other","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Science and Engineering","Unknown","35","[c]","16780","16780"
"New entrant CS","2021","16-19","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Property","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Property","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Security","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Operational Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Operational Delivery","Unknown","30","[c]","21430","21430"
"New entrant CS","2021","16-19","Unknown","Other","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Other","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
