"Status","Year","Disability","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Bedfordshire and Hertfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Bedfordshire and Hertfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Cumbria","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","East Wales","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Essex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Essex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Hampshire and Isle of Wight","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Inner London - West","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Northumberland and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Outer London - East and North East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","South Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Attorney General's Departments","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","West Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Cabinet Office","West Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chancellor's other departments","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Charity Commission","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Competition and Markets Authority","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Bedfordshire and Hertfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","East Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Eastern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Greater Manchester","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Highlands and Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - East","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - East","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Kent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","North Eastern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Northumberland and Tyne and Wear","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Central Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Business, Energy and Industrial Strategy","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Digital, Culture, Media and Sport","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","East Anglia","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Department for Education","Greater Manchester","AA/AO","[c]","[c]","[c]","[c]"
