"Status","Year","Age","Profession_of_post","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","65+","Digital, Data and Technology","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Coventry","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Croydon","London","10","10","49230","45690"
"In post","2021","65+","Digital, Data and Technology","Devon CC","Outside London","10","10","42950","42290"
"In post","2021","65+","Digital, Data and Technology","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Plymouth","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Somerset","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Southend-on-Sea","Outside London","15","10","31550","33610"
"In post","2021","65+","Digital, Data and Technology","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Swansea","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Tyneside","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Westminster","London","30","30","50530","49580"
"In post","2021","65+","Digital, Data and Technology","Wiltshire","Outside London","10","5","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Digital, Data and Technology","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Economics","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Economics","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Economics","Westminster","London","5","5","[c]","[c]"
"In post","2021","65+","Finance","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Finance","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Bradford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Cardiff and Vale of Glamorgan","Outside London","10","10","35880","26510"
"In post","2021","65+","Finance","Central Hampshire","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Finance","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Conwy and Denbighshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Coventry","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Croydon","London","10","10","37390","36240"
"In post","2021","65+","Finance","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Hertfordshire","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Finance","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Lambeth","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","North Lanarkshire","Outside London","15","10","21730","21440"
"In post","2021","65+","Finance","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","Tower Hamlets","London","10","10","38600","42070"
"In post","2021","65+","Finance","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","West Sussex (South West)","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Finance","Westminster","London","30","25","39220","36890"
"In post","2021","65+","Finance","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Finance","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Antrim and Newtownabbey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Bedford","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Camden and City of London","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Croydon","London","10","10","[c]","[c]"
"In post","2021","65+","Human Resources","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Glasgow City","Outside London","10","10","24270","21580"
"In post","2021","65+","Human Resources","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Lambeth","London","5","5","[c]","[c]"
"In post","2021","65+","Human Resources","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Portsmouth","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Human Resources","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Human Resources","Westminster","London","20","15","50220","51280"
"In post","2021","65+","Human Resources","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","Cardiff and Vale of Glamorgan","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Inspector of Education and Training","Westminster","London","10","10","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","Harrow and Hillingdon","London","10","5","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","Hounslow and Richmond upon Thames","London","10","10","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","Tower Hamlets","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","West Sussex (North East)","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Intelligence Analysis","Westminster","London","5","5","[c]","[c]"
"In post","2021","65+","Internal Audit","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","Croydon","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","Somerset","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","Warrington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Internal Audit","Westminster","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","International Trade","Westminster","London","10","5","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Cambridgeshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Gwent Valleys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Lambeth","London","10","10","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Milton Keynes","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Portsmouth","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Powys","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","Westminster","London","10","10","47170","47960"
"In post","2021","65+","Knowledge and Information Management","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Knowledge and Information Management","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Belfast","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Camden and City of London","London","10","10","40900","34340"
"In post","2021","65+","Legal","Cardiff and Vale of Glamorgan","Outside London","10","10","36570","35000"
"In post","2021","65+","Legal","City of Edinburgh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Croydon","London","5","5","[c]","[c]"
"In post","2021","65+","Legal","Darlington","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Derby","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Flintshire and Wrexham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Greater Manchester South West","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Legal","Hackney and Newham","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Heart of Essex","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Leeds","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Legal","Leicester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Manchester","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Legal","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Milton Keynes","Outside London","20","10","56840","57760"
"In post","2021","65+","Legal","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Sefton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Solihull","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Suffolk","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Legal","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Tower Hamlets","London","5","5","[c]","[c]"
"In post","2021","65+","Legal","Tyneside","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Walsall","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Westminster","London","50","40","66510","62590"
"In post","2021","65+","Legal","Wiltshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","Wirral","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Legal","York","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Barnet","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Cardiff and Vale of Glamorgan","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Dorset CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","East Kent","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Lambeth","London","10","5","[c]","[c]"
"In post","2021","65+","Medicine","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Leeds","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Leicestershire CC and Rutland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Lisburn and Castlereagh","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Manchester","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Medway","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","North Yorkshire CC","Outside London","5","5","[c]","[c]"
"In post","2021","65+","Medicine","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Overseas","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Oxfordshire","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Southampton","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Swansea","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Tower Hamlets","London","10","10","81120","84020"
"In post","2021","65+","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","65+","Medicine","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
