"Status","Year","Age","Disability","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Declared non-disabled","Swindon","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Telford and Wrekin","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Thurrock","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Torbay","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Tower Hamlets","London","40","[c]","50900","52420"
"New entrant CS","2021","50-59","Declared non-disabled","Tyneside","Outside London","155","[c]","25920","21010"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Unknown","50","[c]","29060","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Wakefield","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Walsall","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Wandsworth","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Warrington","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Warwickshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","West Cumbria","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","West Essex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","West Kent","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","West Lothian","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","West Northamptonshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","West Surrey","Outside London","40","[c]","34320","29290"
"New entrant CS","2021","50-59","Declared non-disabled","West Sussex (North East)","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","West Sussex (South West)","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Westminster","London","215","[c]","50670","44050"
"New entrant CS","2021","50-59","Declared non-disabled","Wiltshire","Outside London","120","[c]","34120","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Wirral","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Wolverhampton","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Worcestershire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","York","Outside London","40","[c]","35950","27570"
"New entrant CS","2021","50-59","Undeclared","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Barnet","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Barnsley, Doncaster and Rotherham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Berkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Bexley and Greenwich","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Birmingham","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Buckinghamshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Cambridgeshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Cardiff and Vale of Glamorgan","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","City of Edinburgh","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Cornwall and Isles of Scilly","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Derby","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Devon CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Riding of Yorkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Surrey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","East Sussex CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Falkirk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Gloucestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Greater Manchester North East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Greater Manchester South East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Harrow and Hillingdon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Hertfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Kent Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Kingston upon Hull, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Lambeth","London","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Lewisham and Southwark","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Luton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Manchester","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","North Yorkshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Norwich and East Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Nottingham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Oxfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Peterborough","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Sandwell","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Southend-on-Sea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Suffolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Tyneside","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Walsall","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Warrington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","West Sussex (South West)","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Westminster","London","30","[c]","46900","38000"
"New entrant CS","2021","50-59","Undeclared","Wiltshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","York","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Aberdeen City and Aberdeenshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Ards and North Down","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Barnet","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Barnsley, Doncaster and Rotherham","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","40","[c]","40610","37440"
"New entrant CS","2021","50-59","Unknown","Bedford","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Belfast","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Berkshire","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Bexley and Greenwich","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Birmingham","Outside London","65","[c]","38270","33370"
"New entrant CS","2021","50-59","Unknown","Blackburn with Darwen","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Blackpool","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Bournemouth and Poole","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Bradford","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Breckland and South Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Brent","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Brighton and Hove","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Bristol, City of","Outside London","30","[c]","35330","30950"
"New entrant CS","2021","50-59","Unknown","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Buckinghamshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Calderdale and Kirklees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Cambridgeshire CC","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Camden and City of London","London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Cardiff and Vale of Glamorgan","Outside London","45","[c]","25060","21010"
"New entrant CS","2021","50-59","Unknown","Central Bedfordshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Central Hampshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Central Valleys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Cheshire East","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Cheshire West and Chester","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Chorley and West Lancashire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","City of Edinburgh","Outside London","115","[c]","38850","29740"
"New entrant CS","2021","50-59","Unknown","Clackmannanshire and Fife","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Cornwall and Isles of Scilly","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Coventry","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Croydon","London","55","[c]","43300","36160"
"New entrant CS","2021","50-59","Unknown","Darlington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Derby","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Devon CC","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Dorset CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Durham CC","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Cumbria","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Kent","Outside London","40","[c]","29530","24880"
"New entrant CS","2021","50-59","Unknown","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Riding of Yorkshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","East Sussex CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Essex Haven Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Essex Thames Gateway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Falkirk","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Flintshire and Wrexham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Glasgow City","Outside London","50","[c]","34510","25980"
"New entrant CS","2021","50-59","Unknown","Gloucestershire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Greater Manchester North East","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Greater Manchester North West","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Greater Manchester South East","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Greater Manchester South West","Outside London","50","[c]","29780","20140"
"New entrant CS","2021","50-59","Unknown","Haringey and Islington","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Harrow and Hillingdon","London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Hartlepool and Stockton-on-Tees","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Heart of Essex","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Hertfordshire","Outside London","30","[c]","29750","29290"
"New entrant CS","2021","50-59","Unknown","Hounslow and Richmond upon Thames","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Isle of Wight","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Kensington & Chelsea and Hammersmith & Fulham","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Kent Thames Gateway","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Kingston upon Hull, City of","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Lambeth","London","45","[c]","41450","40170"
"New entrant CS","2021","50-59","Unknown","Lancaster and Wyre","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Leeds","Outside London","95","[c]","39070","31130"
"New entrant CS","2021","50-59","Unknown","Leicester","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Leicestershire CC and Rutland","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Lincolnshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Liverpool","Outside London","35","[c]","35890","30820"
"New entrant CS","2021","50-59","Unknown","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Luton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Manchester","Outside London","40","[c]","34430","28460"
"New entrant CS","2021","50-59","Unknown","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Merton, Kingston upon Thames and Sutton","London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Mid Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Mid Lancashire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Milton Keynes","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Monmouthshire and Newport","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North and North East Lincolnshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North and West Norfolk","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North Hampshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","North Yorkshire CC","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Norwich and East Norfolk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Nottingham","Outside London","50","[c]","28370","25560"
"New entrant CS","2021","50-59","Unknown","Overseas","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Oxfordshire","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Perth and Kinross and Stirling","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Peterborough","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Plymouth","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Portsmouth","Outside London","35","[c]","33560","21430"
"New entrant CS","2021","50-59","Unknown","Powys","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Redbridge and Waltham Forest","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Sefton","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Sheffield","Outside London","40","[c]","31490","26750"
"New entrant CS","2021","50-59","Unknown","Shropshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Solihull","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Somerset","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South and West Derbyshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South Hampshire","Outside London","45","[c]","30340","27080"
"New entrant CS","2021","50-59","Unknown","South Lanarkshire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South Nottinghamshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South Teesside","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","South West Wales","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Southampton","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Southend-on-Sea","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Staffordshire CC","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Stoke-on-Trent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Suffolk","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Sunderland","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Swansea","Outside London","30","[c]","21600","21590"
"New entrant CS","2021","50-59","Unknown","Swindon","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Telford and Wrekin","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Thurrock","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Torbay","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Tower Hamlets","London","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Tyneside","Outside London","80","[c]","24720","21010"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","90","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wakefield","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wandsworth","London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Warrington","Outside London","40","[c]","32780","31710"
"New entrant CS","2021","50-59","Unknown","Warwickshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Cumbria","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Essex","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Lothian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Northamptonshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Surrey","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Sussex (North East)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","West Sussex (South West)","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Westminster","London","235","[c]","53970","52100"
"New entrant CS","2021","50-59","Unknown","Wiltshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wirral","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Worcestershire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","York","Outside London","5","[c]","[c]","[c]"
