"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal","West Yorkshire","Wakefield","Outside London","25","25","35720","25480"
"In post","2021","No function","Bedfordshire and Hertfordshire","Bedford","Outside London","490","465","30760","29920"
"In post","2021","No function","Bedfordshire and Hertfordshire","Central Bedfordshire","Outside London","30","30","29420","26780"
"In post","2021","No function","Bedfordshire and Hertfordshire","Hertfordshire","Outside London","905","855","30930","30210"
"In post","2021","No function","Bedfordshire and Hertfordshire","Luton","Outside London","205","185","23470","22450"
"In post","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Outside London","700","660","33390","31810"
"In post","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire CC","Outside London","725","685","30800","30400"
"In post","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Outside London","1025","1000","28700","27260"
"In post","2021","No function","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire","Outside London","1300","1200","33570","30400"
"In post","2021","No function","Cheshire","Cheshire East","Outside London","460","430","30800","27420"
"In post","2021","No function","Cheshire","Cheshire West and Chester","Outside London","135","120","26220","23840"
"In post","2021","No function","Cheshire","Warrington","Outside London","1820","1755","33020","31650"
"In post","2021","No function","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Outside London","260","235","29180","26700"
"In post","2021","No function","Cumbria","East Cumbria","Outside London","320","295","27670","23130"
"In post","2021","No function","Cumbria","West Cumbria","Outside London","290","265","27730","26300"
"In post","2021","No function","Derbyshire and Nottinghamshire","Derby","Outside London","310","280","28240","22920"
"In post","2021","No function","Derbyshire and Nottinghamshire","East Derbyshire","Outside London","70","65","28420","26750"
"In post","2021","No function","Derbyshire and Nottinghamshire","North Nottinghamshire","Outside London","655","625","28480","26810"
"In post","2021","No function","Derbyshire and Nottinghamshire","Nottingham","Outside London","4070","3790","30550","27130"
"In post","2021","No function","Derbyshire and Nottinghamshire","South and West Derbyshire","Outside London","765","705","33820","31650"
"In post","2021","No function","Derbyshire and Nottinghamshire","South Nottinghamshire","Outside London","545","505","31460","28220"
"In post","2021","No function","Devon","Devon CC","Outside London","1725","1615","29980","26630"
"In post","2021","No function","Devon","Plymouth","Outside London","625","560","28910","27130"
"In post","2021","No function","Devon","Torbay","Outside London","65","55","29210","24200"
"In post","2021","No function","Dorset and Somerset","Bournemouth and Poole","Outside London","230","205","25500","22920"
"In post","2021","No function","Dorset and Somerset","Dorset CC","Outside London","1225","1140","28050","27130"
"In post","2021","No function","Dorset and Somerset","Somerset","Outside London","780","730","30940","29290"
"In post","2021","No function","East Anglia","Breckland and South Norfolk","Outside London","435","415","28160","25830"
"In post","2021","No function","East Anglia","Cambridgeshire CC","Outside London","1850","1725","33830","30530"
"In post","2021","No function","East Anglia","North and West Norfolk","Outside London","390","355","28650","27380"
"In post","2021","No function","East Anglia","Norwich and East Norfolk","Outside London","775","725","27750","24920"
"In post","2021","No function","East Anglia","Peterborough","Outside London","460","420","29140","27130"
"In post","2021","No function","East Anglia","Suffolk","Outside London","1615","1520","29270","28130"
"In post","2021","No function","East Wales","Cardiff and Vale of Glamorgan","Outside London","4610","4235","28490","24800"
"In post","2021","No function","East Wales","Flintshire and Wrexham","Outside London","920","900","26820","24920"
"In post","2021","No function","East Wales","Monmouthshire and Newport","Outside London","2430","2255","31440","27290"
"In post","2021","No function","East Wales","Powys","Outside London","40","35","31190","29180"
"In post","2021","No function","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Outside London","1270","1190","29080","26810"
"In post","2021","No function","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Outside London","1060","975","27820","27130"
"In post","2021","No function","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Outside London","150","140","26870","25270"
"In post","2021","No function","Eastern Scotland","Angus and Dundee City","Outside London","360","330","23720","21440"
"In post","2021","No function","Eastern Scotland","City of Edinburgh","Outside London","2780","2625","31090","30080"
"In post","2021","No function","Eastern Scotland","Clackmannanshire and Fife","Outside London","430","400","30490","33650"
"In post","2021","No function","Eastern Scotland","East Lothian and Midlothian","Outside London","20","20","30910","26780"
"In post","2021","No function","Eastern Scotland","Falkirk","Outside London","495","455","30990","33650"
"In post","2021","No function","Eastern Scotland","Perth and Kinross and Stirling","Outside London","650","615","31210","33650"
"In post","2021","No function","Eastern Scotland","West Lothian","Outside London","65","65","29220","27680"
"In post","2021","No function","Essex","Essex Haven Gateway","Outside London","75","70","34090","28200"
"In post","2021","No function","Essex","Essex Thames Gateway","Outside London","175","155","24910","22920"
"In post","2021","No function","Essex","Heart of Essex","Outside London","725","685","30010","28400"
"In post","2021","No function","Essex","Southend-on-Sea","Outside London","315","275","27970","25990"
"In post","2021","No function","Essex","Thurrock","Outside London","15","10","30360","29460"
"In post","2021","No function","Essex","West Essex","Outside London","100","90","40860","32810"
"In post","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","1020","950","31310","31020"
"In post","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Outside London","3670","3420","36390","31810"
"In post","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Outside London","570","500","28240","27130"
"In post","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Outside London","130","120","23980","21170"
"In post","2021","No function","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Outside London","2780","2665","37320","36730"
"In post","2021","No function","Greater Manchester","Greater Manchester North East","Outside London","420","400","28760","27380"
"In post","2021","No function","Greater Manchester","Greater Manchester North West","Outside London","550","515","27070","24920"
"In post","2021","No function","Greater Manchester","Greater Manchester South East","Outside London","205","190","26870","26470"
"In post","2021","No function","Greater Manchester","Greater Manchester South West","Outside London","2485","2295","26590","21440"
"In post","2021","No function","Greater Manchester","Manchester","Outside London","4010","3790","31680","27380"
"In post","2021","No function","Hampshire and Isle of Wight","Central Hampshire","Outside London","1180","1140","37670","36410"
"In post","2021","No function","Hampshire and Isle of Wight","Isle of Wight","Outside London","665","625","28150","26580"
"In post","2021","No function","Hampshire and Isle of Wight","North Hampshire","Outside London","290","275","39170","30990"
"In post","2021","No function","Hampshire and Isle of Wight","Portsmouth","Outside London","980","850","25680","21440"
"In post","2021","No function","Hampshire and Isle of Wight","South Hampshire","Outside London","1965","1535","25770","22520"
"In post","2021","No function","Hampshire and Isle of Wight","Southampton","Outside London","590","545","34510","28200"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","35","30","28600","26750"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Outside London","310","285","29280","26680"
"In post","2021","No function","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Outside London","1520","1460","28070","25400"
"In post","2021","No function","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Outside London","10","10","27810","24780"
"In post","2021","No function","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","200","185","30130","29040"
"In post","2021","No function","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","10","10","28020","22220"
"In post","2021","No function","Highlands and Islands","Na h-Eileanan Siar","Outside London","35","30","32230","31780"
"In post","2021","No function","Highlands and Islands","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","No function","Highlands and Islands","Shetland Islands","Outside London","30","25","30100","27990"
"In post","2021","No function","Inner London - East","Hackney and Newham","London","1005","945","37000","36160"
"In post","2021","No function","Inner London - East","Haringey and Islington","London","1000","960","30870","30220"
"In post","2021","No function","Inner London - East","Lambeth","London","3225","3030","45070","40070"
"In post","2021","No function","Inner London - East","Lewisham and Southwark","London","635","600","34960","32330"
"In post","2021","No function","Inner London - East","Tower Hamlets","London","1470","1420","42900","36800"
"In post","2021","No function","Inner London - West","Camden and City of London","London","1260","1205","30980","25740"
"In post","2021","No function","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","570","545","33180","33260"
"In post","2021","No function","Inner London - West","Wandsworth","London","760","735","32550","33260"
"In post","2021","No function","Inner London - West","Westminster","London","25395","24870","46520","40650"
"In post","2021","No function","Kent","East Kent","Outside London","430","405","29190","26780"
"In post","2021","No function","Kent","Kent Thames Gateway","Outside London","1260","1205","30010","30450"
"In post","2021","No function","Kent","Medway","Outside London","1005","960","31160","29920"
"In post","2021","No function","Kent","Mid Kent","Outside London","615","575","30160","27650"
"In post","2021","No function","Kent","West Kent","Outside London","205","195","38830","37320"
"In post","2021","No function","Lancashire","Blackburn with Darwen","Outside London","130","120","26250","23850"
"In post","2021","No function","Lancashire","Blackpool","Outside London","160","145","28360","26290"
"In post","2021","No function","Lancashire","Chorley and West Lancashire","Outside London","1180","1090","29470","27380"
"In post","2021","No function","Lancashire","East Lancashire","Outside London","140","125","25780","23480"
"In post","2021","No function","Lancashire","Lancaster and Wyre","Outside London","345","325","27920","26300"
"In post","2021","No function","Lancashire","Mid Lancashire","Outside London","2795","2490","26710","22850"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","Leicester","Outside London","1430","1295","25820","22750"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","1245","1165","28910","26810"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","55","55","28640","27680"
"In post","2021","No function","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","800","730","24860","22850"
"In post","2021","No function","Lincolnshire","Lincolnshire","Outside London","1035","980","28510","26750"
"In post","2021","No function","Merseyside","East Merseyside","Outside London","275","260","29050","26580"
