"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","60-64","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Science and Engineering","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Science and Engineering","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Statistics","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Human Resources","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Policy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Science and Engineering","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Science and Engineering","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Policy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Communications","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Economics","London","EO","20","[c]","25950","26250"
"New entrant CS","2021","16-19","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Finance","Outside London","EO","10","[c]","19040","19040"
"New entrant CS","2021","16-19","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Human Resources","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","London","AA","10","[c]","19270","17990"
"New entrant CS","2021","16-19","Operational Delivery","London","AO","20","[c]","22910","22680"
"New entrant CS","2021","16-19","Operational Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Outside London","AA","75","[c]","19040","18060"
"New entrant CS","2021","16-19","Operational Delivery","Outside London","AO","195","[c]","21650","21430"
"New entrant CS","2021","16-19","Operational Delivery","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Operational Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Other","Outside London","EO","20","[c]","18150","16780"
"New entrant CS","2021","16-19","Policy","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Policy","London","EO","20","[c]","24720","24540"
"New entrant CS","2021","16-19","Policy","Outside London","EO","10","[c]","23400","22930"
"New entrant CS","2021","16-19","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Property","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Science and Engineering","Outside London","EO","25","[c]","17610","16780"
"New entrant CS","2021","16-19","Science and Engineering","Outside London","Unknown","15","[c]","16780","16780"
"New entrant CS","2021","16-19","Security","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Security","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Statistics","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Tax","Outside London","AO","105","[c]","20140","20140"
"New entrant CS","2021","16-19","Tax","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","London","AO","10","[c]","24630","24490"
"New entrant CS","2021","16-19","Unknown","London","EO","10","[c]","29270","31060"
"New entrant CS","2021","16-19","Unknown","Outside London","AA","15","[c]","19900","20060"
"New entrant CS","2021","16-19","Unknown","Outside London","AO","185","[c]","20990","21010"
"New entrant CS","2021","16-19","Unknown","Outside London","EO","35","[c]","27620","27570"
"New entrant CS","2021","16-19","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","London","EO","10","[c]","28540","29640"
"New entrant CS","2021","20-29","Commercial","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","London","HEO","15","[c]","34030","34710"
"New entrant CS","2021","20-29","Commercial","London","SEO","15","[c]","40680","40650"
"New entrant CS","2021","20-29","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Outside London","AO","20","[c]","20770","20920"
"New entrant CS","2021","20-29","Commercial","Outside London","EO","45","[c]","24140","24020"
"New entrant CS","2021","20-29","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Commercial","Outside London","HEO","25","[c]","29890","28970"
"New entrant CS","2021","20-29","Commercial","Outside London","SEO","15","[c]","37190","36500"
"New entrant CS","2021","20-29","Commercial","Outside London","Unknown","20","[c]","27780","26670"
"New entrant CS","2021","20-29","Communications","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","London","AO","20","[c]","23000","22920"
"New entrant CS","2021","20-29","Communications","London","EO","70","[c]","27460","27590"
"New entrant CS","2021","20-29","Communications","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","London","HEO","50","[c]","34620","33960"
"New entrant CS","2021","20-29","Communications","London","SEO","20","[c]","41790","41950"
"New entrant CS","2021","20-29","Communications","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Outside London","AO","15","[c]","19910","20320"
"New entrant CS","2021","20-29","Communications","Outside London","EO","30","[c]","24630","25000"
"New entrant CS","2021","20-29","Communications","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Communications","Outside London","HEO","15","[c]","30610","30190"
"New entrant CS","2021","20-29","Communications","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Corporate Finance","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Counter Fraud","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","London","AO","15","[c]","21940","22860"
"New entrant CS","2021","20-29","Digital, Data and Technology","London","EO","30","[c]","28460","28350"
"New entrant CS","2021","20-29","Digital, Data and Technology","London","G7","15","[c]","54680","52850"
"New entrant CS","2021","20-29","Digital, Data and Technology","London","HEO","60","[c]","33920","32790"
"New entrant CS","2021","20-29","Digital, Data and Technology","London","SEO","40","[c]","42120","41950"
"New entrant CS","2021","20-29","Digital, Data and Technology","Outside London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Outside London","AO","30","[c]","21370","21590"
"New entrant CS","2021","20-29","Digital, Data and Technology","Outside London","EO","190","[c]","25800","25560"
"New entrant CS","2021","20-29","Digital, Data and Technology","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Outside London","G7","15","[c]","50090","49410"
"New entrant CS","2021","20-29","Digital, Data and Technology","Outside London","HEO","105","[c]","31480","31810"
"New entrant CS","2021","20-29","Digital, Data and Technology","Outside London","SEO","40","[c]","38450","37070"
"New entrant CS","2021","20-29","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Digital, Data and Technology","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","London","AO","50","[c]","23310","24120"
"New entrant CS","2021","20-29","Economics","London","EO","25","[c]","28520","27850"
"New entrant CS","2021","20-29","Economics","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","London","G7","10","[c]","55900","53200"
"New entrant CS","2021","20-29","Economics","London","HEO","255","[c]","32950","32790"
"New entrant CS","2021","20-29","Economics","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Outside London","AO","30","[c]","19210","19130"
"New entrant CS","2021","20-29","Economics","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Economics","Outside London","HEO","20","[c]","30690","31810"
"New entrant CS","2021","20-29","Economics","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","London","EO","30","[c]","27010","27270"
"New entrant CS","2021","20-29","Finance","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","London","HEO","35","[c]","35130","32790"
"New entrant CS","2021","20-29","Finance","London","SEO","15","[c]","42380","40650"
"New entrant CS","2021","20-29","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Outside London","AO","35","[c]","20390","20430"
"New entrant CS","2021","20-29","Finance","Outside London","EO","70","[c]","23330","24000"
"New entrant CS","2021","20-29","Finance","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Finance","Outside London","HEO","30","[c]","30690","29680"
"New entrant CS","2021","20-29","Finance","Outside London","SEO","15","[c]","39260","39000"
"New entrant CS","2021","20-29","Finance","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","London","AO","15","[c]","22720","23530"
"New entrant CS","2021","20-29","Human Resources","London","EO","45","[c]","27320","27270"
"New entrant CS","2021","20-29","Human Resources","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","London","HEO","35","[c]","33380","32790"
"New entrant CS","2021","20-29","Human Resources","London","SEO","10","[c]","39080","39840"
"New entrant CS","2021","20-29","Human Resources","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Outside London","AO","60","[c]","20680","20920"
"New entrant CS","2021","20-29","Human Resources","Outside London","EO","40","[c]","23980","24880"
"New entrant CS","2021","20-29","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Outside London","HEO","35","[c]","29560","29540"
"New entrant CS","2021","20-29","Human Resources","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Inspector of Education and Training","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","London","EO","10","[c]","28960","28700"
"New entrant CS","2021","20-29","Intelligence Analysis","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","London","HEO","10","[c]","34550","32790"
"New entrant CS","2021","20-29","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Outside London","EO","20","[c]","25830","26350"
"New entrant CS","2021","20-29","Intelligence Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Intelligence Analysis","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","London","AO","15","[c]","18200","18200"
"New entrant CS","2021","20-29","International Trade","London","EO","15","[c]","26200","26250"
"New entrant CS","2021","20-29","International Trade","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","London","HEO","40","[c]","31960","31800"
"New entrant CS","2021","20-29","International Trade","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","International Trade","Outside London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Outside London","AO","15","[c]","20860","20920"
"New entrant CS","2021","20-29","Knowledge and Information Management","Outside London","EO","15","[c]","23640","23230"
"New entrant CS","2021","20-29","Knowledge and Information Management","Outside London","HEO","10","[c]","30390","30000"
"New entrant CS","2021","20-29","Knowledge and Information Management","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","London","EO","40","[c]","29200","29280"
"New entrant CS","2021","20-29","Legal","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Legal","London","G7","20","[c]","52160","51530"
"New entrant CS","2021","20-29","Legal","London","HEO","70","[c]","38940","43920"
"New entrant CS","2021","20-29","Legal","London","SEO","20","[c]","37190","37230"
"New entrant CS","2021","20-29","Legal","Outside London","EO","70","[c]","25550","25560"
"New entrant CS","2021","20-29","Legal","Outside London","G7","20","[c]","52370","52580"
"New entrant CS","2021","20-29","Legal","Outside London","HEO","60","[c]","27960","24000"
"New entrant CS","2021","20-29","Legal","Outside London","SEO","20","[c]","33420","33550"
"New entrant CS","2021","20-29","Medicine","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Outside London","AO","15","[c]","21410","21240"
"New entrant CS","2021","20-29","Medicine","Outside London","EO","10","[c]","27420","24910"
"New entrant CS","2021","20-29","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Medicine","Outside London","HEO","15","[c]","32700","32930"
"New entrant CS","2021","20-29","Medicine","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","London","AA","110","[c]","21320","20330"
"New entrant CS","2021","20-29","Operational Delivery","London","AO","705","[c]","24650","22680"
"New entrant CS","2021","20-29","Operational Delivery","London","EO","440","[c]","28460","27660"
"New entrant CS","2021","20-29","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","London","G7","25","[c]","53980","53150"
"New entrant CS","2021","20-29","Operational Delivery","London","HEO","250","[c]","32740","32330"
"New entrant CS","2021","20-29","Operational Delivery","London","SEO","90","[c]","39380","39530"
"New entrant CS","2021","20-29","Operational Delivery","London","Unknown","140","[c]","25400","26810"
"New entrant CS","2021","20-29","Operational Delivery","Outside London","AA","670","[c]","19580","20600"
"New entrant CS","2021","20-29","Operational Delivery","Outside London","AO","3215","[c]","21820","21430"
"New entrant CS","2021","20-29","Operational Delivery","Outside London","EO","765","[c]","25380","24880"
"New entrant CS","2021","20-29","Operational Delivery","Outside London","G7","10","[c]","52320","51440"
"New entrant CS","2021","20-29","Operational Delivery","Outside London","HEO","180","[c]","29910","29540"
"New entrant CS","2021","20-29","Operational Delivery","Outside London","SEO","65","[c]","36700","36330"
"New entrant CS","2021","20-29","Operational Delivery","Outside London","Unknown","565","[c]","22120","22920"
"New entrant CS","2021","20-29","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","London","EO","10","[c]","29630","28950"
"New entrant CS","2021","20-29","Operational Research","London","HEO","45","[c]","34630","36160"
"New entrant CS","2021","20-29","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Operational Research","Outside London","HEO","10","[c]","31250","31680"
"New entrant CS","2021","20-29","Other","London","AA","25","[c]","21540","22210"
"New entrant CS","2021","20-29","Other","London","AO","55","[c]","22900","22390"
"New entrant CS","2021","20-29","Other","London","EO","200","[c]","27500","27380"
"New entrant CS","2021","20-29","Other","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","London","HEO","55","[c]","34530","35050"
"New entrant CS","2021","20-29","Other","London","SEO","15","[c]","40970","41950"
"New entrant CS","2021","20-29","Other","Outside London","AA","60","[c]","18990","18980"
"New entrant CS","2021","20-29","Other","Outside London","AO","120","[c]","20810","20920"
"New entrant CS","2021","20-29","Other","Outside London","EO","125","[c]","22730","23450"
"New entrant CS","2021","20-29","Other","Outside London","HEO","35","[c]","30270","30830"
"New entrant CS","2021","20-29","Other","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Other","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Planning","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","London","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","London","AO","35","[c]","22400","22960"
"New entrant CS","2021","20-29","Policy","London","EO","380","[c]","27130","27680"
"New entrant CS","2021","20-29","Policy","London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","London","G7","120","[c]","54170","53380"
"New entrant CS","2021","20-29","Policy","London","HEO","955","[c]","33060","33210"
"New entrant CS","2021","20-29","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","London","SEO","140","[c]","40460","40050"
"New entrant CS","2021","20-29","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","Outside London","AO","35","[c]","20460","20500"
"New entrant CS","2021","20-29","Policy","Outside London","EO","85","[c]","24390","24900"
"New entrant CS","2021","20-29","Policy","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Policy","Outside London","HEO","170","[c]","30060","29360"
"New entrant CS","2021","20-29","Policy","Outside London","SEO","30","[c]","37330","36820"
"New entrant CS","2021","20-29","Project Delivery","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","London","EO","30","[c]","27650","28180"
"New entrant CS","2021","20-29","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Project Delivery","London","HEO","75","[c]","34320","34710"
"New entrant CS","2021","20-29","Project Delivery","London","SEO","20","[c]","41190","41950"
"New entrant CS","2021","20-29","Project Delivery","Outside London","AO","15","[c]","21290","20920"
"New entrant CS","2021","20-29","Project Delivery","Outside London","EO","95","[c]","23490","25560"
