"Status","Year","Profession_of_post","Region_london","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Human Resources","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","SEO/HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","London","SEO/HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outside London","AA/AO","Female","40","[c]","21650","21370"
"Leaver CS","2021","Human Resources","Outside London","AA/AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outside London","EO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outside London","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outside London","G6/G7","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outside London","SEO/HEO","Female","45","[c]","37420","37470"
"Leaver CS","2021","Human Resources","Outside London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Outside London","G6/G7","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Outside London","G6/G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Outside London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","London","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outside London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outside London","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Outside London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Outside London","G6/G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","London","AA/AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","London","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Outside London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Outside London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","London","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","London","G6/G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Outside London","AA/AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Outside London","AA/AO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Outside London","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Outside London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Outside London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Outside London","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Outside London","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Outside London","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Outside London","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Unknown","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Unknown","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","G6/G7","Female","65","[c]","60350","58020"
"Leaver CS","2021","Legal","London","G6/G7","Male","45","[c]","58460","55490"
"Leaver CS","2021","Legal","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","SEO/HEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Legal","London","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outside London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outside London","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outside London","G6/G7","Female","65","[c]","57570","55610"
"Leaver CS","2021","Legal","Outside London","G6/G7","Male","65","[c]","58180","55610"
"Leaver CS","2021","Legal","Outside London","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outside London","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Outside London","SEO/HEO","Female","65","[c]","40840","42580"
"Leaver CS","2021","Legal","Outside London","SEO/HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","London","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","London","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","London","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","London","SCS level","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","London","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","London","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Outside London","AA/AO","Female","40","[c]","21650","21240"
"Leaver CS","2021","Medicine","Outside London","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Outside London","EO","Female","35","[c]","29610","30620"
"Leaver CS","2021","Medicine","Outside London","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Outside London","G6/G7","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Outside London","G6/G7","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Outside London","SCS level","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Outside London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Outside London","SEO/HEO","Female","50","[c]","38150","37890"
"Leaver CS","2021","Medicine","Outside London","SEO/HEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Overseas","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Overseas","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Overseas","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Overseas","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Unknown","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","Unknown","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","AA/AO","Female","300","[c]","22320","22680"
"Leaver CS","2021","Operational Delivery","London","AA/AO","Male","265","[c]","22540","22680"
"Leaver CS","2021","Operational Delivery","London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","EO","Female","140","[c]","28030","27650"
"Leaver CS","2021","Operational Delivery","London","EO","Male","110","[c]","29950","29210"
"Leaver CS","2021","Operational Delivery","London","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","G6/G7","Female","45","[c]","60130","58130"
"Leaver CS","2021","Operational Delivery","London","G6/G7","Male","50","[c]","62330","60650"
"Leaver CS","2021","Operational Delivery","London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","SCS level","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","SCS level","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","SEO/HEO","Female","110","[c]","36820","35200"
"Leaver CS","2021","Operational Delivery","London","SEO/HEO","Male","125","[c]","38590","39110"
"Leaver CS","2021","Operational Delivery","London","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","Unknown","Female","70","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","London","Unknown","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Outside London","AA/AO","Female","2275","[c]","20280","20100"
"Leaver CS","2021","Operational Delivery","Outside London","AA/AO","Male","2355","[c]","20650","20430"
"Leaver CS","2021","Operational Delivery","Outside London","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Outside London","EO","Female","450","[c]","25950","25650"
"Leaver CS","2021","Operational Delivery","Outside London","EO","Male","570","[c]","27830","26780"
"Leaver CS","2021","Operational Delivery","Outside London","G6/G7","Female","80","[c]","57020","55610"
"Leaver CS","2021","Operational Delivery","Outside London","G6/G7","Male","95","[c]","60170","57970"
"Leaver CS","2021","Operational Delivery","Outside London","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Outside London","SCS level","Female","10","[c]","[c]","[c]"
