"Status","Year","Ethnicity","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","East of England","Hertfordshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Luton","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","North and West Norfolk","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Norwich and East Norfolk","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Peterborough","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Peterborough","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Peterborough","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Southend-on-Sea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Southend-on-Sea","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Suffolk","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","Suffolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","East of England","West Essex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Barking & Dagenham and Havering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Barnet","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Barnet","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Barnet","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Barnet","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Barnet","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Barnet","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Bexley and Greenwich","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Bexley and Greenwich","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Brent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Brent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Brent","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Bromley","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Camden and City of London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Camden and City of London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Camden and City of London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Camden and City of London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Camden and City of London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Camden and City of London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Croydon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Croydon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Croydon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Croydon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Croydon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Ealing","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Ealing","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Enfield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Hackney and Newham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Hackney and Newham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Haringey and Islington","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Haringey and Islington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Haringey and Islington","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Harrow and Hillingdon","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Hounslow and Richmond upon Thames","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Hounslow and Richmond upon Thames","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Kensington & Chelsea and Hammersmith & Fulham","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Kensington & Chelsea and Hammersmith & Fulham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Lambeth","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Lambeth","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Lambeth","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Lambeth","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Lambeth","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Lambeth","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Lambeth","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Lambeth","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Lewisham and Southwark","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Lewisham and Southwark","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Lewisham and Southwark","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Merton, Kingston upon Thames and Sutton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Redbridge and Waltham Forest","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Redbridge and Waltham Forest","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Redbridge and Waltham Forest","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Tower Hamlets","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Tower Hamlets","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Tower Hamlets","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Tower Hamlets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Tower Hamlets","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Wandsworth","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Wandsworth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Westminster","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Westminster","AO","50","[c]","18940","18200"
"New entrant CS","2021","Undeclared","London","Westminster","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Westminster","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Westminster","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Westminster","HEO","50","[c]","33140","32780"
"New entrant CS","2021","Undeclared","London","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Westminster","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","London","Westminster","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Durham CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Hartlepool and Stockton-on-Tees","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Hartlepool and Stockton-on-Tees","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Northumberland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","South Teesside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Sunderland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Tyneside","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Tyneside","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Tyneside","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Tyneside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North East (England)","Tyneside","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Blackpool","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Blackpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire East","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire West and Chester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Cheshire West and Chester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Chorley and West Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","East Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","East Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester North East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester North West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester South East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester South West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester South West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Greater Manchester South West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Lancaster and Wyre","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Lancaster and Wyre","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Liverpool","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Liverpool","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Manchester","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Mid Lancashire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Mid Lancashire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Mid Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Mid Lancashire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Sefton","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Sefton","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Sefton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Warrington","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Warrington","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Warrington","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","Warrington","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","West Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","City of Edinburgh","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","City of Edinburgh","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Dumfries and Galloway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","East Ayrshire and North Ayrshire mainland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","East Ayrshire and North Ayrshire mainland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","East Lothian and Midlothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Glasgow City","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Glasgow City","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Glasgow City","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Glasgow City","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Glasgow City","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Glasgow City","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Inverclyde, East Renfrewshire and Renfrewshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","North Lanarkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","Perth and Kinross and Stirling","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Scotland","West Lothian","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Berkshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Berkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Berkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Brighton and Hove","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Buckinghamshire CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Buckinghamshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Buckinghamshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Central Hampshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Central Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Central Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Central Hampshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Central Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","East Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","East Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","East Surrey","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","East Sussex CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","East Sussex CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Kent Thames Gateway","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Medway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Mid Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Milton Keynes","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Milton Keynes","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","North Hampshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","North Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Portsmouth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Portsmouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Portsmouth","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Portsmouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","South Hampshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","South Hampshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","South Hampshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","South Hampshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","South Hampshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Southampton","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Southampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Southampton","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","Southampton","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Surrey","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Surrey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Surrey","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Surrey","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South East (England)","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bournemouth and Poole","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bournemouth and Poole","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bristol, City of","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bristol, City of","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bristol, City of","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon CC","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon CC","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Devon CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Dorset CC","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Dorset CC","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Gloucestershire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Plymouth","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Plymouth","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Plymouth","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Somerset","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Somerset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Swindon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Swindon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Swindon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Wiltshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Wiltshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Wiltshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Wiltshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","South West (England)","Wiltshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Bridgend and Neath Port Talbot","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Cardiff and Vale of Glamorgan","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Cardiff and Vale of Glamorgan","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Monmouthshire and Newport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Monmouthshire and Newport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Monmouthshire and Newport","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Wales","Monmouthshire and Newport","HEO","[c]","[c]","[c]","[c]"
