"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","London","SEO/HEO","25","25","49990","48880"
"In post","2021","Foreign, Commonwealth and Development Office","Operational Research","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","G6/G7","75","75","62250","64840"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","SCS level","45","45","88440","79720"
"In post","2021","Foreign, Commonwealth and Development Office","Other","London","SEO/HEO","15","15","40510","38600"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Outside London","G6/G7","20","20","64170","66830"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Overseas","G6/G7","80","80","65220","66150"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Overseas","SCS level","20","20","77730","77990"
"In post","2021","Foreign, Commonwealth and Development Office","Other","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","AA/AO","105","105","28170","28000"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","EO","265","260","31830","30770"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","G6/G7","910","880","59970","58470"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","SCS level","140","140","88920","78170"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","London","SEO/HEO","795","790","38500","38230"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Outside London","G6/G7","100","95","55160","54270"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Outside London","SEO/HEO","45","45","34130","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","AA/AO","20","20","23050","23000"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","EO","40","40","27770","28150"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","G6/G7","815","810","58650","56810"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","SCS level","215","215","86370","76140"
"In post","2021","Foreign, Commonwealth and Development Office","Policy","Overseas","SEO/HEO","615","615","35460","34260"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","London","EO","15","15","30100","30630"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","London","G6/G7","70","65","55200","55620"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","London","SEO/HEO","90","85","38970","38600"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","EO","50","45","26650","26120"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","G6/G7","40","35","54570","54700"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Outside London","SEO/HEO","115","110","36030","33930"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","G6/G7","45","45","56570","55620"
"In post","2021","Foreign, Commonwealth and Development Office","Project Delivery","Overseas","SEO/HEO","20","20","41750","41970"
"In post","2021","Foreign, Commonwealth and Development Office","Property","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","London","EO","15","15","32350","32480"
"In post","2021","Foreign, Commonwealth and Development Office","Property","London","G6/G7","55","55","66030","64560"
"In post","2021","Foreign, Commonwealth and Development Office","Property","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","London","SEO/HEO","45","45","42620","44240"
"In post","2021","Foreign, Commonwealth and Development Office","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Outside London","AA/AO","10","10","23360","23140"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Outside London","EO","45","45","27780","28170"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Outside London","G6/G7","20","20","59900","57530"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Outside London","SEO/HEO","85","85","41060","41160"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Outside London","Unknown","30","30","21050","21600"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Overseas","EO","25","25","27140","26950"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Overseas","G6/G7","25","25","59890","56710"
"In post","2021","Foreign, Commonwealth and Development Office","Property","Overseas","SEO/HEO","85","85","39230","40330"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","London","G6/G7","15","15","60870","60720"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Science and Engineering","Overseas","G6/G7","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","London","AA/AO","35","35","29940","28000"
"In post","2021","Foreign, Commonwealth and Development Office","Security","London","EO","25","25","31890","31340"
"In post","2021","Foreign, Commonwealth and Development Office","Security","London","G6/G7","30","30","61030","61590"
"In post","2021","Foreign, Commonwealth and Development Office","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","London","SEO/HEO","30","30","41510","41000"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Outside London","AA/AO","55","55","23330","22850"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Outside London","EO","40","40","27780","27280"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Outside London","G6/G7","25","25","61600","56720"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Outside London","SEO/HEO","80","75","39450","39430"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Security","Overseas","SEO/HEO","55","55","33950","34350"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","London","G6/G7","15","10","57350","57470"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","Outside London","G6/G7","15","15","53920","52930"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Statistics","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Tax","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Tax","Overseas","G6/G7","5","5","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","London","AA/AO","15","15","26970","28000"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","London","EO","20","20","30350","29300"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","London","G6/G7","85","85","61960","61440"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","London","SCS level","45","45","83930","78010"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","London","SEO/HEO","95","95","38760","38230"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","Overseas","G6/G7","15","15","57260","55000"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office","Unknown","Overseas","SEO/HEO","15","15","34490","33720"
"In post","2021","HM Land Registry","Commercial","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Commercial","Outside London","SEO/HEO","10","10","36680","38550"
"In post","2021","HM Land Registry","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","London","SEO/HEO","15","15","41620","42100"
"In post","2021","HM Land Registry","Communications","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","HM Land Registry","Communications","Outside London","SEO/HEO","5","5","[c]","[c]"
