"Status","Year","Age","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Luton","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Luton","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Manchester","Outside London","Female","55","[c]","40550","31370"
"Leaver CS","2021","50-59","Manchester","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Manchester","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medway","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Medway","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Merton, Kingston upon Thames and Sutton","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Merton, Kingston upon Thames and Sutton","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mid Kent","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mid Kent","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mid Lancashire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Mid Lancashire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Milton Keynes","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Milton Keynes","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Monmouthshire and Newport","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Monmouthshire and Newport","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Na h-Eileanan Siar","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Na h-Eileanan Siar","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Newry, Mourne and Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Newry, Mourne and Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North and North East Lincolnshire","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North and North East Lincolnshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North and West Norfolk","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North and West Norfolk","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Hampshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Hampshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Lanarkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Lanarkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Northamptonshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Nottinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Yorkshire CC","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North Yorkshire CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northumberland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Northumberland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Norwich and East Norfolk","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Norwich and East Norfolk","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Nottingham","Outside London","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Nottingham","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Overseas","Overseas","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Oxfordshire","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Oxfordshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Perth and Kinross and Stirling","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Perth and Kinross and Stirling","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Peterborough","Outside London","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Peterborough","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Plymouth","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Plymouth","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Portsmouth","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Portsmouth","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Powys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Powys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Redbridge and Waltham Forest","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Redbridge and Waltham Forest","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Sandwell","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Sandwell","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Borders","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Scottish Borders","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Sefton","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Sefton","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Sheffield","Outside London","Female","80","[c]","31920","27570"
"Leaver CS","2021","50-59","Sheffield","Outside London","Male","50","[c]","32830","29910"
"Leaver CS","2021","50-59","Shetland Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Shetland Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Shropshire CC","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Shropshire CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Solihull","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Solihull","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Somerset","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Somerset","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South and West Derbyshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South and West Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Ayrshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Ayrshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Hampshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Hampshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Lanarkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Lanarkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Nottinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Teesside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South Teesside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South West Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","South West Wales","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Southampton","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Southampton","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Southend-on-Sea","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Southend-on-Sea","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Staffordshire CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Staffordshire CC","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Stoke-on-Trent","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Stoke-on-Trent","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Suffolk","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Suffolk","Outside London","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Sunderland","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Sunderland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Swansea","Outside London","Female","55","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Swansea","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Swindon","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Swindon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Telford and Wrekin","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Telford and Wrekin","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Thurrock","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Thurrock","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Torbay","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Torbay","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Tower Hamlets","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Tower Hamlets","London","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Tower Hamlets","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Tyneside","Outside London","Female","90","[c]","29400","27470"
"Leaver CS","2021","50-59","Tyneside","Outside London","Male","65","[c]","29660","24250"
"Leaver CS","2021","50-59","Unknown","Unknown","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Unknown","Unknown","Male","85","[c]","56330","43350"
"Leaver CS","2021","50-59","Wakefield","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Wakefield","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Walsall","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Walsall","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Wandsworth","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Wandsworth","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Warrington","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Warrington","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Warwickshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Cumbria","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Cumbria","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Essex","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Lothian","Outside London","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Lothian","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Northamptonshire","Outside London","Female","75","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Northamptonshire","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Surrey","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Surrey","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Sussex (North East)","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Sussex (North East)","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Sussex (South West)","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","West Sussex (South West)","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Westminster","London","Female","165","[c]","54820","54400"
"Leaver CS","2021","50-59","Westminster","London","Male","185","[c]","64280","58410"
"Leaver CS","2021","50-59","Wiltshire","Outside London","Female","40","[c]","33730","29340"
"Leaver CS","2021","50-59","Wiltshire","Outside London","Male","40","[c]","43330","40580"
"Leaver CS","2021","50-59","Wirral","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Wirral","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Wolverhampton","Outside London","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Wolverhampton","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Worcestershire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Worcestershire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","York","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","York","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Aberdeen City and Aberdeenshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Aberdeen City and Aberdeenshire","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Angus and Dundee City","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Angus and Dundee City","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Antrim and Newtownabbey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Antrim and Newtownabbey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ards and North Down","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ards and North Down","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Armagh City, Banbridge and Craigavon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Armagh City, Banbridge and Craigavon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Barking & Dagenham and Havering","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Barking & Dagenham and Havering","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Barnet","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Barnet","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Barnsley, Doncaster and Rotherham","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Barnsley, Doncaster and Rotherham","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","Male","65","[c]","49810","43230"
"Leaver CS","2021","60-64","Bedford","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bedford","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Belfast","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Belfast","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Berkshire","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Berkshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bexley and Greenwich","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bexley and Greenwich","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Birmingham","Outside London","Female","55","[c]","34770","28950"
"Leaver CS","2021","60-64","Birmingham","Outside London","Male","45","[c]","42480","32370"
"Leaver CS","2021","60-64","Blackburn with Darwen","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Blackburn with Darwen","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Blackpool","Outside London","Female","40","[c]","28030","27570"
"Leaver CS","2021","60-64","Blackpool","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bournemouth and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bournemouth and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bradford","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bradford","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Breckland and South Norfolk","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Breckland and South Norfolk","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Brent","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Brent","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bridgend and Neath Port Talbot","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bridgend and Neath Port Talbot","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bristol, City of","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bristol, City of","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bromley","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Bromley","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Buckinghamshire CC","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Buckinghamshire CC","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Caithness and Sutherland and Ross and Cromarty","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Caithness and Sutherland and Ross and Cromarty","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Calderdale and Kirklees","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Calderdale and Kirklees","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cambridgeshire CC","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cambridgeshire CC","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Camden and City of London","London","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Camden and City of London","London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cardiff and Vale of Glamorgan","Outside London","Female","60","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cardiff and Vale of Glamorgan","Outside London","Male","55","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Central Hampshire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Central Hampshire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Central Valleys","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Central Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cheshire East","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cheshire West and Chester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cheshire West and Chester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Chorley and West Lancashire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","City of Edinburgh","Outside London","Female","55","[c]","43460","36010"
"Leaver CS","2021","60-64","City of Edinburgh","Outside London","Male","65","[c]","47990","35900"
"Leaver CS","2021","60-64","Clackmannanshire and Fife","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Clackmannanshire and Fife","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cornwall and Isles of Scilly","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Cornwall and Isles of Scilly","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Coventry","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Coventry","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Croydon","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Croydon","London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Darlington","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Darlington","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Darlington","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Derby","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Derry City and Strabane","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Derry City and Strabane","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Devon CC","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Devon CC","Outside London","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Dorset CC","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Dorset CC","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Dudley","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Dudley","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Durham CC","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Durham CC","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ealing","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Ealing","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Ayrshire and North Ayrshire mainland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Ayrshire and North Ayrshire mainland","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Cumbria","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Derbyshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Kent","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Kent","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Lancashire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Merseyside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Riding of Yorkshire","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Surrey","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Surrey","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Sussex CC","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","East Sussex CC","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Enfield","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Enfield","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Essex Haven Gateway","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Essex Thames Gateway","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Falkirk","Outside London","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Falkirk","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Flintshire and Wrexham","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Flintshire and Wrexham","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Glasgow City","Outside London","Female","55","[c]","35730","27570"
"Leaver CS","2021","60-64","Glasgow City","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Gloucestershire","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Gloucestershire","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Greater Manchester North East","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Greater Manchester North East","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","60-64","Greater Manchester North West","Outside London","Female","15","[c]","[c]","[c]"
