"Status","Year","Age","Responsibility_level_grouped","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","SCS level","SCS level","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","SEO/HEO","HEO","Heterosexual / straight","155","[c]","33200","33300"
"Leaver Dept.","2021","50-59","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","SEO/HEO","HEO","Undeclared","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","SEO/HEO","HEO","Unknown","75","[c]","32830","32640"
"Leaver Dept.","2021","50-59","SEO/HEO","SEO","Heterosexual / straight","120","[c]","40370","40010"
"Leaver Dept.","2021","50-59","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","SEO/HEO","SEO","Undeclared","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","SEO/HEO","SEO","Unknown","60","[c]","40540","39910"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","AA/AO","AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","AA/AO","AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","EO","EO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","G6/G7","G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","SCS level","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","SEO/HEO","HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","SEO/HEO","HEO","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","SEO/HEO","SEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","SEO/HEO","SEO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","AA/AO","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","AA/AO","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","AA/AO","AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","G6/G7","G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","SEO/HEO","HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","EO","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G6","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","G6/G7","G7","Unknown","30","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SCS level","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","HEO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","SEO/HEO","SEO","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","AA/AO","AA","Heterosexual / straight","60","[c]","19250","19560"
"New entrant CS","2021","16-19","AA/AO","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","AA/AO","AA","Unknown","55","[c]","18740","18060"
"New entrant CS","2021","16-19","AA/AO","AO","Heterosexual / straight","275","[c]","21350","21010"
"New entrant CS","2021","16-19","AA/AO","AO","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","16-19","AA/AO","AO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","16-19","AA/AO","AO","Unknown","220","[c]","21160","20140"
"New entrant CS","2021","16-19","EO","EO","Heterosexual / straight","110","[c]","25120","25170"
"New entrant CS","2021","16-19","EO","EO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","EO","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","16-19","EO","EO","Unknown","70","[c]","21150","20760"
"New entrant CS","2021","16-19","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","AA/AO","AA","Heterosexual / straight","555","[c]","19910","20060"
"New entrant CS","2021","20-29","AA/AO","AA","LGBO","85","[c]","19560","20060"
"New entrant CS","2021","20-29","AA/AO","AA","Undeclared","45","[c]","19800","20070"
"New entrant CS","2021","20-29","AA/AO","AA","Unknown","505","[c]","19780","20060"
"New entrant CS","2021","20-29","AA/AO","AO","Heterosexual / straight","4400","[c]","21920","21010"
"New entrant CS","2021","20-29","AA/AO","AO","LGBO","615","[c]","21810","21010"
"New entrant CS","2021","20-29","AA/AO","AO","Undeclared","335","[c]","21510","21010"
"New entrant CS","2021","20-29","AA/AO","AO","Unknown","3175","[c]","21640","20880"
"New entrant CS","2021","20-29","EO","EO","Heterosexual / straight","4705","[c]","27750","27570"
"New entrant CS","2021","20-29","EO","EO","LGBO","695","[c]","27520","27570"
"New entrant CS","2021","20-29","EO","EO","Undeclared","375","[c]","27360","27570"
"New entrant CS","2021","20-29","EO","EO","Unknown","1935","[c]","26420","26410"
"New entrant CS","2021","20-29","G6/G7","G6","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6/G7","G6","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6/G7","G7","Heterosexual / straight","190","[c]","52970","53000"
"New entrant CS","2021","20-29","G6/G7","G7","LGBO","30","[c]","53430","53360"
"New entrant CS","2021","20-29","G6/G7","G7","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","G6/G7","G7","Unknown","165","[c]","54090","53380"
"New entrant CS","2021","20-29","SCS level","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SCS level","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","SEO/HEO","HEO","Heterosexual / straight","2100","[c]","32380","32540"
"New entrant CS","2021","20-29","SEO/HEO","HEO","LGBO","330","[c]","32080","32320"
"New entrant CS","2021","20-29","SEO/HEO","HEO","Undeclared","230","[c]","32520","32560"
"New entrant CS","2021","20-29","SEO/HEO","HEO","Unknown","1660","[c]","30950","30850"
"New entrant CS","2021","20-29","SEO/HEO","SEO","Heterosexual / straight","455","[c]","39030","39030"
"New entrant CS","2021","20-29","SEO/HEO","SEO","LGBO","55","[c]","39050","38820"
"New entrant CS","2021","20-29","SEO/HEO","SEO","Undeclared","55","[c]","38950","38750"
"New entrant CS","2021","20-29","SEO/HEO","SEO","Unknown","255","[c]","39910","40430"
"New entrant CS","2021","20-29","Unknown","Unknown","Heterosexual / straight","495","[c]","23490","22920"
"New entrant CS","2021","20-29","Unknown","Unknown","LGBO","60","[c]","23200","22920"
"New entrant CS","2021","20-29","Unknown","Unknown","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","Unknown","320","[c]","22610","22920"
"New entrant CS","2021","30-39","AA/AO","AA","Heterosexual / straight","255","[c]","20240","20060"
"New entrant CS","2021","30-39","AA/AO","AA","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","AA/AO","AA","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","AA/AO","AA","Unknown","215","[c]","20010","20060"
"New entrant CS","2021","30-39","AA/AO","AO","Heterosexual / straight","2090","[c]","22090","21010"
"New entrant CS","2021","30-39","AA/AO","AO","LGBO","185","[c]","21940","21010"
"New entrant CS","2021","30-39","AA/AO","AO","Undeclared","125","[c]","21990","21010"
"New entrant CS","2021","30-39","AA/AO","AO","Unknown","1265","[c]","22030","20880"
"New entrant CS","2021","30-39","EO","EO","Heterosexual / straight","2970","[c]","28080","27570"
"New entrant CS","2021","30-39","EO","EO","LGBO","330","[c]","27950","27570"
"New entrant CS","2021","30-39","EO","EO","Undeclared","185","[c]","27700","27570"
"New entrant CS","2021","30-39","EO","EO","Unknown","950","[c]","26910","27130"
"New entrant CS","2021","30-39","G6/G7","G6","Heterosexual / straight","100","[c]","66890","66230"
"New entrant CS","2021","30-39","G6/G7","G6","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","G6","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","G6/G7","G6","Unknown","80","[c]","70160","66230"
"New entrant CS","2021","30-39","G6/G7","G7","Heterosexual / straight","650","[c]","54410","53380"
"New entrant CS","2021","30-39","G6/G7","G7","LGBO","55","[c]","55010","53360"
"New entrant CS","2021","30-39","G6/G7","G7","Undeclared","75","[c]","55450","54700"
"New entrant CS","2021","30-39","G6/G7","G7","Unknown","340","[c]","54940","53500"
"New entrant CS","2021","30-39","SCS level","SCS level","Heterosexual / straight","30","[c]","84560","82100"
"New entrant CS","2021","30-39","SCS level","SCS level","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS level","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","SCS level","SCS level","Unknown","70","[c]","75060","71000"
"New entrant CS","2021","30-39","SEO/HEO","HEO","Heterosexual / straight","1040","[c]","32810","32330"
"New entrant CS","2021","30-39","SEO/HEO","HEO","LGBO","110","[c]","32170","32010"
"New entrant CS","2021","30-39","SEO/HEO","HEO","Undeclared","95","[c]","32570","32330"
"New entrant CS","2021","30-39","SEO/HEO","HEO","Unknown","500","[c]","32190","31810"
"New entrant CS","2021","30-39","SEO/HEO","SEO","Heterosexual / straight","820","[c]","39810","39310"
"New entrant CS","2021","30-39","SEO/HEO","SEO","LGBO","85","[c]","39530","38890"
"New entrant CS","2021","30-39","SEO/HEO","SEO","Undeclared","75","[c]","40020","40020"
"New entrant CS","2021","30-39","SEO/HEO","SEO","Unknown","375","[c]","39760","39200"
"New entrant CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","255","[c]","25350","22920"
"New entrant CS","2021","30-39","Unknown","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","150","[c]","24870","22920"
"New entrant CS","2021","40-49","AA/AO","AA","Heterosexual / straight","215","[c]","19880","20060"
"New entrant CS","2021","40-49","AA/AO","AA","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","AA","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","AA/AO","AA","Unknown","160","[c]","20150","20060"
"New entrant CS","2021","40-49","AA/AO","AO","Heterosexual / straight","1415","[c]","22090","21010"
"New entrant CS","2021","40-49","AA/AO","AO","LGBO","75","[c]","21250","21010"
"New entrant CS","2021","40-49","AA/AO","AO","Undeclared","75","[c]","21760","21010"
"New entrant CS","2021","40-49","AA/AO","AO","Unknown","765","[c]","21970","21010"
"New entrant CS","2021","40-49","EO","EO","Heterosexual / straight","2270","[c]","28040","27570"
"New entrant CS","2021","40-49","EO","EO","LGBO","205","[c]","27920","27570"
"New entrant CS","2021","40-49","EO","EO","Undeclared","115","[c]","28180","27570"
"New entrant CS","2021","40-49","EO","EO","Unknown","560","[c]","27020","27570"
"New entrant CS","2021","40-49","G6/G7","G6","Heterosexual / straight","130","[c]","68930","66000"
"New entrant CS","2021","40-49","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G6/G7","G6","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","G6/G7","G6","Unknown","115","[c]","71260","67980"
"New entrant CS","2021","40-49","G6/G7","G7","Heterosexual / straight","555","[c]","54900","53130"
"New entrant CS","2021","40-49","G6/G7","G7","LGBO","35","[c]","55250","53070"
"New entrant CS","2021","40-49","G6/G7","G7","Undeclared","55","[c]","55970","54000"
"New entrant CS","2021","40-49","G6/G7","G7","Unknown","245","[c]","55030","52850"
"New entrant CS","2021","40-49","SCS level","SCS level","Heterosexual / straight","80","[c]","91900","90000"
"New entrant CS","2021","40-49","SCS level","SCS level","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","SCS level","SCS level","Unknown","100","[c]","92000","76070"
"New entrant CS","2021","40-49","SEO/HEO","HEO","Heterosexual / straight","595","[c]","32890","32540"
"New entrant CS","2021","40-49","SEO/HEO","HEO","LGBO","35","[c]","32100","31810"
"New entrant CS","2021","40-49","SEO/HEO","HEO","Undeclared","60","[c]","32320","31810"
"New entrant CS","2021","40-49","SEO/HEO","HEO","Unknown","260","[c]","32470","31810"
"New entrant CS","2021","40-49","SEO/HEO","SEO","Heterosexual / straight","585","[c]","40560","40000"
"New entrant CS","2021","40-49","SEO/HEO","SEO","LGBO","35","[c]","39220","38640"
"New entrant CS","2021","40-49","SEO/HEO","SEO","Undeclared","50","[c]","39930","39480"
"New entrant CS","2021","40-49","SEO/HEO","SEO","Unknown","265","[c]","40580","40240"
"New entrant CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","165","[c]","29860","22920"
"New entrant CS","2021","40-49","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","125","[c]","26720","22920"
"New entrant CS","2021","50-59","AA/AO","AA","Heterosexual / straight","285","[c]","19480","19560"
"New entrant CS","2021","50-59","AA/AO","AA","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","AA/AO","AA","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","AA/AO","AA","Unknown","180","[c]","19500","19560"
"New entrant CS","2021","50-59","AA/AO","AO","Heterosexual / straight","1355","[c]","21720","21010"
"New entrant CS","2021","50-59","AA/AO","AO","LGBO","65","[c]","21530","21010"
"New entrant CS","2021","50-59","AA/AO","AO","Undeclared","85","[c]","21330","21010"
"New entrant CS","2021","50-59","AA/AO","AO","Unknown","615","[c]","21920","21010"
"New entrant CS","2021","50-59","EO","EO","Heterosexual / straight","1995","[c]","28120","27570"
"New entrant CS","2021","50-59","EO","EO","LGBO","120","[c]","27710","27570"
"New entrant CS","2021","50-59","EO","EO","Undeclared","120","[c]","28430","27570"
"New entrant CS","2021","50-59","EO","EO","Unknown","460","[c]","27130","27570"
"New entrant CS","2021","50-59","G6/G7","G6","Heterosexual / straight","100","[c]","69090","67600"
"New entrant CS","2021","50-59","G6/G7","G6","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G6/G7","G6","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G6/G7","G6","Unknown","90","[c]","73280","69750"
"New entrant CS","2021","50-59","G6/G7","G7","Heterosexual / straight","340","[c]","54930","53420"
"New entrant CS","2021","50-59","G6/G7","G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G6/G7","G7","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","G6/G7","G7","Unknown","150","[c]","54590","53360"
"New entrant CS","2021","50-59","SCS level","SCS level","Heterosexual / straight","65","[c]","104070","1e+05"
"New entrant CS","2021","50-59","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","SCS level","SCS level","Unknown","90","[c]","96980","82000"
"New entrant CS","2021","50-59","SEO/HEO","HEO","Heterosexual / straight","425","[c]","33450","33000"
"New entrant CS","2021","50-59","SEO/HEO","HEO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","SEO/HEO","HEO","Undeclared","30","[c]","33290","32780"
"New entrant CS","2021","50-59","SEO/HEO","HEO","Unknown","170","[c]","32450","31810"
"New entrant CS","2021","50-59","SEO/HEO","SEO","Heterosexual / straight","405","[c]","40410","40000"
"New entrant CS","2021","50-59","SEO/HEO","SEO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","SEO/HEO","SEO","Undeclared","35","[c]","39660","39580"
"New entrant CS","2021","50-59","SEO/HEO","SEO","Unknown","155","[c]","40600","39980"
"New entrant CS","2021","50-59","Unknown","Unknown","Heterosexual / straight","130","[c]","27730","22920"
"New entrant CS","2021","50-59","Unknown","Unknown","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","Unknown","115","[c]","23910","20220"
"New entrant CS","2021","60-64","AA/AO","AA","Heterosexual / straight","60","[c]","19100","19560"
"New entrant CS","2021","60-64","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","AA/AO","AA","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","AA/AO","AA","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","AA/AO","AO","Heterosexual / straight","315","[c]","21330","21010"
"New entrant CS","2021","60-64","AA/AO","AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","AA/AO","AO","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","AA/AO","AO","Unknown","105","[c]","21240","20880"
"New entrant CS","2021","60-64","EO","EO","Heterosexual / straight","310","[c]","27970","27570"
"New entrant CS","2021","60-64","EO","EO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","EO","EO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","EO","EO","Unknown","70","[c]","27010","27570"
"New entrant CS","2021","60-64","G6/G7","G6","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","G6/G7","G6","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","G6/G7","G6","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","G6/G7","G7","Heterosexual / straight","35","[c]","56800","55000"
"New entrant CS","2021","60-64","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","G6/G7","G7","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","G6/G7","G7","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","SCS level","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","SCS level","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","SCS level","SCS level","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","SCS level","SCS level","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","SEO/HEO","HEO","Heterosexual / straight","65","[c]","32620","32330"
"New entrant CS","2021","60-64","SEO/HEO","HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","SEO/HEO","HEO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","SEO/HEO","HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","SEO/HEO","SEO","Heterosexual / straight","65","[c]","39910","40000"
"New entrant CS","2021","60-64","SEO/HEO","SEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","SEO/HEO","SEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","SEO/HEO","SEO","Unknown","30","[c]","40660","40380"
"New entrant CS","2021","60-64","Unknown","Unknown","Heterosexual / straight","35","[c]","28860","18460"
"New entrant CS","2021","60-64","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","65+","AA/AO","AA","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","AA/AO","AA","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","AA/AO","AA","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","AA/AO","AO","Heterosexual / straight","45","[c]","21470","21010"
"New entrant CS","2021","65+","AA/AO","AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","AA/AO","AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","AA/AO","AO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","65+","EO","EO","Heterosexual / straight","40","[c]","27320","27570"
"New entrant CS","2021","65+","EO","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","EO","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","EO","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","G6/G7","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","G6/G7","G6","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","G6/G7","G7","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","G6/G7","G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","G6/G7","G7","Unknown","5","[c]","[c]","[c]"
