"Status","Year","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Tax","London","SEO/HEO","Unknown","35","[c]","36320","36160"
"New entrant CS","2021","Tax","North East (England)","AA/AO","Heterosexual / straight","120","[c]","20140","20140"
"New entrant CS","2021","Tax","North East (England)","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North East (England)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North East (England)","AA/AO","Unknown","305","[c]","20140","20140"
"New entrant CS","2021","Tax","North East (England)","EO","Heterosexual / straight","140","[c]","25560","25560"
"New entrant CS","2021","Tax","North East (England)","EO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North East (England)","EO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North East (England)","EO","Unknown","165","[c]","25560","25560"
"New entrant CS","2021","Tax","North East (England)","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North East (England)","SEO/HEO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North West (England)","AA/AO","Heterosexual / straight","110","[c]","20150","20140"
"New entrant CS","2021","Tax","North West (England)","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North West (England)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North West (England)","AA/AO","Unknown","340","[c]","20140","20140"
"New entrant CS","2021","Tax","North West (England)","EO","Heterosexual / straight","40","[c]","25280","25560"
"New entrant CS","2021","Tax","North West (England)","EO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North West (England)","EO","Unknown","110","[c]","25220","25560"
"New entrant CS","2021","Tax","North West (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North West (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North West (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North West (England)","SEO/HEO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","North West (England)","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Northern Ireland","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Northern Ireland","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Northern Ireland","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Northern Ireland","AA/AO","Unknown","60","[c]","20140","20140"
"New entrant CS","2021","Tax","Northern Ireland","EO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Northern Ireland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Northern Ireland","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Northern Ireland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Northern Ireland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Northern Ireland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Scotland","AA/AO","Heterosexual / straight","100","[c]","20140","20140"
"New entrant CS","2021","Tax","Scotland","AA/AO","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Scotland","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Scotland","AA/AO","Unknown","290","[c]","20140","20140"
"New entrant CS","2021","Tax","Scotland","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Scotland","EO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Scotland","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Scotland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Scotland","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","South East (England)","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Tax","South East (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","South East (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","South East (England)","AA/AO","Unknown","60","[c]","20140","20140"
"New entrant CS","2021","Tax","South West (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","South West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","South West (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","South West (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","South West (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","South West (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","South West (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","South West (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Wales","AA/AO","Heterosexual / straight","75","[c]","20140","20140"
"New entrant CS","2021","Tax","Wales","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Wales","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Wales","AA/AO","Unknown","120","[c]","20140","20140"
"New entrant CS","2021","Tax","Wales","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Wales","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Wales","EO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Wales","EO","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Wales","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Wales","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Wales","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Tax","West Midlands (England)","AA/AO","Heterosexual / straight","45","[c]","20140","20140"
"New entrant CS","2021","Tax","West Midlands (England)","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","West Midlands (England)","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","West Midlands (England)","AA/AO","Unknown","105","[c]","20140","20140"
"New entrant CS","2021","Tax","West Midlands (England)","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","West Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","West Midlands (England)","EO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Tax","West Midlands (England)","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","West Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","West Midlands (England)","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Yorkshire and The Humber","AA/AO","Heterosexual / straight","50","[c]","20140","20140"
"New entrant CS","2021","Tax","Yorkshire and The Humber","AA/AO","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Yorkshire and The Humber","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Yorkshire and The Humber","AA/AO","Unknown","195","[c]","20140","20140"
"New entrant CS","2021","Tax","Yorkshire and The Humber","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Yorkshire and The Humber","EO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Yorkshire and The Humber","EO","Unknown","50","[c]","25560","25560"
"New entrant CS","2021","Tax","Yorkshire and The Humber","SEO/HEO","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Yorkshire and The Humber","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Tax","Yorkshire and The Humber","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","AA/AO","Heterosexual / straight","165","[c]","21040","21010"
"New entrant CS","2021","Unknown","East Midlands (England)","AA/AO","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","AA/AO","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","AA/AO","Unknown","35","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","EO","Heterosexual / straight","480","[c]","27540","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","EO","LGBO","50","[c]","27520","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","EO","Undeclared","30","[c]","27530","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","EO","Unknown","80","[c]","27330","27570"
"New entrant CS","2021","Unknown","East Midlands (England)","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East Midlands (England)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","AA/AO","Heterosexual / straight","215","[c]","22980","24180"
"New entrant CS","2021","Unknown","East of England","AA/AO","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","AA/AO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","AA/AO","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","EO","Heterosexual / straight","810","[c]","28440","29290"
"New entrant CS","2021","Unknown","East of England","EO","LGBO","75","[c]","28460","29290"
"New entrant CS","2021","Unknown","East of England","EO","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","EO","Unknown","85","[c]","28360","29290"
"New entrant CS","2021","Unknown","East of England","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","SEO/HEO","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","East of England","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","AA/AO","Heterosexual / straight","485","[c]","24970","25110"
"New entrant CS","2021","Unknown","London","AA/AO","LGBO","35","[c]","24870","25110"
"New entrant CS","2021","Unknown","London","AA/AO","Undeclared","30","[c]","24390","25110"
"New entrant CS","2021","Unknown","London","AA/AO","Unknown","70","[c]","23520","24490"
"New entrant CS","2021","Unknown","London","EO","Heterosexual / straight","2135","[c]","30760","31060"
"New entrant CS","2021","Unknown","London","EO","LGBO","185","[c]","30650","31060"
"New entrant CS","2021","Unknown","London","EO","Undeclared","155","[c]","30450","31060"
"New entrant CS","2021","Unknown","London","EO","Unknown","375","[c]","30490","31060"
"New entrant CS","2021","Unknown","London","G6/G7","Heterosexual / straight","140","[c]","57760","54700"
"New entrant CS","2021","Unknown","London","G6/G7","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G6/G7","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","G6/G7","Unknown","115","[c]","66290","59080"
"New entrant CS","2021","Unknown","London","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SCS level","Unknown","125","[c]","84120","72000"
"New entrant CS","2021","Unknown","London","SEO/HEO","Heterosexual / straight","255","[c]","36220","36510"
"New entrant CS","2021","Unknown","London","SEO/HEO","LGBO","35","[c]","34510","34550"
"New entrant CS","2021","Unknown","London","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","SEO/HEO","Unknown","455","[c]","29950","28000"
"New entrant CS","2021","Unknown","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","London","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","AA/AO","Heterosexual / straight","775","[c]","20990","21010"
"New entrant CS","2021","Unknown","North East (England)","AA/AO","LGBO","75","[c]","20970","21010"
"New entrant CS","2021","Unknown","North East (England)","AA/AO","Undeclared","45","[c]","20990","21010"
"New entrant CS","2021","Unknown","North East (England)","AA/AO","Unknown","150","[c]","20750","21010"
"New entrant CS","2021","Unknown","North East (England)","EO","Heterosexual / straight","280","[c]","27410","27570"
"New entrant CS","2021","Unknown","North East (England)","EO","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","EO","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","EO","Unknown","70","[c]","27160","27570"
"New entrant CS","2021","Unknown","North East (England)","G6/G7","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G6/G7","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","G6/G7","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SCS level","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SEO/HEO","Heterosexual / straight","55","[c]","34560","32760"
"New entrant CS","2021","Unknown","North East (England)","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
