"Status","Year","Ethnicity","Function_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Outside London","SEO","10","10","[c]","[c]"
"In post","2021","Mixed","Legal","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Legal","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","London","AA","25","25","[c]","[c]"
"In post","2021","Mixed","No function","London","AO","190","180","27260","25850"
"In post","2021","Mixed","No function","London","EO","220","215","29090","28270"
"In post","2021","Mixed","No function","London","G6","75","75","66900","65440"
"In post","2021","Mixed","No function","London","G7","260","255","54810","53600"
"In post","2021","Mixed","No function","London","HEO","340","335","34690","34020"
"In post","2021","Mixed","No function","London","SCS level","45","45","82670","75370"
"In post","2021","Mixed","No function","London","SEO","165","160","41800","40650"
"In post","2021","Mixed","No function","London","Unknown","90","90","32890","33490"
"In post","2021","Mixed","No function","Outside London","AA","80","70","19580","20070"
"In post","2021","Mixed","No function","Outside London","AO","675","630","23570","21710"
"In post","2021","Mixed","No function","Outside London","EO","290","275","27410","26470"
"In post","2021","Mixed","No function","Outside London","G6","35","35","72690","66670"
"In post","2021","Mixed","No function","Outside London","G7","70","65","52560","51970"
"In post","2021","Mixed","No function","Outside London","HEO","250","240","32800","31810"
"In post","2021","Mixed","No function","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Mixed","No function","Outside London","SEO","120","115","42740","39690"
"In post","2021","Mixed","No function","Outside London","Unknown","260","240","29450","30210"
"In post","2021","Mixed","No function","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Overseas","G7","15","15","[c]","[c]"
"In post","2021","Mixed","No function","Overseas","HEO","20","20","[c]","[c]"
"In post","2021","Mixed","No function","Overseas","SCS level","5","5","[c]","[c]"
"In post","2021","Mixed","No function","Overseas","SEO","5","5","[c]","[c]"
"In post","2021","Mixed","No function","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","No function","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","London","AO","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","London","EO","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","London","G6","20","20","[c]","[c]"
"In post","2021","Mixed","Project Delivery","London","G7","45","45","55100","55060"
"In post","2021","Mixed","Project Delivery","London","HEO","45","40","35190","35430"
"In post","2021","Mixed","Project Delivery","London","SCS level","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","London","SEO","30","30","41330","41530"
"In post","2021","Mixed","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outside London","AO","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outside London","EO","55","55","24800","26230"
"In post","2021","Mixed","Project Delivery","Outside London","G6","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outside London","G7","40","40","52660","53500"
"In post","2021","Mixed","Project Delivery","Outside London","HEO","80","75","30850","31680"
"In post","2021","Mixed","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Outside London","SEO","65","65","39390","38630"
"In post","2021","Mixed","Project Delivery","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Overseas","G6","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Overseas","G7","15","15","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","London","EO","10","10","[c]","[c]"
"In post","2021","Mixed","Property","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","London","G7","5","5","[c]","[c]"
"In post","2021","Mixed","Property","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","London","SEO","10","10","[c]","[c]"
"In post","2021","Mixed","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outside London","AO","10","10","[c]","[c]"
"In post","2021","Mixed","Property","Outside London","EO","20","15","[c]","[c]"
"In post","2021","Mixed","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outside London","HEO","20","15","[c]","[c]"
"In post","2021","Mixed","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Outside London","SEO","15","15","[c]","[c]"
"In post","2021","Mixed","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","London","HEO","10","10","[c]","[c]"
"In post","2021","Mixed","Security","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Outside London","AA","5","5","[c]","[c]"
"In post","2021","Mixed","Security","Outside London","AO","25","25","[c]","[c]"
"In post","2021","Mixed","Security","Outside London","EO","10","10","[c]","[c]"
"In post","2021","Mixed","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Outside London","HEO","5","5","[c]","[c]"
"In post","2021","Mixed","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Outside London","SEO","5","5","[c]","[c]"
"In post","2021","Mixed","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","London","AA","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","London","AO","150","140","24970","25110"
"In post","2021","Mixed","Unknown","London","EO","410","390","30320","31060"
"In post","2021","Mixed","Unknown","London","G6","15","15","[c]","[c]"
"In post","2021","Mixed","Unknown","London","G7","100","95","57600","57460"
"In post","2021","Mixed","Unknown","London","HEO","140","140","36020","35460"
"In post","2021","Mixed","Unknown","London","SCS level","15","15","[c]","[c]"
"In post","2021","Mixed","Unknown","London","SEO","105","100","42430","42060"
"In post","2021","Mixed","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Outside London","AA","30","30","19730","19560"
"In post","2021","Mixed","Unknown","Outside London","AO","550","490","21280","21010"
"In post","2021","Mixed","Unknown","Outside London","EO","880","820","27490","27570"
"In post","2021","Mixed","Unknown","Outside London","G6","20","20","[c]","[c]"
"In post","2021","Mixed","Unknown","Outside London","G7","65","65","58400","56300"
"In post","2021","Mixed","Unknown","Outside London","HEO","160","155","33260","32740"
"In post","2021","Mixed","Unknown","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Outside London","SEO","95","90","40860","40450"
"In post","2021","Mixed","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Overseas","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","EO","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","London","G6","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","London","G7","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","London","HEO","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","London","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","London","SEO","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Outside London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Outside London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Outside London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Outside London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Outside London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Outside London","SEO","[c]","[c]","[c]","[c]"
