"Status","Year","Disability","Profession_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Inspector of Education and Training","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Intelligence Analysis","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Internal Audit","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Knowledge and Information Management","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Legal","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Overseas","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Medicine","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East Midlands (England)","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East Midlands (England)","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East Midlands (England)","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East Midlands (England)","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East of England","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East of England","AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East of England","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","East of England","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","AA","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","AO","40","[c]","24370","22680"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","EO","45","[c]","27680","26880"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","SEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North East (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North East (England)","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Operational Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
