"Status","Year","Profession_of_post","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Corporate Finance","South East (England)","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Female","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Corporate Finance","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Male","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Female","Heterosexual / straight","105","100","39860","34740"
"In post","2021","Counter Fraud","London","Female","LGBO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","London","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Counter Fraud","London","Female","Unknown","35","35","44080","40000"
"In post","2021","Counter Fraud","London","Male","Heterosexual / straight","150","150","45880","40920"
"In post","2021","Counter Fraud","London","Male","LGBO","10","10","[c]","[c]"
"In post","2021","Counter Fraud","London","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Counter Fraud","London","Male","Unknown","65","65","45450","41710"
"In post","2021","Counter Fraud","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Female","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Female","Heterosexual / straight","40","35","33460","34050"
"In post","2021","Counter Fraud","North West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Female","Unknown","10","10","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Male","Undeclared","5","5","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Male","Unknown","15","15","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Female","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","Female","Heterosexual / straight","45","40","26970","25220"
"In post","2021","Counter Fraud","Scotland","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","Male","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Male","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","South West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Female","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Counter Fraud","Wales","Male","Unknown","[c]","[c]","[c]","[c]"
