"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Black","International Trade","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","EO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","International Trade","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","International Trade","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","International Trade","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","International Trade","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","International Trade","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","G7","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Knowledge and Information Management","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","Legal","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","EO","Heterosexual / straight","50","50","28790","29570"
"In post","2021","Black","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","EO","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Legal","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Black","Legal","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","G6","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Legal","G7","Heterosexual / straight","145","145","57100","56130"
"In post","2021","Black","Legal","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","G7","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","Legal","G7","Unknown","35","30","59280","59930"
"In post","2021","Black","Legal","HEO","Heterosexual / straight","55","55","35590","36160"
"In post","2021","Black","Legal","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","HEO","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Legal","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","SEO","Heterosexual / straight","35","35","40990","41540"
"In post","2021","Black","Legal","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Black","Legal","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","G7","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","Medicine","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","Medicine","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","SCS level","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Black","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","SCS level","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Medicine","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Black","Medicine","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Medicine","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","AA","Heterosexual / straight","295","280","22050","22210"
"In post","2021","Black","Operational Delivery","AA","LGBO","10","10","[c]","[c]"
"In post","2021","Black","Operational Delivery","AA","Undeclared","20","20","[c]","[c]"
"In post","2021","Black","Operational Delivery","AA","Unknown","80","75","23730","24920"
"In post","2021","Black","Operational Delivery","AO","Heterosexual / straight","1810","1690","25110","23520"
"In post","2021","Black","Operational Delivery","AO","LGBO","40","35","23970","22680"
"In post","2021","Black","Operational Delivery","AO","Undeclared","115","100","25370","24070"
"In post","2021","Black","Operational Delivery","AO","Unknown","220","205","27200","25230"
"In post","2021","Black","Operational Delivery","EO","Heterosexual / straight","1230","1175","28510","28670"
"In post","2021","Black","Operational Delivery","EO","LGBO","25","25","[c]","[c]"
"In post","2021","Black","Operational Delivery","EO","Undeclared","90","85","28890","28990"
"In post","2021","Black","Operational Delivery","EO","Unknown","110","100","30380","29570"
"In post","2021","Black","Operational Delivery","G6","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Black","Operational Delivery","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","G7","Heterosexual / straight","95","95","53980","53380"
"In post","2021","Black","Operational Delivery","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","G7","Undeclared","10","10","[c]","[c]"
"In post","2021","Black","Operational Delivery","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Operational Delivery","HEO","Heterosexual / straight","530","515","34420","34510"
"In post","2021","Black","Operational Delivery","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","HEO","Undeclared","40","35","34760","34880"
"In post","2021","Black","Operational Delivery","HEO","Unknown","50","45","36110","35350"
"In post","2021","Black","Operational Delivery","SCS level","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Black","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","SEO","Heterosexual / straight","235","230","43990","41970"
"In post","2021","Black","Operational Delivery","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Delivery","SEO","Undeclared","10","10","[c]","[c]"
"In post","2021","Black","Operational Delivery","SEO","Unknown","5","5","[c]","[c]"
"In post","2021","Black","Operational Delivery","Unknown","Heterosexual / straight","735","710","30760","28200"
"In post","2021","Black","Operational Delivery","Unknown","LGBO","15","10","[c]","[c]"
"In post","2021","Black","Operational Delivery","Unknown","Undeclared","30","30","[c]","[c]"
"In post","2021","Black","Operational Delivery","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Black","Operational Research","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Black","Operational Research","G6","Unknown","[c]","[c]","[c]","[c]"
