"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Gas and Electricity Markets","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Other Cabinet Office Agencies","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scotland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Scottish Government","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","The National Archives","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Export Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","UK Supreme Court","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","United Kingdom Statistics Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Wales Office","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Water Services Regulation Authority","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Welsh Government","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","AO","50","[c]","23050","23470"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","EO","35","[c]","27300","26970"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","G6","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","G7","120","[c]","56130","55610"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Attorney General's Departments","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","G7","35","[c]","56170","55050"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Cabinet Office","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Chancellor's other departments","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Charity Commission","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Competition and Markets Authority","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","AO","35","[c]","22570","21140"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","EO","40","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G6","30","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","G7","50","[c]","54280","53600"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","HEO","50","[c]","33000","32830"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","SEO","55","[c]","41380","40550"
"Leaver CS","2021","Declared non-disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Digital, Culture, Media and Sport","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","EO","30","[c]","27740","28500"
"Leaver CS","2021","Declared non-disabled","Department for Education","G6","25","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","G7","55","[c]","53650","53760"
"Leaver CS","2021","Declared non-disabled","Department for Education","HEO","45","[c]","33350","33190"
"Leaver CS","2021","Declared non-disabled","Department for Education","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Education","SEO","55","[c]","39370","39180"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for Environment, Food and Rural Affairs","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared non-disabled","Department for International Trade","HEO","10","[c]","[c]","[c]"
