"Status","Year","Organisation","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Defence Equipment and Support","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Outside London","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","Defence Equipment and Support","Outside London","Unknown","150","[c]","27340","22000"
"New entrant CS","2021","Defence Science and Technology Laboratory","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Outside London","Heterosexual / straight","165","[c]","32300","28650"
"New entrant CS","2021","Defence Science and Technology Laboratory","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Defence Science and Technology Laboratory","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Heterosexual / straight","430","[c]","38920","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","LGBO","70","[c]","35170","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Undeclared","55","[c]","38300","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","London","Unknown","130","[c]","38020","33570"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Heterosexual / straight","250","[c]","38530","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","LGBO","45","[c]","39030","34020"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","London","Unknown","45","[c]","42540","35680"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Outside London","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Digital, Culture, Media and Sport","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","London","Heterosexual / straight","95","[c]","41320","36660"
"New entrant CS","2021","Department for Education (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","London","Unknown","105","[c]","35830","32940"
"New entrant CS","2021","Department for Education (excl. agencies)","Outside London","Heterosexual / straight","225","[c]","34300","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","Outside London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Outside London","Unknown","130","[c]","34800","29360"
"New entrant CS","2021","Department for Education (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Heterosexual / straight","295","[c]","36940","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","LGBO","35","[c]","44900","32830"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Undeclared","35","[c]","35340","32560"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","London","Unknown","160","[c]","38330","32990"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Heterosexual / straight","355","[c]","36920","32430"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","LGBO","35","[c]","32850","29180"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Outside London","Unknown","95","[c]","33730","29920"
"New entrant CS","2021","Department for International Trade","London","Heterosexual / straight","170","[c]","35720","31800"
"New entrant CS","2021","Department for International Trade","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","London","Unknown","140","[c]","32620","31800"
"New entrant CS","2021","Department for International Trade","Outside London","Heterosexual / straight","35","[c]","33990","31800"
"New entrant CS","2021","Department for International Trade","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for International Trade","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","London","Heterosexual / straight","255","[c]","37370","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","London","LGBO","40","[c]","34540","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","London","Unknown","155","[c]","38270","34710"
"New entrant CS","2021","Department for Transport (excl. agencies)","Outside London","Heterosexual / straight","45","[c]","33470","30730"
"New entrant CS","2021","Department for Transport (excl. agencies)","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport (excl. agencies)","Outside London","Unknown","35","[c]","32660","30730"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","London","Heterosexual / straight","2495","[c]","30350","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","London","LGBO","200","[c]","30240","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","London","Undeclared","160","[c]","31350","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","London","Unknown","380","[c]","31810","31060"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","Heterosexual / straight","10370","[c]","25780","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","LGBO","1135","[c]","25710","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","Undeclared","585","[c]","25960","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Outside London","Unknown","1335","[c]","26290","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Heterosexual / straight","235","[c]","28420","27570"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","50","[c]","31620","27570"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","London","Heterosexual / straight","150","[c]","38450","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","London","Unknown","615","[c]","41320","32790"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","Heterosexual / straight","60","[c]","34160","31380"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Department of Health and Social Care (excl. agencies)","Outside London","Unknown","225","[c]","38740","32790"
"New entrant CS","2021","Disclosure Scotland","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Disclosure Scotland","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","Heterosexual / straight","170","[c]","25190","21590"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Licensing Agency","Outside London","Unknown","150","[c]","22560","21590"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","Heterosexual / straight","100","[c]","29620","26130"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Driver and Vehicle Standards Agency","Outside London","Unknown","150","[c]","28070","26130"
"New entrant CS","2021","Education and Skills Funding Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","Heterosexual / straight","60","[c]","33360","29360"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education and Skills Funding Agency","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Education Scotland","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","ESTYN","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Heterosexual / straight","30","[c]","35250","32350"
"New entrant CS","2021","Food Standards Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Heterosexual / straight","50","[c]","34580","37350"
"New entrant CS","2021","Food Standards Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Outside London","Unknown","90","[c]","27020","25140"
"New entrant CS","2021","Government Actuary's Department","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","Heterosexual / straight","200","[c]","42400","43920"
"New entrant CS","2021","Government Legal Department","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","Heterosexual / straight","130","[c]","30600","26370"
"New entrant CS","2021","Health and Safety Executive","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Heterosexual / straight","290","[c]","25790","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","London","LGBO","30","[c]","27940","24440"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","London","Unknown","445","[c]","23810","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Heterosexual / straight","640","[c]","20900","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","LGBO","80","[c]","19900","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Undeclared","50","[c]","20820","19410"
"New entrant CS","2021","HM Courts and Tribunals Service","Outside London","Unknown","625","[c]","20040","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Heterosexual / straight","290","[c]","25500","22350"
"New entrant CS","2021","HM Land Registry","Outside London","LGBO","35","[c]","23790","22350"
"New entrant CS","2021","HM Land Registry","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","Outside London","Unknown","305","[c]","25710","22350"
"New entrant CS","2021","HM Prison and Probation Service","London","Heterosexual / straight","405","[c]","27690","26810"
"New entrant CS","2021","HM Prison and Probation Service","London","LGBO","40","[c]","28240","28540"
"New entrant CS","2021","HM Prison and Probation Service","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","London","Unknown","385","[c]","28700","30150"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Heterosexual / straight","2800","[c]","23320","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","LGBO","270","[c]","22830","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Undeclared","105","[c]","24040","22850"
"New entrant CS","2021","HM Prison and Probation Service","Outside London","Unknown","1720","[c]","22940","22850"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Heterosexual / straight","105","[c]","34620","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","London","Unknown","195","[c]","35840","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Heterosexual / straight","1325","[c]","25070","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","LGBO","160","[c]","24350","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Undeclared","70","[c]","25800","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Outside London","Unknown","2940","[c]","23440","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Heterosexual / straight","265","[c]","32790","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","LGBO","35","[c]","32640","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Undeclared","70","[c]","34130","32320"
"New entrant CS","2021","HM Treasury (excl. agencies)","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","London","Heterosexual / straight","260","[c]","40400","35050"
"New entrant CS","2021","Home Office (incl. agencies)","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","London","Unknown","630","[c]","38660","35050"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Heterosexual / straight","355","[c]","26890","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","LGBO","35","[c]","25460","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Outside London","Unknown","815","[c]","25820","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Outside London","Heterosexual / straight","70","[c]","25220","20880"
"New entrant CS","2021","Insolvency Service","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Outside London","Unknown","105","[c]","22830","20880"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Outside London","Heterosexual / straight","115","[c]","35030","31040"
"New entrant CS","2021","Maritime and Coastguard Agency","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Outside London","Unknown","70","[c]","29680","26590"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","London","Heterosexual / straight","125","[c]","40800","40450"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Outside London","Heterosexual / straight","30","[c]","35520","32960"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Outside London","Unknown","130","[c]","33770","30930"
"New entrant CS","2021","Met Office","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","London","Heterosexual / straight","170","[c]","33840","30200"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","London","Unknown","50","[c]","31980","30200"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Outside London","Heterosexual / straight","1995","[c]","28470","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Outside London","LGBO","110","[c]","26550","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Outside London","Undeclared","110","[c]","29640","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Outside London","Unknown","485","[c]","29900","25540"
