"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Luton","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Luton","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Luton","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Luton","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Luton","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","AA/AO","AO","Female","65","[c]","20710","20860"
"Leaver CS","2021","Manchester","AA/AO","AO","Male","70","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","EO","EO","Female","45","[c]","25970","26680"
"Leaver CS","2021","Manchester","EO","EO","Male","50","[c]","26130","25880"
"Leaver CS","2021","Manchester","G6/G7","G6","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","G6/G7","G6","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","G6/G7","G6","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","G6/G7","G7","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","G6/G7","G7","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","HEO","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","HEO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","SEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","SEO/HEO","SEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Manchester","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Medway","AA/AO","AA","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Medway","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Medway","AA/AO","AO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Medway","AA/AO","AO","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Medway","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Medway","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Medway","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","SEO/HEO","HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Medway","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medway","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Merton, Kingston upon Thames and Sutton","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","AA/AO","AO","Female","50","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","EO","EO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Kent","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","AA/AO","AO","Female","80","[c]","20710","21010"
"Leaver CS","2021","Mid Lancashire","AA/AO","AO","Male","60","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","EO","EO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","SEO/HEO","SEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mid Lancashire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","AA/AO","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","AA/AO","AO","Male","45","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Milton Keynes","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","AA/AO","AO","Female","55","[c]","20260","19520"
"Leaver CS","2021","Monmouthshire and Newport","AA/AO","AO","Male","45","[c]","19830","19130"
"Leaver CS","2021","Monmouthshire and Newport","EO","EO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","EO","EO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","G6/G7","G7","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SCS level","SCS level","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","HEO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","SEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","SEO","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","SEO/HEO","SEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Monmouthshire and Newport","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Na h-Eileanan Siar","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Newry, Mourne and Down","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","AA/AO","AO","Female","45","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","SEO/HEO","HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and North East Lincolnshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","AA/AO","AO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North and West Norfolk","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","AA/AO","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North Hampshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","AA/AO","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Lanarkshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","AA/AO","AO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","EO","EO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Northamptonshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","AA/AO","AO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Nottinghamshire","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","AA/AO","AA","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","AA/AO","AO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","AA/AO","AO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","EO","EO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","SEO/HEO","HEO","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","SEO/HEO","HEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","SEO/HEO","SEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","North Yorkshire CC","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","AA/AO","AA","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","EO","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Northumberland","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","AA/AO","AA","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","AA/AO","AA","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","AA/AO","AO","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","AA/AO","AO","Male","35","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","EO","EO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","G6/G7","G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","G6/G7","G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","SEO/HEO","HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","SEO/HEO","HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","SEO/HEO","SEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Norwich and East Norfolk","Unknown","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","AA/AO","AA","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","AA/AO","AA","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","AA/AO","AO","Female","80","[c]","20050","20100"
"Leaver CS","2021","Nottingham","AA/AO","AO","Male","80","[c]","20340","20500"
"Leaver CS","2021","Nottingham","EO","EO","Female","45","[c]","23930","24500"
"Leaver CS","2021","Nottingham","EO","EO","Male","45","[c]","25520","25500"
"Leaver CS","2021","Nottingham","G6/G7","G6","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","G6/G7","G6","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","G6/G7","G7","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","SCS level","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","SEO/HEO","HEO","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","SEO/HEO","HEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","SEO/HEO","SEO","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","SEO/HEO","SEO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Nottingham","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Orkney Islands","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","AA/AO","AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","AA/AO","AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","EO","EO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6/G7","G6","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6/G7","G7","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","G6/G7","G7","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SCS level","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SCS level","SCS level","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO/HEO","HEO","Female","55","[c]","35900","36960"
"Leaver CS","2021","Overseas","SEO/HEO","HEO","Male","20","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO/HEO","SEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","SEO/HEO","SEO","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Overseas","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","AA/AO","AA","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","AA/AO","AA","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","AA/AO","AO","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","AA/AO","AO","Male","40","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","EO","EO","Female","15","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","EO","EO","Male","15","[c]","[c]","[c]"
"Leaver CS","2021","Oxfordshire","G6/G7","G6","Female","[c]","[c]","[c]","[c]"
