"Status","Year","Ethnicity","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","White","Leicestershire, Rutland and Northamptonshire","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Leicestershire, Rutland and Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Leicestershire, Rutland and Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Lincolnshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Merseyside","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Merseyside","AO","90","[c]","21070","21010"
"Leaver Dept.","2021","White","Merseyside","EO","95","[c]","25450","24890"
"Leaver Dept.","2021","White","Merseyside","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Merseyside","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Merseyside","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Merseyside","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Merseyside","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Eastern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Yorkshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Yorkshire","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Yorkshire","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northumberland and Tyne and Wear","AO","130","[c]","20790","21010"
"Leaver Dept.","2021","White","Northumberland and Tyne and Wear","EO","95","[c]","26480","27570"
"Leaver Dept.","2021","White","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northumberland and Tyne and Wear","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northumberland and Tyne and Wear","HEO","45","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northumberland and Tyne and Wear","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Northumberland and Tyne and Wear","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - East and North East","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - East and North East","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - East and North East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - South","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - South","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - South","G6","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - South","G7","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - South","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - South","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - West and North West","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - West and North West","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - West and North West","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Overseas","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Shropshire and Staffordshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Shropshire and Staffordshire","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Shropshire and Staffordshire","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Shropshire and Staffordshire","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Shropshire and Staffordshire","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Shropshire and Staffordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South Yorkshire","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South Yorkshire","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South Yorkshire","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South Yorkshire","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South Yorkshire","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South Yorkshire","SEO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","White","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Southern Scotland","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Southern Scotland","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Southern Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Southern Scotland","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Southern Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Southern Scotland","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Surrey, East and West Sussex","AO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Surrey, East and West Sussex","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Surrey, East and West Sussex","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Surrey, East and West Sussex","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Surrey, East and West Sussex","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Surrey, East and West Sussex","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Surrey, East and West Sussex","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Tees Valley and Durham","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Tees Valley and Durham","AO","70","[c]","21050","21010"
"Leaver Dept.","2021","White","Tees Valley and Durham","EO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Tees Valley and Durham","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Tees Valley and Durham","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Tees Valley and Durham","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","G6","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","G7","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","HEO","155","[c]","32310","32000"
"Leaver Dept.","2021","White","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Central Scotland","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Central Scotland","AO","80","[c]","20530","20920"
"Leaver Dept.","2021","White","West Central Scotland","EO","80","[c]","26080","26890"
"Leaver Dept.","2021","White","West Central Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Central Scotland","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Central Scotland","HEO","35","[c]","31180","31210"
"Leaver Dept.","2021","White","West Central Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Central Scotland","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands","AO","40","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands","EO","50","[c]","25030","24570"
"Leaver Dept.","2021","White","West Midlands","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands","SEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Midlands","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Wales and The Valleys","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Wales and The Valleys","AO","50","[c]","21240","21170"
"Leaver Dept.","2021","White","West Wales and The Valleys","EO","30","[c]","26510","27570"
"Leaver Dept.","2021","White","West Wales and The Valleys","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Wales and The Valleys","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Wales and The Valleys","HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Wales and The Valleys","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Wales and The Valleys","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Yorkshire","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Yorkshire","AO","30","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Yorkshire","EO","50","[c]","26230","27570"
"Leaver Dept.","2021","White","West Yorkshire","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Yorkshire","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Yorkshire","HEO","35","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Yorkshire","SEO","25","[c]","[c]","[c]"
"Leaver Dept.","2021","White","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Bedfordshire and Hertfordshire","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Bedfordshire and Hertfordshire","EO","65","[c]","28580","29290"
"New entrant CS","2021","Asian","Bedfordshire and Hertfordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Bedfordshire and Hertfordshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Bedfordshire and Hertfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","EO","70","[c]","28790","29290"
"New entrant CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cheshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cheshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cheshire","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cheshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cheshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cheshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cheshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cornwall and Isles of Scilly","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cornwall and Isles of Scilly","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cornwall and Isles of Scilly","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cumbria","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cumbria","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cumbria","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cumbria","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cumbria","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cumbria","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Derbyshire and Nottinghamshire","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Derbyshire and Nottinghamshire","EO","30","[c]","26430","27570"
"New entrant CS","2021","Asian","Derbyshire and Nottinghamshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Derbyshire and Nottinghamshire","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Derbyshire and Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Devon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Devon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Devon","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Devon","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Devon","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Devon","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Devon","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Devon","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dorset and Somerset","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dorset and Somerset","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dorset and Somerset","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dorset and Somerset","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Anglia","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Anglia","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Anglia","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Anglia","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Anglia","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Wales","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Wales","AO","35","[c]","20130","20140"
"New entrant CS","2021","Asian","East Wales","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Wales","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Wales","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Wales","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Yorkshire and Northern Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Yorkshire and Northern Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Yorkshire and Northern Lincolnshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Yorkshire and Northern Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Eastern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Eastern Scotland","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Eastern Scotland","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Eastern Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Eastern Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Eastern Scotland","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Eastern Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Eastern Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Eastern Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Essex","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Essex","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Essex","EO","35","[c]","29100","29290"
"New entrant CS","2021","Asian","Essex","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Essex","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Essex","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Essex","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Essex","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","EO","35","[c]","26150","26950"
"New entrant CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Greater Manchester","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Greater Manchester","AO","75","[c]","20570","20800"
"New entrant CS","2021","Asian","Greater Manchester","EO","105","[c]","26740","27570"
"New entrant CS","2021","Asian","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Greater Manchester","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Greater Manchester","HEO","30","[c]","31880","31810"
"New entrant CS","2021","Asian","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Greater Manchester","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Greater Manchester","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Hampshire and Isle of Wight","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Hampshire and Isle of Wight","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Hampshire and Isle of Wight","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Hampshire and Isle of Wight","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Hampshire and Isle of Wight","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Herefordshire, Worcestershire and Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Highlands and Islands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Highlands and Islands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Highlands and Islands","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Highlands and Islands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Highlands and Islands","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Highlands and Islands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Asian","Inner London - East","AA","[c]","[c]","[c]","[c]"
