"Status","Year","Organisation","Region_ITL3","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","EO","30","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","SEO/HEO","25","[c]","33720","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Croydon","London","AA/AO","75","[c]","24120","24120"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Croydon","London","EO","25","[c]","29570","29570"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Croydon","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Croydon","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Croydon","London","SEO/HEO","50","[c]","36310","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Dudley","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Durham CC","Outside London","AA/AO","15","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","East Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","AA/AO","285","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","EO","150","[c]","25480","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","G6/G7","15","[c]","53400","52580"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","SEO/HEO","65","[c]","32670","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Hackney and Newham","London","SEO/HEO","15","[c]","36640","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","AA/AO","240","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","EO","65","[c]","25590","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","SEO/HEO","50","[c]","32330","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Leicester","Outside London","AA/AO","30","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Leicester","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","AA/AO","165","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","EO","15","[c]","24400","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","SEO/HEO","20","[c]","33520","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Liverpool","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","AA/AO","30","[c]","20190","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","EO","15","[c]","25350","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Manchester","Outside London","SEO/HEO","55","[c]","32040","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Medway","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Medway","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Mid Lancashire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","AA/AO","60","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","North Lanarkshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","AA/AO","45","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","EO","125","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","G6/G7","10","[c]","59900","61400"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Nottingham","Outside London","SEO/HEO","55","[c]","32110","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","AA/AO","90","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Portsmouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","AA/AO","60","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","EO","20","[c]","24660","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Sefton","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Solihull","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","AA/AO","200","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","South Lanarkshire","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","EO","20","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","Outside London","SEO/HEO","20","[c]","34190","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Suffolk","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","AA/AO","115","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Sunderland","Outside London","EO","35","[c]","25400","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","EO","15","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","G6/G7","20","[c]","57590","52580"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","Outside London","SEO/HEO","40","[c]","35690","38630"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","SEO/HEO","30","[c]","37520","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tower Hamlets","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","AA/AO","410","[c]","20140","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","EO","330","[c]","25560","25560"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Tyneside","Outside London","SEO/HEO","90","[c]","32980","31810"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Westminster","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Westminster","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Westminster","London","G6/G7","15","[c]","61240","59160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Westminster","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Westminster","London","SEO/HEO","35","[c]","36480","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Norwich and East Norfolk","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Norwich and East Norfolk","Outside London","EO","15","[c]","23900","23750"
"New entrant CS","2021","HM Treasury (excl. agencies)","Norwich and East Norfolk","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Westminster","London","AA/AO","25","[c]","22530","22500"
"New entrant CS","2021","HM Treasury (excl. agencies)","Westminster","London","EO","65","[c]","25650","24300"
"New entrant CS","2021","HM Treasury (excl. agencies)","Westminster","London","G6/G7","45","[c]","56090","55250"
"New entrant CS","2021","HM Treasury (excl. agencies)","Westminster","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","Westminster","London","SEO/HEO","235","[c]","31360","32320"
"New entrant CS","2021","Home Office (incl. agencies)","Barnet","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Barnet","London","SEO/HEO","15","[c]","40960","41950"
"New entrant CS","2021","Home Office (incl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","EO","10","[c]","24880","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Bedford","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Bedford","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Belfast","Outside London","AA/AO","10","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Belfast","Outside London","EO","35","[c]","25240","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Belfast","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Birmingham","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Birmingham","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Bournemouth and Poole","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Bournemouth and Poole","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Cambridgeshire CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Camden and City of London","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Camden and City of London","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Camden and City of London","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Cardiff and Vale of Glamorgan","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Cardiff and Vale of Glamorgan","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Cardiff and Vale of Glamorgan","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","City of Edinburgh","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","City of Edinburgh","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","City of Edinburgh","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Croydon","London","AA/AO","20","[c]","24000","25630"
"New entrant CS","2021","Home Office (incl. agencies)","Croydon","London","EO","100","[c]","29150","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Croydon","London","G6/G7","80","[c]","62080","57460"
"New entrant CS","2021","Home Office (incl. agencies)","Croydon","London","SEO/HEO","125","[c]","39020","36590"
"New entrant CS","2021","Home Office (incl. agencies)","Darlington","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Darlington","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Devon CC","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Durham CC","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Durham CC","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Kent","Outside London","AA/AO","80","[c]","21390","21430"
"New entrant CS","2021","Home Office (incl. agencies)","East Kent","Outside London","EO","100","[c]","26110","24880"
"New entrant CS","2021","Home Office (incl. agencies)","East Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","East Sussex CC","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Essex Haven Gateway","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Essex Haven Gateway","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Glasgow City","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Glasgow City","Outside London","EO","25","[c]","24880","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Glasgow City","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Glasgow City","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester South West","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester South West","Outside London","EO","20","[c]","25030","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester South West","Outside London","G6/G7","20","[c]","58520","57260"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester South West","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Greater Manchester South West","Outside London","SEO/HEO","30","[c]","36930","37460"
"New entrant CS","2021","Home Office (incl. agencies)","Hackney and Newham","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Harrow and Hillingdon","London","AA/AO","20","[c]","25630","25630"
"New entrant CS","2021","Home Office (incl. agencies)","Harrow and Hillingdon","London","EO","75","[c]","28770","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Harrow and Hillingdon","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Heart of Essex","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Hertfordshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Hertfordshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Hounslow and Richmond upon Thames","London","AA/AO","15","[c]","24220","25630"
"New entrant CS","2021","Home Office (incl. agencies)","Hounslow and Richmond upon Thames","London","EO","10","[c]","29160","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Isle of Anglesey","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Kingston upon Hull, City of","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Kingston upon Hull, City of","Outside London","EO","15","[c]","25440","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Kingston upon Hull, City of","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Lambeth","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Lambeth","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Leeds","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Leeds","Outside London","EO","45","[c]","25020","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Leeds","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Leeds","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Leicestershire CC and Rutland","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Leicestershire CC and Rutland","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Lewisham and Southwark","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Lewisham and Southwark","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Lewisham and Southwark","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Lisburn and Castlereagh","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Lisburn and Castlereagh","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Liverpool","Outside London","AA/AO","50","[c]","21250","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Liverpool","Outside London","EO","30","[c]","25020","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Liverpool","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Liverpool","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Liverpool","Outside London","SEO/HEO","10","[c]","32810","30820"
"New entrant CS","2021","Home Office (incl. agencies)","Luton","Outside London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Luton","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Manchester","Outside London","AA/AO","20","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Manchester","Outside London","EO","45","[c]","25150","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Manchester","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Monmouthshire and Newport","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Monmouthshire and Newport","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","North and North East Lincolnshire","Outside London","AA/AO","35","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","North and North East Lincolnshire","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","North Hampshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","North Northamptonshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","North Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Peterborough","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Peterborough","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Plymouth","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Plymouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Portsmouth","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Portsmouth","Outside London","EO","30","[c]","25760","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Portsmouth","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Portsmouth","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Sefton","Outside London","AA/AO","50","[c]","20170","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Sefton","Outside London","EO","20","[c]","24920","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Sefton","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Sefton","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Sheffield","Outside London","AA/AO","110","[c]","21360","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Sheffield","Outside London","EO","10","[c]","26060","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Sheffield","Outside London","G6/G7","15","[c]","56830","56560"
"New entrant CS","2021","Home Office (incl. agencies)","Sheffield","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Sheffield","Outside London","SEO/HEO","20","[c]","35310","37450"
"New entrant CS","2021","Home Office (incl. agencies)","Solihull","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Solihull","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Solihull","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Solihull","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","South Hampshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","South Teesside","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","South Teesside","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","South West Wales","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","South West Wales","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Southampton","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Suffolk","Outside London","AA/AO","15","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Suffolk","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Thurrock","Outside London","AA/AO","30","[c]","21430","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Thurrock","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Tyneside","Outside London","AA/AO","10","[c]","21090","21430"
"New entrant CS","2021","Home Office (incl. agencies)","Tyneside","Outside London","EO","15","[c]","25190","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Tyneside","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Tyneside","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Essex","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Essex","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Essex","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Sussex (North East)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","West Sussex (North East)","Outside London","EO","40","[c]","26460","25960"
"New entrant CS","2021","Home Office (incl. agencies)","Westminster","London","AA/AO","40","[c]","23900","23670"
"New entrant CS","2021","Home Office (incl. agencies)","Westminster","London","EO","105","[c]","28940","28650"
"New entrant CS","2021","Home Office (incl. agencies)","Westminster","London","G6/G7","85","[c]","58670","57430"
"New entrant CS","2021","Home Office (incl. agencies)","Westminster","London","SCS level","15","[c]","101950","94000"
"New entrant CS","2021","Home Office (incl. agencies)","Westminster","London","SEO/HEO","200","[c]","38330","36590"
"New entrant CS","2021","Home Office (incl. agencies)","Westminster","London","Unknown","[c]","[c]","[c]","[c]"
