"Status","Year","Function_of_post","Region_ITL2","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Commercial","Southern Scotland","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Commercial","Southern Scotland","Outside London","SEO/HEO","45","45","38490","39190"
"In post","2021","Commercial","Surrey, East and West Sussex","Outside London","AA/AO","20","15","24670","24370"
"In post","2021","Commercial","Surrey, East and West Sussex","Outside London","EO","15","15","28290","28550"
"In post","2021","Commercial","Surrey, East and West Sussex","Outside London","G6/G7","10","10","62650","64500"
"In post","2021","Commercial","Surrey, East and West Sussex","Outside London","SEO/HEO","25","25","43330","40330"
"In post","2021","Commercial","Surrey, East and West Sussex","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Outside London","G6/G7","15","15","63420","65010"
"In post","2021","Commercial","Tees Valley and Durham","Outside London","SCS level","10","10","[c]","[c]"
"In post","2021","Commercial","Tees Valley and Durham","Outside London","SEO/HEO","25","25","40850","38140"
"In post","2021","Commercial","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","G6/G7","10","5","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","Unknown","Unknown","SEO/HEO","10","10","37660","37960"
"In post","2021","Commercial","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Outside London","AA/AO","25","20","23670","24450"
"In post","2021","Commercial","West Central Scotland","Outside London","EO","30","30","27400","26670"
"In post","2021","Commercial","West Central Scotland","Outside London","G6/G7","15","15","63460","56030"
"In post","2021","Commercial","West Central Scotland","Outside London","SCS level","5","5","[c]","[c]"
"In post","2021","Commercial","West Central Scotland","Outside London","SEO/HEO","95","95","36700","34850"
"In post","2021","Commercial","West Central Scotland","Outside London","Unknown","10","10","[c]","[c]"
"In post","2021","Commercial","West Midlands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Midlands","Outside London","EO","15","15","26610","26350"
"In post","2021","Commercial","West Midlands","Outside London","G6/G7","25","25","62020","55740"
"In post","2021","Commercial","West Midlands","Outside London","SCS level","10","10","96310","74000"
"In post","2021","Commercial","West Midlands","Outside London","SEO/HEO","65","60","38600","38130"
"In post","2021","Commercial","West Midlands","Outside London","Unknown","5","5","[c]","[c]"
"In post","2021","Commercial","West Wales and The Valleys","Outside London","AA/AO","35","30","20890","21590"
"In post","2021","Commercial","West Wales and The Valleys","Outside London","EO","40","35","26540","26700"
"In post","2021","Commercial","West Wales and The Valleys","Outside London","G6/G7","15","15","57700","55300"
"In post","2021","Commercial","West Wales and The Valleys","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Wales and The Valleys","Outside London","SEO/HEO","85","80","36690","33350"
"In post","2021","Commercial","West Wales and The Valleys","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Commercial","West Yorkshire","Outside London","EO","15","15","22790","21210"
"In post","2021","Commercial","West Yorkshire","Outside London","G6/G7","75","70","58760","55830"
"In post","2021","Commercial","West Yorkshire","Outside London","SCS level","35","35","77620","71030"
"In post","2021","Commercial","West Yorkshire","Outside London","SEO/HEO","140","135","35240","35950"
"In post","2021","Commercial","West Yorkshire","Outside London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Outside London","EO","5","5","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Bedfordshire and Hertfordshire","Outside London","SEO/HEO","15","15","39340","40770"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","AA/AO","15","15","21540","21580"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","EO","30","25","27690","26800"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","SEO/HEO","45","45","36330","35900"
"In post","2021","Communications","Cheshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cheshire","Outside London","SEO/HEO","5","5","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cornwall and Isles of Scilly","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cumbria","Outside London","AA/AO","20","15","20930","21050"
"In post","2021","Communications","Cumbria","Outside London","EO","25","20","25580","25190"
"In post","2021","Communications","Cumbria","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cumbria","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Cumbria","Outside London","SEO/HEO","20","20","33160","31700"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Outside London","EO","280","270","25590","25560"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Outside London","G6/G7","20","20","53380","52580"
"In post","2021","Communications","Derbyshire and Nottinghamshire","Outside London","SEO/HEO","180","175","33360","31810"
"In post","2021","Communications","Devon","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Communications","Devon","Outside London","EO","15","15","24220","25100"
"In post","2021","Communications","Devon","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Communications","Devon","Outside London","SEO/HEO","30","30","35860","34250"
"In post","2021","Communications","Dorset and Somerset","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Outside London","EO","10","10","27940","29200"
"In post","2021","Communications","Dorset and Somerset","Outside London","G6/G7","5","5","[c]","[c]"
"In post","2021","Communications","Dorset and Somerset","Outside London","SEO/HEO","25","25","35430","33570"
"In post","2021","Communications","East Anglia","Outside London","AA/AO","10","10","[c]","[c]"
"In post","2021","Communications","East Anglia","Outside London","EO","15","15","24700","26670"
"In post","2021","Communications","East Anglia","Outside London","G6/G7","10","10","[c]","[c]"
"In post","2021","Communications","East Anglia","Outside London","SEO/HEO","20","20","33260","33300"
"In post","2021","Communications","East Wales","Outside London","AA/AO","35","30","20790","20660"
"In post","2021","Communications","East Wales","Outside London","EO","510","490","25610","25560"
"In post","2021","Communications","East Wales","Outside London","G6/G7","35","30","57120","55440"
"In post","2021","Communications","East Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Wales","Outside London","SEO/HEO","290","285","33550","31810"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","East Yorkshire and Northern Lincolnshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Outside London","AA/AO","10","5","[c]","[c]"
"In post","2021","Communications","Eastern Scotland","Outside London","EO","65","55","27580","28130"
"In post","2021","Communications","Eastern Scotland","Outside London","G6/G7","10","10","59750","62310"
"In post","2021","Communications","Eastern Scotland","Outside London","SEO/HEO","70","70","35820","35230"
"In post","2021","Communications","Essex","Outside London","EO","10","10","24510","26670"
"In post","2021","Communications","Essex","Outside London","SEO/HEO","10","10","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","AA/AO","5","5","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","EO","45","45","26000","26670"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","G6/G7","45","40","55340","52580"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","SEO/HEO","135","125","35250","35480"
"In post","2021","Communications","Greater Manchester","Outside London","AA/AO","10","10","20970","21000"
"In post","2021","Communications","Greater Manchester","Outside London","EO","280","275","25670","25560"
"In post","2021","Communications","Greater Manchester","Outside London","G6/G7","20","20","54080","52580"
"In post","2021","Communications","Greater Manchester","Outside London","SEO/HEO","190","190","32800","31810"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","AA/AO","15","15","21240","21030"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","EO","75","70","25430","26670"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","G6/G7","20","20","54630","53500"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Hampshire and Isle of Wight","Outside London","SEO/HEO","95","90","35550","35150"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","SEO/HEO","15","15","35280","36520"
"In post","2021","Communications","Highlands and Islands","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Highlands and Islands","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Inner London - East","London","AA/AO","10","10","[c]","[c]"
"In post","2021","Communications","Inner London - East","London","EO","45","40","29990","29570"
"In post","2021","Communications","Inner London - East","London","G6/G7","65","60","62330","60030"
"In post","2021","Communications","Inner London - East","London","SCS level","15","15","99400","96870"
"In post","2021","Communications","Inner London - East","London","SEO/HEO","100","100","39400","39670"
"In post","2021","Communications","Inner London - West","London","AA/AO","65","65","24590","24490"
"In post","2021","Communications","Inner London - West","London","EO","230","225","28550","27850"
"In post","2021","Communications","Inner London - West","London","G6/G7","625","605","59280","57530"
"In post","2021","Communications","Inner London - West","London","SCS level","105","100","89140","82250"
"In post","2021","Communications","Inner London - West","London","SEO/HEO","955","945","39370","39370"
"In post","2021","Communications","Kent","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Kent","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","EO","10","10","27160","26800"
"In post","2021","Communications","Lancashire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lancashire","Outside London","SEO/HEO","15","15","36080","36430"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Leicestershire, Rutland and Northamptonshire","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2021","Communications","Lincolnshire","Outside London","SEO/HEO","5","5","[c]","[c]"
