"Status","Year","Disability","Organisation","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Other","20","15","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Policy","65","65","46880","45890"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Project Delivery","20","20","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Security","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Social Research","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Statistics","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Transport (excl. agencies)","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department for Work and Pensions (excl. agencies)","Unknown","15220","13360","27040","27570"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Commercial","10","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Finance","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Human Resources","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Intelligence Analysis","10","10","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Policy","75","70","47720","40650"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Disclosure Scotland","Unknown","30","30","26770","23170"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Commercial","15","10","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Communications","5","5","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Digital, Data and Technology","45","40","39300","36350"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Finance","15","10","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Human Resources","15","10","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Operational Delivery","525","420","21090","21590"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Other","10","10","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Policy","15","15","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Project Delivery","5","5","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Property","5","5","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Licensing Agency","Security","5","5","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Commercial","5","5","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Communications","15","15","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Digital, Data and Technology","20","20","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Finance","10","10","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Human Resources","20","15","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Operational Delivery","340","310","28210","26780"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Operational Research","10","10","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Project Delivery","5","5","[c]","[c]"
"In post","2021","Declared disabled","Driver and Vehicle Standards Agency","Property","10","10","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Commercial","10","10","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Communications","10","10","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Digital, Data and Technology","30","25","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Finance","30","30","38280","37100"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Operational Delivery","65","60","40450","37100"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Policy","20","15","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education and Skills Funding Agency","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Education Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Inspector of Education and Training","5","5","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Property","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","ESTYN","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Digital, Data and Technology","10","10","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Human Resources","5","5","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Other","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Project Delivery","10","10","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Property","20","20","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","FCDO Services","Security","15","15","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Operational Delivery","40","35","30850","28100"
"In post","2021","Declared disabled","Food Standards Agency","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Food Standards Agency","Policy","10","10","[c]","[c]"
