"Status","Year","Function_of_post","Parent_department","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","No function","ESTYN","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Operational Delivery","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Operational Delivery","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Policy","HEO","10","[c]","31150","30350"
"New entrant CS","2021","No function","Food Standards Agency","Policy","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Science and Engineering","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Science and Engineering","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Food Standards Agency","Veterinarian","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","Operational Delivery","AO","515","[c]","22530","22350"
"New entrant CS","2021","No function","HM Land Registry","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Land Registry","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs","Operational Delivery","AO","200","[c]","20450","20140"
"New entrant CS","2021","No function","HM Revenue and Customs","Operational Delivery","EO","15","[c]","27190","29570"
"New entrant CS","2021","No function","HM Revenue and Customs","Operational Delivery","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs","Tax","AO","1405","[c]","20140","20140"
"New entrant CS","2021","No function","HM Revenue and Customs","Tax","EO","140","[c]","25770","25560"
"New entrant CS","2021","No function","HM Revenue and Customs","Tax","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs","Tax","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs","Tax","HEO","135","[c]","33060","31810"
"New entrant CS","2021","No function","HM Revenue and Customs","Unknown","AO","180","[c]","20550","20140"
"New entrant CS","2021","No function","HM Revenue and Customs","Unknown","EO","25","[c]","25750","25560"
"New entrant CS","2021","No function","HM Revenue and Customs","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs","Unknown","HEO","20","[c]","33040","31810"
"New entrant CS","2021","No function","HM Revenue and Customs","Unknown","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Revenue and Customs","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury","Economics","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury","Economics","HEO","25","[c]","30820","28500"
"New entrant CS","2021","No function","HM Treasury","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury","Operational Delivery","EO","25","[c]","27030","26750"
"New entrant CS","2021","No function","HM Treasury","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury","Policy","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury","Policy","EO","30","[c]","24700","24300"
"New entrant CS","2021","No function","HM Treasury","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury","Policy","G7","30","[c]","54780","52500"
"New entrant CS","2021","No function","HM Treasury","Policy","HEO","195","[c]","31060","30750"
"New entrant CS","2021","No function","HM Treasury","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","HM Treasury","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Operational Delivery","AO","35","[c]","20230","20170"
"New entrant CS","2021","No function","Ministry of Defence","Operational Delivery","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Operational Delivery","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Operational Research","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Science and Engineering","AA","25","[c]","16370","17180"
"New entrant CS","2021","No function","Ministry of Defence","Science and Engineering","AO","15","[c]","19330","19000"
"New entrant CS","2021","No function","Ministry of Defence","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Defence","Science and Engineering","G7","20","[c]","48750","46080"
"New entrant CS","2021","No function","Ministry of Defence","Science and Engineering","HEO","35","[c]","26760","28650"
"New entrant CS","2021","No function","Ministry of Defence","Science and Engineering","SEO","25","[c]","37690","37320"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","AO","35","[c]","20780","21270"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","EO","30","[c]","26440","26050"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","HEO","15","[c]","30570","30190"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Planning","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Planning","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Planning","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Planning","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Planning","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Planning Inspectors","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Policy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Policy","EO","25","[c]","27040","27850"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Policy","G7","40","[c]","52670","53130"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Policy","HEO","50","[c]","32140","33210"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Policy","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Housing, Communities and Local Government","Policy","SEO","30","[c]","38250","39100"
"New entrant CS","2021","No function","Ministry of Justice","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Intelligence Analysis","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Operational Delivery","AA","1560","[c]","19970","20600"
"New entrant CS","2021","No function","Ministry of Justice","Operational Delivery","AO","4090","[c]","23220","22850"
"New entrant CS","2021","No function","Ministry of Justice","Operational Delivery","EO","295","[c]","24370","24440"
"New entrant CS","2021","No function","Ministry of Justice","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Operational Delivery","G7","25","[c]","53780","52850"
"New entrant CS","2021","No function","Ministry of Justice","Operational Delivery","HEO","165","[c]","29500","30850"
"New entrant CS","2021","No function","Ministry of Justice","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Operational Delivery","SEO","115","[c]","36620","36800"
"New entrant CS","2021","No function","Ministry of Justice","Operational Delivery","Unknown","1425","[c]","22910","22920"
"New entrant CS","2021","No function","Ministry of Justice","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Planning","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Policy","AO","15","[c]","21860","21980"
"New entrant CS","2021","No function","Ministry of Justice","Policy","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Policy","HEO","10","[c]","30960","30850"
"New entrant CS","2021","No function","Ministry of Justice","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Psychology","AO","15","[c]","19720","19530"
"New entrant CS","2021","No function","Ministry of Justice","Psychology","EO","55","[c]","24940","24620"
"New entrant CS","2021","No function","Ministry of Justice","Psychology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Psychology","HEO","40","[c]","28050","27700"
"New entrant CS","2021","No function","Ministry of Justice","Psychology","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Ministry of Justice","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Operational Delivery","AO","60","[c]","21860","20800"
"New entrant CS","2021","No function","National Crime Agency","Operational Delivery","EO","615","[c]","30990","32260"
"New entrant CS","2021","No function","National Crime Agency","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","National Crime Agency","Operational Delivery","G7","15","[c]","59950","59160"
"New entrant CS","2021","No function","National Crime Agency","Operational Delivery","HEO","165","[c]","41050","40210"
"New entrant CS","2021","No function","National Crime Agency","Operational Delivery","SEO","30","[c]","47070","45580"
"New entrant CS","2021","No function","Northern Ireland Office","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Policy","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Northern Ireland Office","Policy","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Inspector of Education and Training","G7","55","[c]","73480","75500"
"New entrant CS","2021","No function","Office for Standards in Education","Inspector of Education and Training","SEO","35","[c]","48450","46360"
"New entrant CS","2021","No function","Office for Standards in Education","Operational Delivery","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office for Standards in Education","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Other","AO","35","[c]","18920","18180"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Other","EO","100","[c]","24540","23450"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Other","G7","15","[c]","57850","57000"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Other","HEO","35","[c]","33530","34000"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Other","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Policy","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Policy","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Gas and Electricity Markets","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","HEO","10","[c]","31350","31000"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Qualifications and Examinations Regulation","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","Operational Delivery","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","Policy","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Office of Rail and Road","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other Cabinet Office Agencies","Operational Delivery","AO","10","[c]","18930","18870"
"New entrant CS","2021","No function","Other Cabinet Office Agencies","Operational Delivery","EO","15","[c]","22830","22230"
"New entrant CS","2021","No function","Other Cabinet Office Agencies","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other Cabinet Office Agencies","Operational Delivery","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Other Cabinet Office Agencies","Operational Delivery","HEO","15","[c]","28860","27770"
"New entrant CS","2021","No function","Other Cabinet Office Agencies","Operational Delivery","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Government","Operational Delivery","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Government","Operational Delivery","AO","260","[c]","20810","20810"
"New entrant CS","2021","No function","Scottish Government","Operational Delivery","EO","45","[c]","25830","25410"
"New entrant CS","2021","No function","Scottish Government","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Government","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Government","Operational Delivery","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Government","Other","AA","15","[c]","18980","18980"
"New entrant CS","2021","No function","Scottish Government","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Government","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Government","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Government","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Scottish Government","Psychology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Operational Delivery","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","The National Archives","Other","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","AA","30","[c]","19420","19130"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","AO","80","[c]","19420","19130"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","EO","65","[c]","23740","23050"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","G7","15","[c]","51340","50280"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","HEO","90","[c]","30110","29540"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","United Kingdom Statistics Authority","Operational Delivery","SEO","65","[c]","36900","36030"
"New entrant CS","2021","No function","Wales Office","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Wales Office","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Policy","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","No function","Water Services Regulation Authority","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office","Unknown","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office","Unknown","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office","Unknown","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Cabinet Office","Unknown","SCS level","10","[c]","102460","110000"
"New entrant CS","2021","Project Delivery","Cabinet Office","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Chancellor's other departments","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Chancellor's other departments","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Chancellor's other departments","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Charity Commission","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Project Delivery","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Project Delivery","Competition and Markets Authority","Project Delivery","EO","[c]","[c]","[c]","[c]"
