"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Unknown","Property","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Psychology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Science and Engineering","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Science and Engineering","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","AO","325","[c]","21270","21010"
"Leaver Dept.","2021","30-39","Unknown","Unknown","EO","320","[c]","27730","27570"
"Leaver Dept.","2021","30-39","Unknown","Unknown","G6","50","[c]","67480","66250"
"Leaver Dept.","2021","30-39","Unknown","Unknown","G7","135","[c]","54890","54760"
"Leaver Dept.","2021","30-39","Unknown","Unknown","HEO","195","[c]","33220","32090"
"Leaver Dept.","2021","30-39","Unknown","Unknown","SCS level","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Unknown","Unknown","SEO","115","[c]","40930","41650"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Economics","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Economics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Operational Research","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Operational Research","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Social Research","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Social Research","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Social Research","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Statistics","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Statistics","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Statistics","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Analysis","Statistics","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Commercial","SEO","10","[c]","41280","43200"
"Leaver Dept.","2021","40-49","Commercial","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Communications","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Communications","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Communications","SEO","10","[c]","42470","41300"
"Leaver Dept.","2021","40-49","Communications","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Communications","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Counter Fraud","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","G7","15","[c]","55540","54460"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","SEO","10","[c]","42480","42220"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Finance","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Finance","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Finance","G7","15","[c]","54140","52880"
"Leaver Dept.","2021","40-49","Finance","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Finance","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Finance","SEO","10","[c]","42770","45090"
"Leaver Dept.","2021","40-49","Finance","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Property","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Operational Delivery","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Grants Management","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Human Resources","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Human Resources","G7","15","[c]","56000","53670"
"Leaver Dept.","2021","40-49","Human Resources","Human Resources","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Human Resources","SEO","15","[c]","41300","39680"
"Leaver Dept.","2021","40-49","Human Resources","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Policy","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Policy","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Unknown","G7","10","[c]","54980","56440"
"Leaver Dept.","2021","40-49","Human Resources","Unknown","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Human Resources","Unknown","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Internal Audit","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Legal","G6","15","[c]","67570","65710"
"Leaver Dept.","2021","40-49","Legal","Legal","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Other","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Legal","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Economics","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","International Trade","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","International Trade","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","International Trade","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","International Trade","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","International Trade","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Knowledge and Information Management","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Operational Delivery","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Operational Delivery","AO","95","[c]","20990","20430"
"Leaver Dept.","2021","40-49","No function","Operational Delivery","EO","45","[c]","24820","24340"
"Leaver Dept.","2021","40-49","No function","Operational Delivery","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Operational Delivery","G7","25","[c]","52630","52610"
"Leaver Dept.","2021","40-49","No function","Operational Delivery","HEO","25","[c]","30060","29380"
"Leaver Dept.","2021","40-49","No function","Operational Delivery","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Operational Delivery","SEO","20","[c]","41030","39080"
"Leaver Dept.","2021","40-49","No function","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Other","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Other","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Other","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Other","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Planning","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Planning","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Planning","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Policy","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Policy","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Policy","G6","30","[c]","63450","63580"
"Leaver Dept.","2021","40-49","No function","Policy","G7","45","[c]","54050","53370"
"Leaver Dept.","2021","40-49","No function","Policy","HEO","25","[c]","33940","33930"
"Leaver Dept.","2021","40-49","No function","Policy","SCS level","35","[c]","87080","80340"
"Leaver Dept.","2021","40-49","No function","Policy","SEO","25","[c]","40420","40220"
"Leaver Dept.","2021","40-49","No function","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Psychology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","No function","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
