"Status","Year","Function_of_post","Organisation","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Security","National Savings and Investments","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","National Savings and Investments","Durham CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","United Kingdom Statistics Authority","Monmouthshire and Newport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","United Kingdom Statistics Authority","South Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Security","United Kingdom Statistics Authority","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Security","Water Services Regulation Authority","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Accountant in Bankruptcy","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Charity Commission","Sefton","Outside London","30","[c]","33280","24440"
"New entrant CS","2021","Unknown","Charity Commission","Westminster","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Commercial Service","Liverpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Crown Prosecution Service","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Defence Equipment and Support","Plymouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Bristol, City of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Coventry","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Manchester","Outside London","25","[c]","37640","36500"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Sheffield","Outside London","15","[c]","33820","34680"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Education (excl. agencies)","Westminster","London","25","[c]","36640","28500"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Transport (excl. agencies)","Westminster","London","25","[c]","27300","18200"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Aberdeen City and Aberdeenshire","Outside London","50","[c]","27300","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Angus and Dundee City","Outside London","70","[c]","22790","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Barking & Dagenham and Havering","London","155","[c]","29930","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Barnet","London","135","[c]","30270","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Barnsley, Doncaster and Rotherham","Outside London","155","[c]","24760","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","Outside London","120","[c]","27060","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Bedford","Outside London","55","[c]","26820","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Berkshire","Outside London","175","[c]","28490","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Bexley and Greenwich","London","155","[c]","30370","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Birmingham","Outside London","220","[c]","26600","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Blackburn with Darwen","Outside London","20","[c]","26880","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Blackpool","Outside London","675","[c]","22910","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Bournemouth and Poole","Outside London","80","[c]","26720","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Bradford","Outside London","145","[c]","26010","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Breckland and South Norfolk","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Brent","London","115","[c]","30250","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Bridgend and Neath Port Talbot","Outside London","50","[c]","23990","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Brighton and Hove","Outside London","100","[c]","26460","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Bristol, City of","Outside London","120","[c]","26590","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Bromley","London","90","[c]","29370","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Buckinghamshire CC","Outside London","90","[c]","26750","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Caithness and Sutherland and Ross and Cromarty","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Calderdale and Kirklees","Outside London","120","[c]","26750","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cambridgeshire CC","Outside London","90","[c]","27190","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Camden and City of London","London","35","[c]","30520","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","110","[c]","24900","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Central Bedfordshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Central Hampshire","Outside London","30","[c]","24390","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Central Valleys","Outside London","75","[c]","24100","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cheshire East","Outside London","25","[c]","26560","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cheshire West and Chester","Outside London","125","[c]","22430","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","City of Edinburgh","Outside London","100","[c]","27170","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Clackmannanshire and Fife","Outside London","45","[c]","24800","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Conwy and Denbighshire","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Cornwall and Isles of Scilly","Outside London","130","[c]","25360","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Coventry","Outside London","115","[c]","26810","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Croydon","London","85","[c]","29210","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Darlington","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Derby","Outside London","100","[c]","25330","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Devon CC","Outside London","235","[c]","24110","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Dorset CC","Outside London","40","[c]","24940","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Dudley","Outside London","95","[c]","24990","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Dumfries and Galloway","Outside London","10","[c]","25180","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Durham CC","Outside London","85","[c]","21620","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Ealing","London","155","[c]","30530","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Ayrshire and North Ayrshire mainland","Outside London","35","[c]","25250","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Cumbria","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Derbyshire","Outside London","55","[c]","26820","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","Outside London","30","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Kent","Outside London","225","[c]","27130","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Lancashire","Outside London","25","[c]","26470","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Lothian and Midlothian","Outside London","10","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Merseyside","Outside London","120","[c]","26520","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Riding of Yorkshire","Outside London","30","[c]","26720","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Surrey","Outside London","65","[c]","28340","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","East Sussex CC","Outside London","230","[c]","24130","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Enfield","London","125","[c]","30450","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Essex Haven Gateway","Outside London","70","[c]","28140","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Essex Thames Gateway","Outside London","120","[c]","27500","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Falkirk","Outside London","115","[c]","21820","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Flintshire and Wrexham","Outside London","40","[c]","22050","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Glasgow City","Outside London","240","[c]","23790","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gloucestershire","Outside London","90","[c]","26850","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester North East","Outside London","220","[c]","26750","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester North West","Outside London","145","[c]","23890","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester South East","Outside London","165","[c]","22910","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Greater Manchester South West","Outside London","100","[c]","25160","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gwent Valleys","Outside London","55","[c]","25930","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Gwynedd","Outside London","45","[c]","21460","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hackney and Newham","London","295","[c]","29980","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Haringey and Islington","London","215","[c]","30170","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Harrow and Hillingdon","London","200","[c]","30680","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hartlepool and Stockton-on-Tees","Outside London","65","[c]","23780","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Heart of Essex","Outside London","70","[c]","29140","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Herefordshire, County of","Outside London","15","[c]","27160","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hertfordshire","Outside London","255","[c]","28050","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Hounslow and Richmond upon Thames","London","115","[c]","30240","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","Outside London","15","[c]","26690","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","45","[c]","25780","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Isle of Anglesey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Isle of Wight","Outside London","40","[c]","26390","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kensington & Chelsea and Hammersmith & Fulham","London","105","[c]","30240","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kent Thames Gateway","Outside London","110","[c]","28370","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Kingston upon Hull, City of","Outside London","65","[c]","27040","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lambeth","London","190","[c]","29730","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lancaster and Wyre","Outside London","105","[c]","22820","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leeds","Outside London","625","[c]","27420","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leicester","Outside London","240","[c]","24610","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lewisham and Southwark","London","195","[c]","29890","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lincolnshire","Outside London","70","[c]","27190","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Liverpool","Outside London","30","[c]","24400","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Luton","Outside London","85","[c]","25840","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Manchester","Outside London","345","[c]","32790","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Medway","Outside London","70","[c]","29060","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Merton, Kingston upon Thames and Sutton","London","155","[c]","30260","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Mid Kent","Outside London","75","[c]","28790","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Mid Lancashire","Outside London","95","[c]","23080","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Milton Keynes","Outside London","70","[c]","25650","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Monmouthshire and Newport","Outside London","100","[c]","26460","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Na h-Eileanan Siar","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North and North East Lincolnshire","Outside London","30","[c]","25030","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North and West Norfolk","Outside London","25","[c]","27000","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Hampshire","Outside London","70","[c]","25690","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Lanarkshire","Outside London","25","[c]","25620","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Northamptonshire","Outside London","105","[c]","27470","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Nottinghamshire","Outside London","40","[c]","27390","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","North Yorkshire CC","Outside London","55","[c]","26970","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Northumberland","Outside London","25","[c]","25650","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Norwich and East Norfolk","Outside London","60","[c]","26790","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Nottingham","Outside London","130","[c]","25880","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Orkney Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Oxfordshire","Outside London","90","[c]","25920","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Perth and Kinross and Stirling","Outside London","35","[c]","26970","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Peterborough","Outside London","65","[c]","27070","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Plymouth","Outside London","50","[c]","26150","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Portsmouth","Outside London","95","[c]","27020","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Powys","Outside London","10","[c]","24540","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Redbridge and Waltham Forest","London","250","[c]","29390","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sandwell","Outside London","35","[c]","23060","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Scottish Borders","Outside London","20","[c]","27240","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sefton","Outside London","70","[c]","26000","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sheffield","Outside London","315","[c]","25390","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Shetland Islands","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Shropshire CC","Outside London","30","[c]","27110","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Solihull","Outside London","25","[c]","25550","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Somerset","Outside London","80","[c]","24780","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South and West Derbyshire","Outside London","40","[c]","26390","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Ayrshire","Outside London","65","[c]","27170","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Hampshire","Outside London","70","[c]","26440","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Lanarkshire","Outside London","10","[c]","24290","24290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Nottinghamshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South Teesside","Outside London","75","[c]","21990","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","South West Wales","Outside London","20","[c]","23390","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Southampton","Outside London","60","[c]","26190","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Southend-on-Sea","Outside London","80","[c]","27540","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Staffordshire CC","Outside London","135","[c]","25940","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Stoke-on-Trent","Outside London","95","[c]","27080","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Suffolk","Outside London","190","[c]","26160","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Sunderland","Outside London","150","[c]","26770","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Swansea","Outside London","85","[c]","25120","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Swindon","Outside London","60","[c]","26170","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Telford and Wrekin","Outside London","45","[c]","27570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Thurrock","Outside London","10","[c]","27750","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Torbay","Outside London","35","[c]","24570","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Tower Hamlets","London","105","[c]","30240","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Tyneside","Outside London","1000","[c]","24100","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","320","[c]","28900","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Wakefield","Outside London","75","[c]","26860","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Walsall","Outside London","35","[c]","24390","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Wandsworth","London","40","[c]","29840","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Warrington","Outside London","125","[c]","27510","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Warwickshire","Outside London","60","[c]","25040","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Cumbria","Outside London","10","[c]","22320","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Essex","Outside London","60","[c]","28620","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Kent","Outside London","40","[c]","29320","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Lothian","Outside London","55","[c]","22870","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Northamptonshire","Outside London","50","[c]","27430","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Surrey","Outside London","115","[c]","28890","29290"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Sussex (North East)","Outside London","115","[c]","26690","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","West Sussex (South West)","Outside London","85","[c]","26650","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Westminster","London","315","[c]","35190","31060"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Wiltshire","Outside London","100","[c]","25450","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Wirral","Outside London","65","[c]","22870","21010"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Wolverhampton","Outside London","55","[c]","24820","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","Worcestershire","Outside London","60","[c]","26300","27570"
"New entrant CS","2021","Unknown","Department for Work and Pensions (excl. agencies)","York","Outside London","45","[c]","26960","27570"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Leeds","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Department of Health and Social Care (excl. agencies)","Westminster","London","20","[c]","56010","53360"
"New entrant CS","2021","Unknown","Disclosure Scotland","Glasgow City","Outside London","45","[c]","23650","20060"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Sheffield","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education and Skills Funding Agency","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Education Scotland","Glasgow City","Outside London","10","[c]","41780","43740"
"New entrant CS","2021","Unknown","Education Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Aberdeen City and Aberdeenshire","Outside London","35","[c]","33060","30650"
"New entrant CS","2021","Unknown","Food Standards Scotland","Angus and Dundee City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Dumfries and Galloway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Inverness and Nairn and Moray, Badenoch and Strathspey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","North Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","South Lanarkshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Food Standards Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Legal Department","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Nottingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Swansea","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Government Property Agency","Westminster","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Belfast","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Birmingham","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Bradford","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Bristol, City of","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Cardiff and Vale of Glamorgan","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","City of Edinburgh","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Glasgow City","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Greater Manchester South West","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","HM Revenue and Customs (excl. agencies)","Leeds","Outside London","20","[c]","[c]","[c]"
