"Status","Year","Organisation","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","AO","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Northern Ireland","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","AO","370","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","EO","110","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","HEO","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Scotland","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","AO","80","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","EO","65","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South East (England)","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","AO","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","EO","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","HEO","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South West (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","Unknown","Unknown","325","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","AO","250","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","EO","130","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","HEO","75","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wales","Outside London","SEO","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","AO","190","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","EO","100","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","HEO","60","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Midlands (England)","Outside London","SEO","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","AO","260","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","EO","140","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","G7","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","HEO","105","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","SEO","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","London","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","Outside London","AO","25","[c]","21230","21430"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","Outside London","EO","35","[c]","25880","25650"
"Leaver CS","2021","Home Office (incl. agencies)","East of England","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","London","London","AA","55","[c]","21870","21770"
"Leaver CS","2021","Home Office (incl. agencies)","London","London","AO","60","[c]","25210","25120"
"Leaver CS","2021","Home Office (incl. agencies)","London","London","EO","190","[c]","28920","28670"
"Leaver CS","2021","Home Office (incl. agencies)","London","London","G6","20","[c]","72640","70050"
"Leaver CS","2021","Home Office (incl. agencies)","London","London","G7","65","[c]","58920","57460"
"Leaver CS","2021","Home Office (incl. agencies)","London","London","HEO","115","[c]","36000","35760"
"Leaver CS","2021","Home Office (incl. agencies)","London","London","SCS level","15","[c]","96100","82920"
"Leaver CS","2021","Home Office (incl. agencies)","London","London","SEO","70","[c]","42930","41970"
"Leaver CS","2021","Home Office (incl. agencies)","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Outside London","AA","10","[c]","17850","17990"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Outside London","AO","25","[c]","21180","21010"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Outside London","AA","20","[c]","17740","17640"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Outside London","AO","90","[c]","21200","21010"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Outside London","EO","85","[c]","25150","24890"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Outside London","HEO","20","[c]","31130","30980"
"Leaver CS","2021","Home Office (incl. agencies)","North West (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","AO","15","[c]","21130","21010"
"Leaver CS","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Overseas","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Outside London","AO","25","[c]","21280","21430"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Outside London","EO","20","[c]","25470","24890"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Scotland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Outside London","AO","25","[c]","21600","21430"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Outside London","EO","70","[c]","26480","27200"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South West (England)","Outside London","EO","10","[c]","25330","24890"
"Leaver CS","2021","Home Office (incl. agencies)","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Outside London","AO","20","[c]","21270","21430"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","AO","15","[c]","21150","21010"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","AO","45","[c]","21190","21010"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","EO","40","[c]","25160","24880"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","HEO","15","[c]","31870","31150"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Yorkshire and The Humber","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","East of England","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Scotland","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South East (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South East (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South East (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","West Midlands (England)","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Yorkshire and The Humber","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","London","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","West Midlands (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","East Midlands (England)","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","East Midlands (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","London","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","London","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North East (England)","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North East (England)","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North East (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","North West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","South West (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","South West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Unknown","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Wales","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","West Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Midlands (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","North West (England)","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Northern Ireland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Northern Ireland","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Scotland","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Scotland","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","South East (England)","Outside London","AO","15","[c]","23830","21590"
"Leaver CS","2021","Maritime and Coastguard Agency","South East (England)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","South East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","South East (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","South East (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","South East (England)","Outside London","SEO","15","[c]","42780","39790"
"Leaver CS","2021","Maritime and Coastguard Agency","South West (England)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","South West (England)","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Wales","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Wales","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Wales","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Wales","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Yorkshire and The Humber","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Yorkshire and The Humber","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Yorkshire and The Humber","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Yorkshire and The Humber","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","East of England","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","East of England","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","East of England","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","East of England","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","East of England","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","London","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","London","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","London","London","EO","15","[c]","27130","27400"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","London","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","London","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","London","London","HEO","10","[c]","34020","32800"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","London","London","SCS level","10","[c]","84470","83640"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","London","London","SEO","20","[c]","40530","40450"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","London","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","East Midlands (England)","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","East of England","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Scotland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Scotland","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Scotland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","South East (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","South West (England)","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","South West (England)","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","South West (England)","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","South West (England)","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","South West (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","South West (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","South West (England)","Outside London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","AA","30","[c]","18440","18760"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","AO","40","[c]","22560","21130"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","EO","70","[c]","29860","29930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","HEO","15","[c]","33510","33180"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","SEO","10","[c]","39950","40890"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East of England","Outside London","AA","25","[c]","19260","18920"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East of England","Outside London","AO","70","[c]","24120","21300"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East of England","Outside London","EO","50","[c]","27560","26930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East of England","Outside London","G7","5","[c]","[c]","[c]"
