"Status","Year","Organisation","Parent_department","Region_london","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Food Standards Scotland","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Forestry and Land Scotland","Scottish Government","Outside London","Unknown","90","[c]","27020","25140"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Actuary's Department","Chancellor's other departments","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Internal Audit Agency","HM Treasury","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","London","Heterosexual / straight","200","[c]","42400","43920"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Legal Department","Attorney General's Departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Government Property Agency","Other Cabinet Office Agencies","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Outside London","Heterosexual / straight","130","[c]","30600","26370"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Outside London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Health and Safety Executive","Department for Work and Pensions","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","London","Heterosexual / straight","290","[c]","25790","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","London","LGBO","30","[c]","27940","24440"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","London","Unknown","445","[c]","23810","22680"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Outside London","Heterosexual / straight","640","[c]","20900","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Outside London","LGBO","80","[c]","19900","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Outside London","Undeclared","50","[c]","20820","19410"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Outside London","Unknown","625","[c]","20040","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Ministry of Justice","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","London","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Outside London","Heterosexual / straight","290","[c]","25500","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Outside London","LGBO","35","[c]","23790","22350"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Land Registry","HM Land Registry","Outside London","Unknown","305","[c]","25710","22350"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","London","Heterosexual / straight","405","[c]","27690","26810"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","London","LGBO","40","[c]","28240","28540"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","London","Unknown","385","[c]","28700","30150"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Outside London","Heterosexual / straight","2800","[c]","23320","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Outside London","LGBO","270","[c]","22830","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Outside London","Undeclared","105","[c]","24040","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Outside London","Unknown","1720","[c]","22940","22850"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Prison and Probation Service","Ministry of Justice","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Heterosexual / straight","105","[c]","34620","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","London","Unknown","195","[c]","35840","36160"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","Heterosexual / straight","1325","[c]","25070","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","LGBO","160","[c]","24350","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","Undeclared","70","[c]","25800","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Outside London","Unknown","2940","[c]","23440","20140"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","Unknown","320","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","London","Heterosexual / straight","265","[c]","32790","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","London","LGBO","35","[c]","32640","28500"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","London","Undeclared","70","[c]","34130","32320"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Treasury (excl. agencies)","HM Treasury","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","London","Heterosexual / straight","260","[c]","40400","35050"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","London","Unknown","630","[c]","38660","35050"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Outside London","Heterosexual / straight","355","[c]","26890","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Outside London","LGBO","35","[c]","25460","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Outside London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Outside London","Unknown","815","[c]","25820","24880"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Home Office (incl. agencies)","Home Office","Unknown","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","70","[c]","25220","20880"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Insolvency Service","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","105","[c]","22830","20880"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Institute for Apprenticeships and Technical Education","Department for Education","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Legal Aid Agency","Ministry of Justice","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","Outside London","Heterosexual / straight","115","[c]","35030","31040"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","Outside London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Maritime and Coastguard Agency","Department for Transport","Outside London","Unknown","70","[c]","29680","26590"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Heterosexual / straight","125","[c]","40800","40450"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","Heterosexual / straight","30","[c]","35520","32960"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Medicines and Healthcare Products Regulatory Agency","Department of Health and Social Care","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Outside London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Outside London","Unknown","130","[c]","33770","30930"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Met Office","Department for Business, Energy and Industrial Strategy","Overseas","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Heterosexual / straight","170","[c]","33840","30200"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","London","Unknown","50","[c]","31980","30200"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","Heterosexual / straight","1995","[c]","28470","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","LGBO","110","[c]","26550","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","Undeclared","110","[c]","29640","26350"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Outside London","Unknown","485","[c]","29900","25540"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Overseas","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","Heterosexual / straight","150","[c]","40350","33210"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","Heterosexual / straight","90","[c]","36620","30190"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Ministry of Housing, Communities and Local Government","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Heterosexual / straight","245","[c]","39070","36800"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","London","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","London","Unknown","190","[c]","41150","36800"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Heterosexual / straight","150","[c]","34590","30990"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Outside London","Unknown","60","[c]","35480","31700"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","London","Heterosexual / straight","245","[c]","37980","37390"
"New entrant CS","2021","National Crime Agency","National Crime Agency","London","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","London","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","London","Unknown","55","[c]","41810","37560"
"New entrant CS","2021","National Crime Agency","National Crime Agency","Outside London","Heterosexual / straight","555","[c]","32500","32770"
"New entrant CS","2021","National Crime Agency","National Crime Agency","Outside London","LGBO","40","[c]","29830","28840"
"New entrant CS","2021","National Crime Agency","National Crime Agency","Outside London","Undeclared","45","[c]","29430","28840"
"New entrant CS","2021","National Crime Agency","National Crime Agency","Outside London","Unknown","65","[c]","33900","34140"
"New entrant CS","2021","National Crime Agency","National Crime Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Crime Agency","National Crime Agency","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","London","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Infrastructure Commission","HM Treasury","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","Outside London","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","Outside London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Records of Scotland","Scottish Government","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Chancellor's other departments","London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Chancellor's other departments","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Chancellor's other departments","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Chancellor's other departments","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","National Savings and Investments","Chancellor's other departments","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland Office","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland Office","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland Office","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland Office","Outside London","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland Office","Outside London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Northern Ireland Office","Northern Ireland Office","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Budget Responsibility","HM Treasury","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Budget Responsibility","HM Treasury","London","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Budget Responsibility","HM Treasury","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","London","Heterosexual / straight","40","[c]","47500","42460"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","London","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","London","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Outside London","Heterosexual / straight","100","[c]","50750","48860"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education","Outside London","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Heterosexual / straight","100","[c]","40020","33400"
"New entrant CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Heterosexual / straight","120","[c]","30110","25000"
"New entrant CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Office of Qualifications and Examinations Regulation","Office of Qualifications and Examinations Regulation","Outside London","LGBO","[c]","[c]","[c]","[c]"
