"Status","Year","Disability","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared disabled","Unknown","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","London","AA/AO","70","[c]","23720","23530"
"New entrant CS","2021","Declared disabled","White","London","EO","175","[c]","28990","29970"
"New entrant CS","2021","Declared disabled","White","London","G6/G7","55","[c]","57820","56780"
"New entrant CS","2021","Declared disabled","White","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","London","SEO/HEO","220","[c]","34880","34020"
"New entrant CS","2021","Declared disabled","White","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Outside London","AA/AO","990","[c]","20920","21010"
"New entrant CS","2021","Declared disabled","White","Outside London","EO","1065","[c]","27220","27570"
"New entrant CS","2021","Declared disabled","White","Outside London","G6/G7","75","[c]","54090","52050"
"New entrant CS","2021","Declared disabled","White","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Outside London","SEO/HEO","290","[c]","33470","31990"
"New entrant CS","2021","Declared disabled","White","Outside London","Unknown","85","[c]","23210","22920"
"New entrant CS","2021","Declared disabled","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","London","AA/AO","245","[c]","24320","25110"
"New entrant CS","2021","Declared non-disabled","Asian","London","EO","725","[c]","30270","31060"
"New entrant CS","2021","Declared non-disabled","Asian","London","G6/G7","105","[c]","59930","57330"
"New entrant CS","2021","Declared non-disabled","Asian","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","London","SEO/HEO","290","[c]","36370","34710"
"New entrant CS","2021","Declared non-disabled","Asian","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Outside London","AA/AO","650","[c]","20890","21010"
"New entrant CS","2021","Declared non-disabled","Asian","Outside London","EO","805","[c]","27480","27570"
"New entrant CS","2021","Declared non-disabled","Asian","Outside London","G6/G7","50","[c]","58150","57320"
"New entrant CS","2021","Declared non-disabled","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Outside London","SEO/HEO","220","[c]","34090","32530"
"New entrant CS","2021","Declared non-disabled","Asian","Outside London","Unknown","40","[c]","23540","22920"
"New entrant CS","2021","Declared non-disabled","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","London","AA/AO","280","[c]","24820","25110"
"New entrant CS","2021","Declared non-disabled","Black","London","EO","630","[c]","30520","31060"
"New entrant CS","2021","Declared non-disabled","Black","London","G6/G7","45","[c]","56290","54110"
"New entrant CS","2021","Declared non-disabled","Black","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","London","SEO/HEO","210","[c]","36260","34710"
"New entrant CS","2021","Declared non-disabled","Black","London","Unknown","55","[c]","25850","26810"
"New entrant CS","2021","Declared non-disabled","Black","Outside London","AA/AO","245","[c]","21470","21010"
"New entrant CS","2021","Declared non-disabled","Black","Outside London","EO","425","[c]","27720","27570"
"New entrant CS","2021","Declared non-disabled","Black","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Outside London","SEO/HEO","125","[c]","33330","31890"
"New entrant CS","2021","Declared non-disabled","Black","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Outside London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","London","AA/AO","90","[c]","25040","25110"
"New entrant CS","2021","Declared non-disabled","Mixed","London","EO","195","[c]","29700","31060"
"New entrant CS","2021","Declared non-disabled","Mixed","London","G6/G7","35","[c]","57570","54700"
"New entrant CS","2021","Declared non-disabled","Mixed","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","London","SEO/HEO","125","[c]","35860","34550"
"New entrant CS","2021","Declared non-disabled","Mixed","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","AA/AO","255","[c]","21520","21010"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","EO","260","[c]","27420","27570"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","SEO/HEO","80","[c]","33200","32060"
"New entrant CS","2021","Declared non-disabled","Mixed","Outside London","Unknown","30","[c]","22430","22920"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","EO","65","[c]","30560","31060"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","SEO/HEO","30","[c]","36590","36280"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","AA/AO","55","[c]","21420","21010"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","EO","50","[c]","27320","27570"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","EO","50","[c]","29600","31060"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","SEO/HEO","50","[c]","36090","34550"
"New entrant CS","2021","Declared non-disabled","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","AA/AO","95","[c]","21080","21010"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","EO","105","[c]","27020","27570"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","SEO/HEO","45","[c]","34700","33000"
"New entrant CS","2021","Declared non-disabled","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","AA/AO","95","[c]","21610","20920"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","EO","45","[c]","26050","26350"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","SEO/HEO","45","[c]","34710","35900"
"New entrant CS","2021","Declared non-disabled","Unknown","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","London","AA/AO","525","[c]","24340","24490"
"New entrant CS","2021","Declared non-disabled","White","London","EO","1200","[c]","29030","29970"
"New entrant CS","2021","Declared non-disabled","White","London","G6/G7","630","[c]","58080","54700"
"New entrant CS","2021","Declared non-disabled","White","London","SCS level","85","[c]","98160","90000"
"New entrant CS","2021","Declared non-disabled","White","London","SEO/HEO","1720","[c]","35860","34700"
"New entrant CS","2021","Declared non-disabled","White","London","Unknown","75","[c]","27330","26810"
"New entrant CS","2021","Declared non-disabled","White","Outside London","AA/AO","7905","[c]","21330","21010"
"New entrant CS","2021","Declared non-disabled","White","Outside London","EO","6365","[c]","27060","27570"
"New entrant CS","2021","Declared non-disabled","White","Outside London","G6/G7","720","[c]","57310","54540"
"New entrant CS","2021","Declared non-disabled","White","Outside London","SCS level","60","[c]","96310","92000"
"New entrant CS","2021","Declared non-disabled","White","Outside London","SEO/HEO","2675","[c]","34480","33000"
"New entrant CS","2021","Declared non-disabled","White","Outside London","Unknown","770","[c]","25520","22920"
"New entrant CS","2021","Declared non-disabled","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Overseas","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","AA/AO","50","[c]","21360","21010"
"New entrant CS","2021","Declared non-disabled","White","Unknown","EO","105","[c]","27570","27570"
"New entrant CS","2021","Declared non-disabled","White","Unknown","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","White","Unknown","SEO/HEO","40","[c]","35530","34550"
"New entrant CS","2021","Declared non-disabled","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","EO","30","[c]","30030","31060"
"New entrant CS","2021","Undeclared","Asian","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","EO","45","[c]","27000","27570"
"New entrant CS","2021","Undeclared","Asian","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","EO","30","[c]","30090","31060"
"New entrant CS","2021","Undeclared","Black","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
