"Status","Year","Age","Organisation","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","30-39","Home Office (incl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Home Office (incl. agencies)","Unknown","AA/AO","20","[c]","21830","21010"
"Leaver Dept.","2021","30-39","Home Office (incl. agencies)","Unknown","EO","25","[c]","25680","24700"
"Leaver Dept.","2021","30-39","Home Office (incl. agencies)","Unknown","G6/G7","15","[c]","56920","55650"
"Leaver Dept.","2021","30-39","Home Office (incl. agencies)","Unknown","SEO/HEO","35","[c]","36220","34530"
"Leaver Dept.","2021","30-39","Insolvency Service","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Insolvency Service","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Insolvency Service","Counter Fraud","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Insolvency Service","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Insolvency Service","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Insolvency Service","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Insolvency Service","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Insolvency Service","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Insolvency Service","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Institute for Apprenticeships and Technical Education","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Institute for Apprenticeships and Technical Education","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Institute for Apprenticeships and Technical Education","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal Aid Agency","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal Aid Agency","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal Aid Agency","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal Aid Agency","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Legal Aid Agency","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Maritime and Coastguard Agency","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Maritime and Coastguard Agency","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Maritime and Coastguard Agency","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Maritime and Coastguard Agency","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Maritime and Coastguard Agency","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Maritime and Coastguard Agency","Policy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Medicines and Healthcare Products Regulatory Agency","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Met Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Met Office","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Human Resources","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Intelligence Analysis","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Intelligence Analysis","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Internal Audit","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Other","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Other","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Policy","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Policy","SEO/HEO","10","[c]","43300","45200"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Project Delivery","G6/G7","10","[c]","59680","56400"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Project Delivery","SEO/HEO","10","[c]","42730","44540"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Psychology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Security","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Security","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Defence (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Economics","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Human Resources","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","G6/G7","50","[c]","55200","51760"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Policy","SEO/HEO","25","[c]","34450","32970"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Housing, Communities and Local Government (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Human Resources","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Human Resources","SEO/HEO","15","[c]","40200","41180"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Knowledge and Information Management","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Legal","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Legal","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Operational Delivery","SEO/HEO","10","[c]","35070","31080"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Other","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Policy","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Policy","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Policy","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Policy","SEO/HEO","15","[c]","37820","36800"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Ministry of Justice (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Crime Agency","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Crime Agency","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Crime Agency","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Crime Agency","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Crime Agency","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","National Crime Agency","Legal","G6/G7","[c]","[c]","[c]","[c]"
