"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Unknown","Outside London","Unknown","170","[c]","22050","22920"
"New entrant CS","2021","20-29","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","SEO/HEO","85","[c]","28770","28000"
"New entrant CS","2021","20-29","Unknown","Unknown","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","London","AA/AO","435","[c]","23930","23790"
"New entrant CS","2021","20-29","White","London","EO","935","[c]","28740","27850"
"New entrant CS","2021","20-29","White","London","G6/G7","135","[c]","54770","53380"
"New entrant CS","2021","20-29","White","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","London","SEO/HEO","1475","[c]","34470","33570"
"New entrant CS","2021","20-29","White","London","Unknown","60","[c]","26000","26810"
"New entrant CS","2021","20-29","White","Outside London","AA/AO","4380","[c]","21260","21010"
"New entrant CS","2021","20-29","White","Outside London","EO","2850","[c]","26600","27570"
"New entrant CS","2021","20-29","White","Outside London","G6/G7","60","[c]","51050","49860"
"New entrant CS","2021","20-29","White","Outside London","SEO/HEO","1030","[c]","31800","31370"
"New entrant CS","2021","20-29","White","Outside London","Unknown","415","[c]","22960","22920"
"New entrant CS","2021","20-29","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Unknown","AA/AO","30","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Unknown","EO","40","[c]","27640","27570"
"New entrant CS","2021","20-29","White","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","London","AA/AO","60","[c]","24710","25110"
"New entrant CS","2021","30-39","Asian","London","EO","225","[c]","30570","31060"
"New entrant CS","2021","30-39","Asian","London","G6/G7","65","[c]","57480","54700"
"New entrant CS","2021","30-39","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","London","SEO/HEO","115","[c]","37860","37430"
"New entrant CS","2021","30-39","Asian","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Outside London","AA/AO","195","[c]","20870","21010"
"New entrant CS","2021","30-39","Asian","Outside London","EO","295","[c]","27440","27570"
"New entrant CS","2021","30-39","Asian","Outside London","G6/G7","40","[c]","55050","52980"
"New entrant CS","2021","30-39","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Outside London","SEO/HEO","115","[c]","35070","34020"
"New entrant CS","2021","30-39","Asian","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","London","AA/AO","55","[c]","25620","25110"
"New entrant CS","2021","30-39","Black","London","EO","220","[c]","30600","31060"
"New entrant CS","2021","30-39","Black","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","London","SEO/HEO","75","[c]","36590","36000"
"New entrant CS","2021","30-39","Black","London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Outside London","AA/AO","85","[c]","21540","21010"
"New entrant CS","2021","30-39","Black","Outside London","EO","155","[c]","27430","27570"
"New entrant CS","2021","30-39","Black","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Outside London","SEO/HEO","60","[c]","33640","33000"
"New entrant CS","2021","30-39","Black","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","London","EO","60","[c]","30350","31060"
"New entrant CS","2021","30-39","Mixed","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","London","SEO/HEO","45","[c]","38430","39880"
"New entrant CS","2021","30-39","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Outside London","AA/AO","80","[c]","21490","21010"
"New entrant CS","2021","30-39","Mixed","Outside London","EO","90","[c]","27780","27570"
"New entrant CS","2021","30-39","Mixed","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Outside London","SEO/HEO","45","[c]","34820","33000"
"New entrant CS","2021","30-39","Mixed","Outside London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Outside London","AA/AO","35","[c]","21640","21010"
"New entrant CS","2021","30-39","Other ethnicity","Outside London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","London","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","London","SEO/HEO","30","[c]","36810","36660"
"New entrant CS","2021","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Outside London","AA/AO","40","[c]","21780","21010"
"New entrant CS","2021","30-39","Undeclared","Outside London","EO","55","[c]","26970","27570"
"New entrant CS","2021","30-39","Undeclared","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","London","AA/AO","170","[c]","25160","25110"
"New entrant CS","2021","30-39","Unknown","London","EO","185","[c]","29580","31060"
"New entrant CS","2021","30-39","Unknown","London","G6/G7","225","[c]","59620","57430"
"New entrant CS","2021","30-39","Unknown","London","SCS level","50","[c]","74360","71000"
"New entrant CS","2021","30-39","Unknown","London","SEO/HEO","320","[c]","37200","36800"
"New entrant CS","2021","30-39","Unknown","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Outside London","AA/AO","1255","[c]","21280","20600"
"New entrant CS","2021","30-39","Unknown","Outside London","EO","730","[c]","26290","25860"
"New entrant CS","2021","30-39","Unknown","Outside London","G6/G7","185","[c]","55410","52480"
"New entrant CS","2021","30-39","Unknown","Outside London","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Outside London","SEO/HEO","505","[c]","34360","32070"
"New entrant CS","2021","30-39","Unknown","Outside London","Unknown","80","[c]","24550","22920"
"New entrant CS","2021","30-39","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","London","AA/AO","90","[c]","25770","25110"
"New entrant CS","2021","30-39","White","London","EO","315","[c]","29920","31060"
"New entrant CS","2021","30-39","White","London","G6/G7","370","[c]","57030","54700"
"New entrant CS","2021","30-39","White","London","SCS level","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","London","SEO/HEO","520","[c]","37500","37000"
"New entrant CS","2021","30-39","White","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Outside London","AA/AO","2045","[c]","21610","21010"
"New entrant CS","2021","30-39","White","Outside London","EO","1980","[c]","27250","27570"
"New entrant CS","2021","30-39","White","Outside London","G6/G7","300","[c]","55230","52580"
"New entrant CS","2021","30-39","White","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Outside London","SEO/HEO","1170","[c]","34950","34800"
"New entrant CS","2021","30-39","White","Outside London","Unknown","210","[c]","25120","22920"
"New entrant CS","2021","30-39","White","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","London","AA/AO","35","[c]","24570","25110"
"New entrant CS","2021","40-49","Asian","London","EO","100","[c]","30770","31060"
"New entrant CS","2021","40-49","Asian","London","G6/G7","55","[c]","60840","60300"
"New entrant CS","2021","40-49","Asian","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","London","SEO/HEO","50","[c]","38770","39000"
"New entrant CS","2021","40-49","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Outside London","AA/AO","120","[c]","20910","21010"
"New entrant CS","2021","40-49","Asian","Outside London","EO","165","[c]","27690","27570"
"New entrant CS","2021","40-49","Asian","Outside London","G6/G7","35","[c]","58990","55670"
"New entrant CS","2021","40-49","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Outside London","SEO/HEO","70","[c]","35690","36540"
"New entrant CS","2021","40-49","Asian","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","London","AA/AO","40","[c]","25330","25110"
"New entrant CS","2021","40-49","Black","London","EO","140","[c]","30880","31060"
"New entrant CS","2021","40-49","Black","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","London","SEO/HEO","60","[c]","39300","39750"
"New entrant CS","2021","40-49","Black","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Outside London","AA/AO","55","[c]","21420","21010"
"New entrant CS","2021","40-49","Black","Outside London","EO","130","[c]","27530","27570"
"New entrant CS","2021","40-49","Black","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Outside London","SEO/HEO","55","[c]","34250","32930"
"New entrant CS","2021","40-49","Black","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Outside London","AA/AO","45","[c]","21460","21010"
"New entrant CS","2021","40-49","Mixed","Outside London","EO","60","[c]","27580","27570"
"New entrant CS","2021","40-49","Mixed","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Outside London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","London","EO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Outside London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Outside London","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Outside London","EO","35","[c]","27230","27570"
"New entrant CS","2021","40-49","Undeclared","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
