"Status","Year","Age","Parent_department","Region_ITL2","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Department for Work and Pensions","Kent","AO","10","[c]","24180","24180"
"New entrant CS","2021","60-64","Department for Work and Pensions","Kent","EO","25","[c]","29350","29290"
"New entrant CS","2021","60-64","Department for Work and Pensions","Lancashire","AO","50","[c]","21010","21010"
"New entrant CS","2021","60-64","Department for Work and Pensions","Lancashire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Lancashire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Leicestershire, Rutland and Northamptonshire","EO","10","[c]","27570","27570"
"New entrant CS","2021","60-64","Department for Work and Pensions","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Merseyside","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Northumberland and Tyne and Wear","AO","35","[c]","21010","21010"
"New entrant CS","2021","60-64","Department for Work and Pensions","Northumberland and Tyne and Wear","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Outer London - East and North East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Outer London - East and North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Outer London - South","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Outer London - South","EO","10","[c]","31060","31060"
"New entrant CS","2021","60-64","Department for Work and Pensions","Outer London - West and North West","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Shropshire and Staffordshire","EO","10","[c]","27570","27570"
"New entrant CS","2021","60-64","Department for Work and Pensions","South Yorkshire","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","South Yorkshire","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Southern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Surrey, East and West Sussex","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Surrey, East and West Sussex","EO","35","[c]","28090","27570"
"New entrant CS","2021","60-64","Department for Work and Pensions","Tees Valley and Durham","AO","10","[c]","21010","21010"
"New entrant CS","2021","60-64","Department for Work and Pensions","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Unknown","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","Unknown","EO","10","[c]","27910","27570"
"New entrant CS","2021","60-64","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","West Central Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","West Midlands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","West Midlands","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","West Wales and The Valleys","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","West Yorkshire","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","West Yorkshire","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department for Work and Pensions","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Derbyshire and Nottinghamshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Derbyshire and Nottinghamshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","East Anglia","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","East Anglia","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Greater Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Greater Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - East","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - East","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - East","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - East","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - East","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - East","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - East","SEO","10","[c]","40770","40380"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - West","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Kent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Kent","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Merseyside","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","North Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","North Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Northumberland and Tyne and Wear","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Northumberland and Tyne and Wear","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Northumberland and Tyne and Wear","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Northumberland and Tyne and Wear","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Outer London - West and North West","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Outer London - West and North West","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Outer London - West and North West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","West Midlands","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","West Midlands","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","West Midlands","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","West Yorkshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","West Yorkshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","West Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","West Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Department of Health and Social Care","West Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Agency","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Food Standards Agency","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Land Registry","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Devon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","East Wales","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","East Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Eastern Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Essex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Essex","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Essex","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Greater Manchester","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Inner London - East","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Northumberland and Tyne and Wear","AO","10","[c]","20140","20140"
"New entrant CS","2021","60-64","HM Revenue and Customs","Northumberland and Tyne and Wear","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Northumberland and Tyne and Wear","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Outer London - South","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Outer London - South","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Shropshire and Staffordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Southern Scotland","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Tees Valley and Durham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Tees Valley and Durham","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","West Midlands","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","West Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Revenue and Customs","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","East Anglia","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","Inner London - West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","HM Treasury","West Central Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","East Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Greater Manchester","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Greater Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Greater Manchester","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Hampshire and Isle of Wight","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Kent","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Kent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Merseyside","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Merseyside","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Outer London - South","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Outer London - South","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Outer London - South","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","South Yorkshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Home Office","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Bedfordshire and Hertfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Berkshire, Buckinghamshire and Oxfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Cornwall and Isles of Scilly","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Cornwall and Isles of Scilly","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Cumbria","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Devon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Devon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Devon","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Dorset and Somerset","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","East Anglia","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","East Anglia","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","East Yorkshire and Northern Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Eastern Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Essex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","SEO","10","[c]","40010","40000"
"New entrant CS","2021","60-64","Ministry of Defence","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Hampshire and Isle of Wight","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Hampshire and Isle of Wight","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Hampshire and Isle of Wight","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Hampshire and Isle of Wight","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Hampshire and Isle of Wight","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Herefordshire, Worcestershire and Warwickshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Highlands and Islands","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Inner London - West","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Lancashire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Leicestershire, Rutland and Northamptonshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Lincolnshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Lincolnshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","North Yorkshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","North Yorkshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","North Yorkshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Outer London - West and North West","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Shropshire and Staffordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Shropshire and Staffordshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Southern Scotland","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","Surrey, East and West Sussex","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","West Central Scotland","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Defence","West Wales and The Valleys","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government","Bedfordshire and Hertfordshire","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government","Greater Manchester","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Housing, Communities and Local Government","Inner London - West","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Bedfordshire and Hertfordshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Bedfordshire and Hertfordshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Bedfordshire and Hertfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","AA","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Cheshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Cheshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Cornwall and Isles of Scilly","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Derbyshire and Nottinghamshire","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Derbyshire and Nottinghamshire","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Derbyshire and Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Devon","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Devon","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Dorset and Somerset","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Dorset and Somerset","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Anglia","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Anglia","AO","10","[c]","19660","18880"
"New entrant CS","2021","60-64","Ministry of Justice","East Anglia","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Anglia","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Ministry of Justice","East Wales","AO","[c]","[c]","[c]","[c]"
