"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Scotland","Perth and Kinross and Stirling","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Scotland","Scottish Borders","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Scotland","Scottish Borders","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Scotland","South Ayrshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Scotland","South Ayrshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Scotland","South Ayrshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Scotland","South Lanarkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Scotland","South Lanarkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Scotland","West Lothian","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Scotland","West Lothian","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire","EO","20","[c]","29590","29290"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Berkshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Brighton and Hove","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Brighton and Hove","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Brighton and Hove","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Buckinghamshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Buckinghamshire CC","EO","10","[c]","28060","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Buckinghamshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Buckinghamshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Central Hampshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Central Hampshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Central Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Kent","AO","25","[c]","24330","24180"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Kent","EO","15","[c]","30580","31100"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Surrey","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Surrey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Surrey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Sussex CC","AO","40","[c]","20730","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Sussex CC","EO","15","[c]","27430","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Sussex CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Sussex CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Sussex CC","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","East Sussex CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Isle of Wight","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Isle of Wight","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Kent Thames Gateway","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Kent Thames Gateway","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Kent Thames Gateway","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Medway","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Medway","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Medway","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Mid Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Mid Kent","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Mid Kent","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Mid Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Mid Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Milton Keynes","AO","10","[c]","20820","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Milton Keynes","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","North Hampshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","North Hampshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Oxfordshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Oxfordshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Portsmouth","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Portsmouth","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Portsmouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","South Hampshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","South Hampshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Southampton","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","Southampton","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","West Kent","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","West Surrey","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","West Surrey","EO","15","[c]","29680","29290"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","West Surrey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","West Surrey","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","West Sussex (South West)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","West Sussex (South West)","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South East (England)","West Sussex (South West)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Bournemouth and Poole","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Bournemouth and Poole","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Bournemouth and Poole","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Bournemouth and Poole","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Bristol, City of","AO","20","[c]","20800","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Bristol, City of","EO","35","[c]","27350","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Bristol, City of","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","AO","20","[c]","20780","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Cornwall and Isles of Scilly","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Devon CC","AO","45","[c]","20800","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Devon CC","EO","15","[c]","27260","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Devon CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Devon CC","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Dorset CC","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire","EO","15","[c]","27480","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Gloucestershire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Plymouth","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Plymouth","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Plymouth","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Plymouth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Somerset","AO","20","[c]","20940","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Somerset","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Somerset","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Swindon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Swindon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Torbay","AO","10","[c]","20770","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Torbay","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Wiltshire","AO","15","[c]","21010","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Wiltshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","South West (England)","Wiltshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","AO","25","[c]","21610","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","EO","20","[c]","28200","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Bridgend and Neath Port Talbot","AO","15","[c]","20960","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Bridgend and Neath Port Talbot","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Bridgend and Neath Port Talbot","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Bridgend and Neath Port Talbot","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","AO","15","[c]","20760","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","EO","20","[c]","27260","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Central Valleys","AO","10","[c]","20470","20500"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Central Valleys","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Central Valleys","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Central Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Conwy and Denbighshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Conwy and Denbighshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Flintshire and Wrexham","AO","20","[c]","20430","20500"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Flintshire and Wrexham","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Flintshire and Wrexham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Flintshire and Wrexham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Gwent Valleys","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Gwent Valleys","EO","15","[c]","27400","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Gwent Valleys","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Gwent Valleys","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Gwynedd","AO","15","[c]","20810","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Gwynedd","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Monmouthshire and Newport","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Monmouthshire and Newport","EO","10","[c]","27570","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Powys","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Powys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","South West Wales","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","South West Wales","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","South West Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Swansea","AO","20","[c]","20870","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Swansea","EO","10","[c]","27120","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Wales","Swansea","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Birmingham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Birmingham","AO","25","[c]","20360","20180"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Birmingham","EO","35","[c]","27060","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Birmingham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Birmingham","HEO","10","[c]","33600","32820"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Birmingham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Coventry","AO","10","[c]","20870","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Coventry","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Coventry","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Dudley","AO","20","[c]","20610","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Dudley","EO","10","[c]","26790","26510"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Dudley","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Herefordshire, County of","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Sandwell","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Sandwell","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Shropshire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Solihull","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Solihull","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Staffordshire CC","AO","10","[c]","20970","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Staffordshire CC","EO","20","[c]","27240","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Stoke-on-Trent","AO","10","[c]","20460","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Stoke-on-Trent","EO","10","[c]","27240","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Stoke-on-Trent","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Telford and Wrekin","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Walsall","AO","10","[c]","20630","20760"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Walsall","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Walsall","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Warwickshire","AO","10","[c]","20780","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Warwickshire","EO","15","[c]","26910","26890"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Warwickshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Wolverhampton","AO","20","[c]","20630","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Wolverhampton","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Wolverhampton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Wolverhampton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Worcestershire","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Worcestershire","EO","10","[c]","27450","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","West Midlands (England)","Worcestershire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AO","30","[c]","20660","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","35","[c]","27240","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Bradford","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Bradford","AO","15","[c]","20690","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Bradford","EO","15","[c]","26340","26510"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Bradford","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Calderdale and Kirklees","AO","10","[c]","20960","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Calderdale and Kirklees","EO","20","[c]","27340","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Calderdale and Kirklees","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","East Riding of Yorkshire","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Kingston upon Hull, City of","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Kingston upon Hull, City of","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Kingston upon Hull, City of","EO","15","[c]","27460","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Leeds","AO","35","[c]","20910","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Leeds","EO","55","[c]","27370","27570"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Leeds","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Leeds","G7","15","[c]","52070","52160"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Leeds","HEO","20","[c]","32470","31990"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Leeds","SEO","15","[c]","38430","38640"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North and North East Lincolnshire","AO","10","[c]","20960","21010"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North and North East Lincolnshire","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North and North East Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","Sheffield","AO","40","[c]","20860","21010"
