"Status","Year","Age","Disability","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","50-59","Declared disabled","Policy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Policy","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Outside London","60","[c]","30990","27570"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Commercial","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Communications","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Finance","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Finance","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Human Resources","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Human Resources","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","International Trade","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","International Trade","Overseas","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Knowledge and Information Management","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Legal","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Legal","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Operational Delivery","London","45","[c]","45130","34270"
"Leaver Dept.","2021","50-59","Declared non-disabled","Operational Delivery","Outside London","120","[c]","31360","24790"
"Leaver Dept.","2021","50-59","Declared non-disabled","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Other","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Other","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Planning","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Policy","London","35","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Policy","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Outside London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Psychology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Science and Engineering","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","London","105","[c]","49570","43200"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Outside London","305","[c]","32000","27570"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Declared non-disabled","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Medicine","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Operational Delivery","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Operational Delivery","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Digital, Data and Technology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Human Resources","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Operational Delivery","Outside London","55","[c]","28020","21170"
"Leaver Dept.","2021","50-59","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Policy","London","30","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Project Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","London","50","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Outside London","80","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Commercial","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Communications","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Other","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Undeclared","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","International Trade","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Legal","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Declared non-disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","International Trade","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","65+","Unknown","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","London","10","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Undeclared","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","London","75","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2021","Unknown","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Security","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Commercial","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","16-19","Declared non-disabled","Commercial","Outside London","[c]","[c]","[c]","[c]"
