"Status","Year","Ethnicity","Function_of_post","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Chinese","No function","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","No function","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","London","G7","10","10","[c]","[c]"
"In post","2021","Chinese","Project Delivery","London","HEO","10","10","[c]","[c]"
"In post","2021","Chinese","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Overseas","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Scotland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Wales","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Wales","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Wales","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Project Delivery","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East Midlands (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East of England","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East of England","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East of England","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","London","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","London","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","London","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","London","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","London","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","London","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","London","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Northern Ireland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Northern Ireland","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Overseas","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Overseas","AO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Overseas","EO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Overseas","G6","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Overseas","G7","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2021","Chinese","Property","Scotland","AO","[c]","[c]","[c]","[c]"
