"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","White","Counter Fraud","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Counter Fraud","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","Outside London","EO","45","[c]","27170","26670"
"Leaver CS","2021","White","Digital, Data and Technology","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","Outside London","HEO","40","[c]","34040","33290"
"Leaver CS","2021","White","Digital, Data and Technology","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Digital, Data and Technology","Outside London","SEO","40","[c]","40910","40580"
"Leaver CS","2021","White","Digital, Data and Technology","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Economics","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Outside London","HEO","35","[c]","35200","33690"
"Leaver CS","2021","White","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Finance","Outside London","SEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Outside London","AO","45","[c]","21630","21250"
"Leaver CS","2021","White","Human Resources","Outside London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Outside London","HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Outside London","SEO","35","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Human Resources","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Inspector of Education and Training","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Inspector of Education and Training","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Inspector of Education and Training","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Inspector of Education and Training","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Inspector of Education and Training","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Inspector of Education and Training","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Inspector of Education and Training","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","Outside London","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Intelligence Analysis","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Internal Audit","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","Outside London","AO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","Outside London","EO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Knowledge and Information Management","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","London","G7","50","[c]","53800","52560"
"Leaver CS","2021","White","Legal","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","Outside London","G7","85","[c]","57140","55610"
"Leaver CS","2021","White","Legal","Outside London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Legal","Outside London","SEO","55","[c]","43920","43460"
"Leaver CS","2021","White","Medicine","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","Outside London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","Outside London","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","Outside London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","Outside London","HEO","35","[c]","36320","37890"
"Leaver CS","2021","White","Medicine","Outside London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","Outside London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Medicine","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","London","AA","50","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","London","AO","160","[c]","23190","23360"
"Leaver CS","2021","White","Operational Delivery","London","EO","120","[c]","28950","28790"
"Leaver CS","2021","White","Operational Delivery","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","London","G7","40","[c]","56550","55010"
"Leaver CS","2021","White","Operational Delivery","London","HEO","65","[c]","35420","34130"
"Leaver CS","2021","White","Operational Delivery","London","SCS level","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","London","SEO","60","[c]","43120","42190"
"Leaver CS","2021","White","Operational Delivery","London","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Outside London","AA","605","[c]","17650","17430"
"Leaver CS","2021","White","Operational Delivery","Outside London","AO","2335","[c]","21060","21010"
"Leaver CS","2021","White","Operational Delivery","Outside London","EO","705","[c]","26880","26610"
"Leaver CS","2021","White","Operational Delivery","Outside London","G6","40","[c]","70900","68720"
"Leaver CS","2021","White","Operational Delivery","Outside London","G7","80","[c]","54360","54380"
"Leaver CS","2021","White","Operational Delivery","Outside London","HEO","285","[c]","33460","33180"
"Leaver CS","2021","White","Operational Delivery","Outside London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Outside London","SEO","145","[c]","42700","41340"
"Leaver CS","2021","White","Operational Delivery","Outside London","Unknown","380","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Operational Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Other","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Other","London","AO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Other","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Other","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Other","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Other","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Other","London","SCS level","10","[c]","[c]","[c]"
