"Status","Year","Age","Parent_department","Region_ITL2","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","16-19","Department of Health and Social Care","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Department of Health and Social Care","West Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Foreign, Commonwealth and Development Office","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Devon","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Lancashire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Merseyside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","West Wales and The Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","West Wales and The Valleys","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Land Registry","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Derbyshire and Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Derbyshire and Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Derbyshire and Nottinghamshire","Unknown","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Devon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Devon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","East Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","East Wales","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Eastern Scotland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Eastern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Eastern Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Greater Manchester","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Greater Manchester","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Greater Manchester","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Greater Manchester","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Inner London - East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Inner London - East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Lancashire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Lancashire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Lancashire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Leicestershire, Rutland and Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Merseyside","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Merseyside","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Merseyside","Unknown","15","15","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Northumberland and Tyne and Wear","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Northumberland and Tyne and Wear","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Northumberland and Tyne and Wear","Unknown","35","30","20620","20140"
"In post","2021","16-19","HM Revenue and Customs","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Outer London - West and North West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Southern Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Southern Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Southern Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","Tees Valley and Durham","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Central Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Central Scotland","Unknown","10","5","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Midlands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Midlands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Midlands","Unknown","10","10","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Yorkshire","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Revenue and Customs","West Yorkshire","Unknown","25","25","[c]","[c]"
"In post","2021","16-19","HM Treasury","Inner London - West","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","16-19","HM Treasury","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Treasury","Inner London - West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","HM Treasury","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Anglia","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Anglia","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Anglia","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Yorkshire and Northern Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Yorkshire and Northern Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","East Yorkshire and Northern Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Essex","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Essex","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Hampshire and Isle of Wight","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Hampshire and Isle of Wight","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Inner London - West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Inner London - West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Inner London - West","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Kent","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Kent","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Kent","Unknown","20","20","[c]","[c]"
"In post","2021","16-19","Home Office","Merseyside","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","16-19","Home Office","Merseyside","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Merseyside","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Outer London - South","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Outer London - South","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Outer London - South","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Outer London - West and North West","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Outer London - West and North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","South Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","South Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","South Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Tees Valley and Durham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","Tees Valley and Durham","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","16-19","Home Office","West Central Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
