"Status","Year","Disability","Function_of_post","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Unknown","Medicine","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Medicine","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Medicine","South East (England)","40","[c]","41490","33780"
"New entrant CS","2021","Declared non-disabled","Unknown","Medicine","South West (England)","40","[c]","42070","36370"
"New entrant CS","2021","Declared non-disabled","Unknown","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Medicine","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Medicine","West Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Medicine","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","East of England","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","North East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","North West (England)","50","[c]","21280","21430"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","South East (England)","55","[c]","26290","24880"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","Wales","60","[c]","24270","20500"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Delivery","Yorkshire and The Humber","45","[c]","23390","21430"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Research","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Research","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Research","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Operational Research","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","East Midlands (England)","30","[c]","22630","20500"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","East of England","55","[c]","21720","20920"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","London","95","[c]","33180","28650"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","North West (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","Overseas","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","Scotland","35","[c]","21520","20920"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","South East (England)","145","[c]","24740","20920"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","South West (England)","130","[c]","23590","20920"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","Wales","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","West Midlands (England)","55","[c]","24590","20920"
"New entrant CS","2021","Declared non-disabled","Unknown","Other","Yorkshire and The Humber","55","[c]","21910","20920"
"New entrant CS","2021","Declared non-disabled","Unknown","Planning","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Planning","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","London","45","[c]","39400","35070"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","Wales","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Project Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Property","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","East of England","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","South East (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","South West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Security","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Social Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Social Research","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Statistics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Statistics","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","East Midlands (England)","600","[c]","25890","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","East of England","945","[c]","27350","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","London","2480","[c]","30530","31060"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","North East (England)","1030","[c]","23990","21010"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","North West (England)","1795","[c]","25540","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Scotland","1315","[c]","27410","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","South East (England)","1530","[c]","27000","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","South West (England)","875","[c]","25710","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Unknown","215","[c]","28210","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Wales","490","[c]","24550","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","West Midlands (England)","755","[c]","25910","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","Yorkshire and The Humber","1200","[c]","26450","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Economics","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Intelligence Analysis","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Policy","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Social Research","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Social Research","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Statistics","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Statistics","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Analysis","Statistics","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Commercial","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Commercial","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Commercial","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Operational Delivery","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Project Delivery","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Communications","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Communications","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Communications","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Operational Delivery","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Tax","North East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Counter Fraud","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Counter Fraud","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Tax","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Tax","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Tax","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Debt","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Knowledge and Information Management","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Operational Delivery","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Operational Research","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Finance","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Finance","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Finance","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Finance","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Finance","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Finance","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Finance","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Human Resources","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Human Resources","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Human Resources","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Operational Delivery","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Internal Audit","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Internal Audit","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Internal Audit","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Legal","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Legal","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Legal","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Legal","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Operational Delivery","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Commercial","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Medicine","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Medicine","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Medicine","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Medicine","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Medicine","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Medicine","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Medicine","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","East Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","East of England","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","London","135","[c]","35340","32330"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","North East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","North West (England)","30","[c]","21090","19630"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","South East (England)","40","[c]","26110","24390"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","South West (England)","50","[c]","29650","23140"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","West Midlands (England)","40","[c]","25820","22260"
"New entrant CS","2021","Undeclared","No function","Operational Delivery","Yorkshire and The Humber","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Operational Research","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Other","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Other","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Other","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Other","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Policy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Policy","London","160","[c]","37730","34020"
"New entrant CS","2021","Undeclared","No function","Policy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Policy","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Policy","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Policy","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Policy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Policy","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Policy","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Psychology","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Psychology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Science and Engineering","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Security","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","North West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Tax","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","No function","Unknown","Wales","[c]","[c]","[c]","[c]"
