"Status","Year","Age","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","50-59","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","No function","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Heterosexual / straight","60","[c]","28770","27570"
"New entrant CS","2021","50-59","Mixed","Unknown","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Debt","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","No function","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","No function","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Debt","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Debt","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","Undeclared","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","No function","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","Undeclared","50","[c]","27470","27570"
"New entrant CS","2021","50-59","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Analysis","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Commercial","Unknown","75","[c]","83870","72000"
"New entrant CS","2021","50-59","Unknown","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
