"Status","Year","Organisation","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Milton Keynes","10","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North and North East Lincolnshire","75","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","North Lanarkshire","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Nottingham","105","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Peterborough","125","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Portsmouth","40","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Sefton","120","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Sheffield","165","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Solihull","25","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","South Lanarkshire","105","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Southend-on-Sea","60","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Suffolk","35","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Sunderland","145","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Swansea","85","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Telford and Wrekin","45","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Tower Hamlets","85","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Tyneside","315","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Unknown","330","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Lothian","180","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Northamptonshire","160","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","West Sussex (South West)","50","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Westminster","95","[c]","[c]","[c]"
"Leaver CS","2021","HM Revenue and Customs (excl. agencies)","Wolverhampton","115","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","Norwich and East Norfolk","5","[c]","[c]","[c]"
"Leaver CS","2021","HM Treasury (excl. agencies)","Westminster","75","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Barnet","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Bedford","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Belfast","25","[c]","22850","21430"
"Leaver CS","2021","Home Office (incl. agencies)","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Camden and City of London","20","[c]","33770","30090"
"Leaver CS","2021","Home Office (incl. agencies)","Cardiff and Vale of Glamorgan","15","[c]","27860","25820"
"Leaver CS","2021","Home Office (incl. agencies)","City of Edinburgh","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Croydon","220","[c]","36770","29080"
"Leaver CS","2021","Home Office (incl. agencies)","Darlington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Durham CC","40","[c]","23080","21010"
"Leaver CS","2021","Home Office (incl. agencies)","East Kent","65","[c]","26090","26360"
"Leaver CS","2021","Home Office (incl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Essex Thames Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Glasgow City","40","[c]","24390","21430"
"Leaver CS","2021","Home Office (incl. agencies)","Greater Manchester South West","20","[c]","26140","24560"
"Leaver CS","2021","Home Office (incl. agencies)","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Harrow and Hillingdon","70","[c]","31640","29240"
"Leaver CS","2021","Home Office (incl. agencies)","Hounslow and Richmond upon Thames","30","[c]","27570","27760"
"Leaver CS","2021","Home Office (incl. agencies)","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Lambeth","15","[c]","31060","28670"
"Leaver CS","2021","Home Office (incl. agencies)","Leeds","25","[c]","24690","24510"
"Leaver CS","2021","Home Office (incl. agencies)","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Lewisham and Southwark","10","[c]","29230","29270"
"Leaver CS","2021","Home Office (incl. agencies)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Lisburn and Castlereagh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Liverpool","150","[c]","24020","21430"
"Leaver CS","2021","Home Office (incl. agencies)","Luton","10","[c]","25160","25850"
"Leaver CS","2021","Home Office (incl. agencies)","Manchester","20","[c]","29260","27370"
"Leaver CS","2021","Home Office (incl. agencies)","Monmouthshire and Newport","20","[c]","26800","21430"
"Leaver CS","2021","Home Office (incl. agencies)","North and North East Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Overseas","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Peterborough","20","[c]","20830","21010"
"Leaver CS","2021","Home Office (incl. agencies)","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Portsmouth","15","[c]","27660","24890"
"Leaver CS","2021","Home Office (incl. agencies)","Sefton","35","[c]","23740","21010"
"Leaver CS","2021","Home Office (incl. agencies)","Sheffield","75","[c]","25840","21430"
"Leaver CS","2021","Home Office (incl. agencies)","Solihull","25","[c]","25330","22770"
"Leaver CS","2021","Home Office (incl. agencies)","South Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Suffolk","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Thurrock","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","Warwickshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Essex","10","[c]","[c]","[c]"
"Leaver CS","2021","Home Office (incl. agencies)","West Sussex (North East)","20","[c]","25870","26100"
"Leaver CS","2021","Home Office (incl. agencies)","Westminster","215","[c]","43440","37140"
"Leaver CS","2021","Insolvency Service","Berkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Birmingham","15","[c]","26450","25710"
"Leaver CS","2021","Insolvency Service","Blackpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Brighton and Hove","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Croydon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Hackney and Newham","10","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Manchester","10","[c]","32680","26000"
"Leaver CS","2021","Insolvency Service","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Southend-on-Sea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Suffolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Insolvency Service","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Coventry","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Institute for Apprenticeships and Technical Education","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Nottingham","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Tyneside","10","[c]","19870","18880"
"Leaver CS","2021","Legal Aid Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal Aid Agency","Westminster","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Aberdeen City and Aberdeenshire","10","[c]","37520","40350"
"Leaver CS","2021","Maritime and Coastguard Agency","Ards and North Down","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Kent","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","East Riding of Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Inverclyde, East Renfrewshire and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Isle of Anglesey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Shetland Islands","5","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","South Hampshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Southampton","40","[c]","39220","39040"
"Leaver CS","2021","Maritime and Coastguard Agency","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","Torbay","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Maritime and Coastguard Agency","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Hertfordshire","20","[c]","41110","40010"
"Leaver CS","2021","Medicines and Healthcare Products Regulatory Agency","Tower Hamlets","80","[c]","47320","40450"
"Leaver CS","2021","Met Office","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Devon CC","80","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Inverness and Nairn and Moray, Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Met Office","Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Aberdeen City and Aberdeenshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Angus and Dundee City","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Antrim and Newtownabbey","10","[c]","27190","22990"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Ards and North Down","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Armagh City, Banbridge and Craigavon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Barnet","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","65","[c]","39990","40580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Belfast","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Berkshire","60","[c]","30520","27050"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bexley and Greenwich","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Birmingham","20","[c]","37840","36050"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bournemouth and Poole","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Buckinghamshire CC","60","[c]","31340","29930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Caithness and Sutherland and Ross and Cromarty","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cambridgeshire CC","50","[c]","31390","31710"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Camden and City of London","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cardiff and Vale of Glamorgan","10","[c]","28130","28940"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Causeway Coast and Glens","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Central Bedfordshire","10","[c]","24480","26450"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Central Hampshire","105","[c]","31200","30620"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","City of Edinburgh","10","[c]","27140","20730"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Clackmannanshire and Fife","25","[c]","31330","33000"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Conwy and Denbighshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Cornwall and Isles of Scilly","45","[c]","26880","24910"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Derby","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Devon CC","45","[c]","21660","20920"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Dorset CC","40","[c]","30890","30620"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Dudley","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","75","[c]","35150","38120"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Kent","10","[c]","21180","20310"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Riding of Yorkshire","35","[c]","29540","26930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Surrey","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Essex Haven Gateway","35","[c]","33860","28100"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Falkirk","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Glasgow City","20","[c]","30390","21580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Gloucestershire","20","[c]","30460","28470"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Greater Manchester South East","15","[c]","30600","21920"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Harrow and Hillingdon","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Herefordshire, County of","20","[c]","26640","22500"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Hertfordshire","20","[c]","37180","33370"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Hounslow and Richmond upon Thames","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Inverness and Nairn and Moray, Badenoch and Strathspey","15","[c]","26390","21370"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Isle of Anglesey","35","[c]","30360","30690"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Lancaster and Wyre","20","[c]","31220","26220"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Leicestershire CC and Rutland","40","[c]","27610","21520"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Lincolnshire","110","[c]","29310","29930"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Lisburn and Castlereagh","15","[c]","31220","22330"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Liverpool","15","[c]","24080","21580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Medway","10","[c]","30870","25660"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Mid Lancashire","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Newry, Mourne and Down","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North and West Norfolk","20","[c]","25490","21580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North Hampshire","35","[c]","28260","26670"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","North Yorkshire CC","85","[c]","31100","25190"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Northumberland","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Overseas","85","[c]","39230","36960"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Oxfordshire","75","[c]","27010","20720"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Perth and Kinross and Stirling","15","[c]","31250","32430"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Peterborough","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Plymouth","65","[c]","27960","26670"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Portsmouth","105","[c]","31270","28410"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Powys","20","[c]","23080","20180"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Shropshire CC","35","[c]","34710","31310"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Somerset","25","[c]","27250","22260"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South Ayrshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South Hampshire","60","[c]","32390","32550"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Staffordshire CC","20","[c]","30020","26670"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Suffolk","50","[c]","27140","24980"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Swindon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Telford and Wrekin","10","[c]","41480","35710"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Tyneside","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Unknown","15","[c]","32720","32430"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wakefield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Warwickshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Surrey","20","[c]","28320","21580"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Westminster","100","[c]","46440","40730"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wiltshire","160","[c]","34290","32710"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Defence (excl. agencies)","York","10","[c]","29650","26670"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Birmingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Leeds","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Nottingham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Westminster","70","[c]","44730","40750"
"Leaver CS","2021","Ministry of Housing, Communities and Local Government (excl. agencies)","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Bedford","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Ministry of Justice (excl. agencies)","Birmingham","5","[c]","[c]","[c]"
