"Status","Year","Age","Disability","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","20-29","Declared disabled","London","EO","215","[c]","29230","30630"
"New entrant CS","2021","20-29","Declared disabled","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","London","SEO/HEO","165","[c]","33750","33210"
"New entrant CS","2021","20-29","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Outside London","AA/AO","470","[c]","21040","21010"
"New entrant CS","2021","20-29","Declared disabled","Outside London","EO","400","[c]","26870","27570"
"New entrant CS","2021","20-29","Declared disabled","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Outside London","SEO/HEO","110","[c]","31090","30650"
"New entrant CS","2021","20-29","Declared disabled","Outside London","Unknown","45","[c]","22260","22920"
"New entrant CS","2021","20-29","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","London","AA/AO","685","[c]","24350","24660"
"New entrant CS","2021","20-29","Declared non-disabled","London","EO","1510","[c]","29370","31060"
"New entrant CS","2021","20-29","Declared non-disabled","London","G6/G7","125","[c]","55200","53380"
"New entrant CS","2021","20-29","Declared non-disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","London","SEO/HEO","1450","[c]","34620","33570"
"New entrant CS","2021","20-29","Declared non-disabled","London","Unknown","85","[c]","25720","26810"
"New entrant CS","2021","20-29","Declared non-disabled","Outside London","AA/AO","4085","[c]","21270","21010"
"New entrant CS","2021","20-29","Declared non-disabled","Outside London","EO","2765","[c]","26730","27570"
"New entrant CS","2021","20-29","Declared non-disabled","Outside London","G6/G7","40","[c]","50850","49700"
"New entrant CS","2021","20-29","Declared non-disabled","Outside London","SEO/HEO","875","[c]","31750","31800"
"New entrant CS","2021","20-29","Declared non-disabled","Outside London","Unknown","405","[c]","22910","22920"
"New entrant CS","2021","20-29","Declared non-disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","AA/AO","30","[c]","21930","21010"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","EO","40","[c]","27550","27570"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","London","AA/AO","35","[c]","23870","23260"
"New entrant CS","2021","20-29","Undeclared","London","EO","110","[c]","29220","30200"
"New entrant CS","2021","20-29","Undeclared","London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","London","SEO/HEO","185","[c]","33020","33210"
"New entrant CS","2021","20-29","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Outside London","AA/AO","165","[c]","20910","21010"
"New entrant CS","2021","20-29","Undeclared","Outside London","EO","170","[c]","26420","27570"
"New entrant CS","2021","20-29","Undeclared","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Outside London","SEO/HEO","55","[c]","31520","31500"
"New entrant CS","2021","20-29","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","London","AA/AO","695","[c]","23530","22680"
"New entrant CS","2021","20-29","Unknown","London","EO","945","[c]","28610","28500"
"New entrant CS","2021","20-29","Unknown","London","G6/G7","160","[c]","55440","54700"
"New entrant CS","2021","20-29","Unknown","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","London","SEO/HEO","1375","[c]","33420","32790"
"New entrant CS","2021","20-29","Unknown","London","Unknown","50","[c]","25080","26810"
"New entrant CS","2021","20-29","Unknown","Outside London","AA/AO","3455","[c]","20960","20600"
"New entrant CS","2021","20-29","Unknown","Outside London","EO","1530","[c]","25680","25560"
"New entrant CS","2021","20-29","Unknown","Outside London","G6/G7","65","[c]","52130","50520"
"New entrant CS","2021","20-29","Unknown","Outside London","SEO/HEO","820","[c]","31490","30650"
"New entrant CS","2021","20-29","Unknown","Outside London","Unknown","185","[c]","22520","22920"
"New entrant CS","2021","20-29","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","20-29","Unknown","Unknown","SEO/HEO","85","[c]","28770","28000"
"New entrant CS","2021","20-29","Unknown","Unknown","Unknown","105","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","London","EO","90","[c]","30090","31060"
"New entrant CS","2021","30-39","Declared disabled","London","G6/G7","30","[c]","57070","55390"
"New entrant CS","2021","30-39","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","London","SEO/HEO","75","[c]","36380","35060"
"New entrant CS","2021","30-39","Declared disabled","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Outside London","AA/AO","260","[c]","21060","21010"
"New entrant CS","2021","30-39","Declared disabled","Outside London","EO","305","[c]","27270","27570"
"New entrant CS","2021","30-39","Declared disabled","Outside London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Outside London","SEO/HEO","105","[c]","34120","32140"
"New entrant CS","2021","30-39","Declared disabled","Outside London","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","London","AA/AO","200","[c]","25470","25110"
"New entrant CS","2021","30-39","Declared non-disabled","London","EO","675","[c]","30250","31060"
"New entrant CS","2021","30-39","Declared non-disabled","London","G6/G7","365","[c]","57270","54700"
"New entrant CS","2021","30-39","Declared non-disabled","London","SCS level","30","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","London","SEO/HEO","585","[c]","37320","36800"
"New entrant CS","2021","30-39","Declared non-disabled","London","Unknown","30","[c]","27560","26810"
"New entrant CS","2021","30-39","Declared non-disabled","Outside London","AA/AO","1945","[c]","21620","21010"
"New entrant CS","2021","30-39","Declared non-disabled","Outside London","EO","1980","[c]","27260","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Outside London","G6/G7","240","[c]","56000","53650"
"New entrant CS","2021","30-39","Declared non-disabled","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Outside London","SEO/HEO","1025","[c]","34740","33540"
"New entrant CS","2021","30-39","Declared non-disabled","Outside London","Unknown","210","[c]","25350","22920"
"New entrant CS","2021","30-39","Declared non-disabled","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","EO","30","[c]","27840","27570"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","London","EO","40","[c]","30110","31060"
"New entrant CS","2021","30-39","Undeclared","London","G6/G7","50","[c]","56500","54700"
"New entrant CS","2021","30-39","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","London","SEO/HEO","55","[c]","37340","36330"
"New entrant CS","2021","30-39","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Outside London","AA/AO","100","[c]","21120","21010"
"New entrant CS","2021","30-39","Undeclared","Outside London","EO","100","[c]","27090","27570"
"New entrant CS","2021","30-39","Undeclared","Outside London","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Outside London","SEO/HEO","60","[c]","34750","32850"
"New entrant CS","2021","30-39","Undeclared","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","London","AA/AO","195","[c]","25000","25110"
"New entrant CS","2021","30-39","Unknown","London","EO","245","[c]","29980","31060"
"New entrant CS","2021","30-39","Unknown","London","G6/G7","295","[c]","58920","57180"
"New entrant CS","2021","30-39","Unknown","London","SCS level","55","[c]","76560","71000"
"New entrant CS","2021","30-39","Unknown","London","SEO/HEO","420","[c]","37680","38050"
"New entrant CS","2021","30-39","Unknown","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Outside London","AA/AO","1440","[c]","21340","20600"
"New entrant CS","2021","30-39","Unknown","Outside London","EO","950","[c]","26620","25980"
"New entrant CS","2021","30-39","Unknown","Outside London","G6/G7","285","[c]","54740","51710"
"New entrant CS","2021","30-39","Unknown","Outside London","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Outside London","SEO/HEO","755","[c]","34960","35900"
"New entrant CS","2021","30-39","Unknown","Outside London","Unknown","85","[c]","23410","22920"
"New entrant CS","2021","30-39","Unknown","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","30-39","Unknown","Unknown","Unknown","60","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","London","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","London","EO","55","[c]","30770","31060"
"New entrant CS","2021","40-49","Declared disabled","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","London","SEO/HEO","40","[c]","37560","36800"
"New entrant CS","2021","40-49","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Outside London","AA/AO","180","[c]","21000","21010"
"New entrant CS","2021","40-49","Declared disabled","Outside London","EO","290","[c]","27480","27570"
"New entrant CS","2021","40-49","Declared disabled","Outside London","G6/G7","35","[c]","53630","51490"
"New entrant CS","2021","40-49","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Outside London","SEO/HEO","80","[c]","34220","33000"
"New entrant CS","2021","40-49","Declared disabled","Outside London","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","London","AA/AO","135","[c]","24970","25110"
"New entrant CS","2021","40-49","Declared non-disabled","London","EO","385","[c]","30460","31060"
"New entrant CS","2021","40-49","Declared non-disabled","London","G6/G7","210","[c]","59180","55500"
"New entrant CS","2021","40-49","Declared non-disabled","London","SCS level","45","[c]","94810","92370"
"New entrant CS","2021","40-49","Declared non-disabled","London","SEO/HEO","245","[c]","38620","39550"
"New entrant CS","2021","40-49","Declared non-disabled","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Outside London","AA/AO","1315","[c]","21460","21010"
"New entrant CS","2021","40-49","Declared non-disabled","Outside London","EO","1610","[c]","27410","27570"
"New entrant CS","2021","40-49","Declared non-disabled","Outside London","G6/G7","315","[c]","58370","55000"
"New entrant CS","2021","40-49","Declared non-disabled","Outside London","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Outside London","SEO/HEO","715","[c]","35900","35680"
"New entrant CS","2021","40-49","Declared non-disabled","Outside London","Unknown","125","[c]","31010","22920"
"New entrant CS","2021","40-49","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Overseas","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","EO","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","G6/G7","25","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","London","SEO/HEO","35","[c]","36700","35690"
"New entrant CS","2021","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Outside London","AA/AO","65","[c]","21210","21010"
"New entrant CS","2021","40-49","Undeclared","Outside London","EO","65","[c]","27500","27570"
"New entrant CS","2021","40-49","Undeclared","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Outside London","SEO/HEO","45","[c]","35320","36330"
"New entrant CS","2021","40-49","Undeclared","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","London","AA/AO","105","[c]","25230","24120"
"New entrant CS","2021","40-49","Unknown","London","EO","130","[c]","29790","31060"
"New entrant CS","2021","40-49","Unknown","London","G6/G7","205","[c]","61520","58760"
"New entrant CS","2021","40-49","Unknown","London","SCS level","75","[c]","93980","77960"
"New entrant CS","2021","40-49","Unknown","London","SEO/HEO","195","[c]","38710","39870"
"New entrant CS","2021","40-49","Unknown","London","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Outside London","AA/AO","900","[c]","21320","20600"
"New entrant CS","2021","40-49","Unknown","Outside London","EO","550","[c]","26760","26350"
"New entrant CS","2021","40-49","Unknown","Outside London","G6/G7","305","[c]","56140","52050"
"New entrant CS","2021","40-49","Unknown","Outside London","SCS level","30","[c]","84720","74000"
"New entrant CS","2021","40-49","Unknown","Outside London","SEO/HEO","500","[c]","36070","36500"
"New entrant CS","2021","40-49","Unknown","Outside London","Unknown","55","[c]","24800","22920"
"New entrant CS","2021","40-49","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Unknown","Unknown","65","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","London","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","London","EO","45","[c]","30350","31060"
"New entrant CS","2021","50-59","Declared disabled","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","London","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Outside London","AA/AO","175","[c]","20600","21010"
"New entrant CS","2021","50-59","Declared disabled","Outside London","EO","255","[c]","27600","27570"
"New entrant CS","2021","50-59","Declared disabled","Outside London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Outside London","SEO/HEO","55","[c]","35160","35300"
"New entrant CS","2021","50-59","Declared disabled","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","London","AA/AO","135","[c]","23890","25110"
"New entrant CS","2021","50-59","Declared non-disabled","London","EO","250","[c]","30240","31060"
"New entrant CS","2021","50-59","Declared non-disabled","London","G6/G7","135","[c]","60630","59320"
"New entrant CS","2021","50-59","Declared non-disabled","London","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","London","SEO/HEO","150","[c]","39070","39220"
"New entrant CS","2021","50-59","Declared non-disabled","London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Outside London","AA/AO","1320","[c]","21090","21010"
"New entrant CS","2021","50-59","Declared non-disabled","Outside London","EO","1420","[c]","27550","27570"
"New entrant CS","2021","50-59","Declared non-disabled","Outside London","G6/G7","215","[c]","58370","56000"
"New entrant CS","2021","50-59","Declared non-disabled","Outside London","SCS level","25","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Outside London","SEO/HEO","495","[c]","35900","35900"
"New entrant CS","2021","50-59","Declared non-disabled","Outside London","Unknown","110","[c]","27220","22920"
"New entrant CS","2021","50-59","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","EO","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","G6/G7","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Outside London","AA/AO","65","[c]","21040","21010"
"New entrant CS","2021","50-59","Undeclared","Outside London","EO","80","[c]","27070","27570"
"New entrant CS","2021","50-59","Undeclared","Outside London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Outside London","SEO/HEO","50","[c]","35270","33520"
"New entrant CS","2021","50-59","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Undeclared","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","London","AA/AO","70","[c]","23550","22680"
"New entrant CS","2021","50-59","Unknown","London","EO","95","[c]","30150","31060"
"New entrant CS","2021","50-59","Unknown","London","G6/G7","120","[c]","62480","57920"
"New entrant CS","2021","50-59","Unknown","London","SCS level","55","[c]","93460","76300"
"New entrant CS","2021","50-59","Unknown","London","SEO/HEO","125","[c]","38890","40030"
"New entrant CS","2021","50-59","Unknown","London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Outside London","AA/AO","805","[c]","21210","20600"
"New entrant CS","2021","50-59","Unknown","Outside London","EO","490","[c]","27580","27570"
"New entrant CS","2021","50-59","Unknown","Outside London","G6/G7","190","[c]","57850","53620"
"New entrant CS","2021","50-59","Unknown","Outside London","SCS level","30","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Outside London","SEO/HEO","320","[c]","36410","37450"
"New entrant CS","2021","50-59","Unknown","Outside London","Unknown","50","[c]","25470","20320"
"New entrant CS","2021","50-59","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Unknown","Unknown","AA/AO","[c]","[c]","[c]","[c]"
