"Status","Year","Age","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","65+","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Cornwall and Isles of Scilly","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Devon","Female","35","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Devon","Male","65","[c]","24980","22050"
"Leaver CS","2021","65+","South West (England)","Dorset and Somerset","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","South West (England)","Dorset and Somerset","Male","40","[c]","31290","31220"
"Leaver CS","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","70","[c]","29550","26660"
"Leaver CS","2021","65+","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","110","[c]","37150","35080"
"Leaver CS","2021","65+","Unknown","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Unknown","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2021","65+","Wales","East Wales","Female","65","[c]","26940","23240"
"Leaver CS","2021","65+","Wales","East Wales","Male","75","[c]","37060","29320"
"Leaver CS","2021","65+","Wales","West Wales and The Valleys","Female","65","[c]","23180","21170"
"Leaver CS","2021","65+","Wales","West Wales and The Valleys","Male","55","[c]","29380","22350"
"Leaver CS","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Shropshire and Staffordshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","Shropshire and Staffordshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","West Midlands (England)","West Midlands","Female","80","[c]","26540","21010"
"Leaver CS","2021","65+","West Midlands (England)","West Midlands","Male","55","[c]","30760","26120"
"Leaver CS","2021","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","North Yorkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","North Yorkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","South Yorkshire","Female","55","[c]","29580","24800"
"Leaver CS","2021","65+","Yorkshire and The Humber","South Yorkshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","West Yorkshire","Female","40","[c]","[c]","[c]"
"Leaver CS","2021","65+","Yorkshire and The Humber","West Yorkshire","Male","50","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","East Anglia","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","East of England","East Anglia","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Inner London - West","Female","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","London","Inner London - West","Male","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","East Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales","East Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","South Yorkshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Yorkshire and The Humber","West Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Derbyshire and Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Inner London - West","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","London","Inner London - West","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North East (England)","Tees Valley and Durham","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","North West (England)","Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Scotland","Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Scotland","Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Wales","West Wales and The Valleys","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","16-19","Wales","West Wales and The Valleys","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Derbyshire and Nottinghamshire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Bedfordshire and Hertfordshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","East Anglia","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","East Anglia","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Essex","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","East of England","Essex","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Inner London - East","Female","90","[c]","35520","33930"
"Leaver Dept.","2021","20-29","London","Inner London - East","Male","80","[c]","35390","31060"
"Leaver Dept.","2021","20-29","London","Inner London - East","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Inner London - West","Female","1065","[c]","35770","33550"
"Leaver Dept.","2021","20-29","London","Inner London - West","Male","830","[c]","36260","33610"
"Leaver Dept.","2021","20-29","London","Outer London - East and North East","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - East and North East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - South","Female","50","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - South","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - West and North West","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","London","Outer London - West and North West","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North East (England)","Northumberland and Tyne and Wear","Female","90","[c]","23330","21010"
"Leaver Dept.","2021","20-29","North East (England)","Northumberland and Tyne and Wear","Male","50","[c]","24660","21010"
"Leaver Dept.","2021","20-29","North East (England)","Tees Valley and Durham","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North East (England)","Tees Valley and Durham","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Cumbria","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Cumbria","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Greater Manchester","Female","65","[c]","25680","24570"
"Leaver Dept.","2021","20-29","North West (England)","Greater Manchester","Male","70","[c]","26520","25000"
"Leaver Dept.","2021","20-29","North West (England)","Lancashire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Lancashire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","North West (England)","Merseyside","Female","55","[c]","24210","24110"
"Leaver Dept.","2021","20-29","North West (England)","Merseyside","Male","40","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Northern Ireland","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Overseas","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Eastern Scotland","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Eastern Scotland","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Southern Scotland","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","Southern Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","West Central Scotland","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Scotland","West Central Scotland","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Hampshire and Isle of Wight","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Hampshire and Isle of Wight","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Kent","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Kent","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Surrey, East and West Sussex","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South East (England)","Surrey, East and West Sussex","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Devon","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Devon","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Dorset and Somerset","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","105","[c]","26790","26910"
"Leaver Dept.","2021","20-29","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","130","[c]","27150","27540"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Female","270","[c]","32030","32000"
"Leaver Dept.","2021","20-29","Unknown","Unknown","Male","200","[c]","32580","32000"
"Leaver Dept.","2021","20-29","Wales","East Wales","Female","75","[c]","26470","26290"
"Leaver Dept.","2021","20-29","Wales","East Wales","Male","55","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","West Wales and The Valleys","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Wales","West Wales and The Valleys","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","Shropshire and Staffordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","West Midlands (England)","West Midlands","Female","60","[c]","23340","21010"
"Leaver Dept.","2021","20-29","West Midlands (England)","West Midlands","Male","50","[c]","23710","21220"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","North Yorkshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","North Yorkshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","South Yorkshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","South Yorkshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","West Yorkshire","Female","60","[c]","25820","25890"
"Leaver Dept.","2021","20-29","Yorkshire and The Humber","West Yorkshire","Male","50","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Derbyshire and Nottinghamshire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Bedfordshire and Hertfordshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","East Anglia","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","East Anglia","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Essex","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","East of England","Essex","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Inner London - East","Female","65","[c]","44580","40600"
"Leaver Dept.","2021","30-39","London","Inner London - East","Male","65","[c]","48410","49500"
"Leaver Dept.","2021","30-39","London","Inner London - East","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Inner London - West","Female","760","[c]","47870","50700"
"Leaver Dept.","2021","30-39","London","Inner London - West","Male","695","[c]","47240","49600"
"Leaver Dept.","2021","30-39","London","Outer London - East and North East","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - East and North East","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - South","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - South","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - West and North West","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","London","Outer London - West and North West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Northumberland and Tyne and Wear","Female","80","[c]","25510","24220"
"Leaver Dept.","2021","30-39","North East (England)","Northumberland and Tyne and Wear","Male","65","[c]","28680","27570"
"Leaver Dept.","2021","30-39","North East (England)","Tees Valley and Durham","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North East (England)","Tees Valley and Durham","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cheshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Greater Manchester","Female","75","[c]","28970","27160"
"Leaver Dept.","2021","30-39","North West (England)","Greater Manchester","Male","75","[c]","27760","27570"
"Leaver Dept.","2021","30-39","North West (England)","Lancashire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Lancashire","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","North West (England)","Merseyside","Female","60","[c]","27370","25150"
"Leaver Dept.","2021","30-39","North West (England)","Merseyside","Male","50","[c]","26150","24880"
"Leaver Dept.","2021","30-39","Northern Ireland","Northern Ireland","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Northern Ireland","Northern Ireland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Overseas","Overseas","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Eastern Scotland","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Eastern Scotland","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","North Eastern Scotland","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","North Eastern Scotland","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Southern Scotland","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","Southern Scotland","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Scotland","West Central Scotland","Female","50","[c]","26330","24930"
"Leaver Dept.","2021","30-39","Scotland","West Central Scotland","Male","45","[c]","27560","27480"
"Leaver Dept.","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Hampshire and Isle of Wight","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Hampshire and Isle of Wight","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Kent","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Kent","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Surrey, East and West Sussex","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South East (England)","Surrey, East and West Sussex","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Cornwall and Isles of Scilly","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Devon","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Devon","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Dorset and Somerset","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Dorset and Somerset","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","100","[c]","35970","34240"
"Leaver Dept.","2021","30-39","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","90","[c]","36030","35600"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Female","80","[c]","40370","32040"
"Leaver Dept.","2021","30-39","Unknown","Unknown","Male","85","[c]","39090","32160"
"Leaver Dept.","2021","30-39","Wales","East Wales","Female","70","[c]","36910","32070"
"Leaver Dept.","2021","30-39","Wales","East Wales","Male","70","[c]","35310","34280"
"Leaver Dept.","2021","30-39","Wales","East Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Wales","West Wales and The Valleys","Female","40","[c]","26350","26350"
"Leaver Dept.","2021","30-39","Wales","West Wales and The Valleys","Male","35","[c]","27440","25770"
"Leaver Dept.","2021","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Shropshire and Staffordshire","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","Shropshire and Staffordshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","West Midlands (England)","West Midlands","Female","85","[c]","27710","24250"
"Leaver Dept.","2021","30-39","West Midlands (England)","West Midlands","Male","70","[c]","27770","26200"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","North Yorkshire","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","North Yorkshire","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","South Yorkshire","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","South Yorkshire","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","West Yorkshire","Female","45","[c]","[c]","[c]"
"Leaver Dept.","2021","30-39","Yorkshire and The Humber","West Yorkshire","Male","45","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Derbyshire and Nottinghamshire","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East Midlands (England)","Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Bedfordshire and Hertfordshire","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Bedfordshire and Hertfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","East Anglia","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","East Anglia","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","East of England","Essex","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Inner London - East","Female","55","[c]","51970","51380"
"Leaver Dept.","2021","40-49","London","Inner London - East","Male","45","[c]","47850","46830"
"Leaver Dept.","2021","40-49","London","Inner London - East","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Inner London - West","Female","405","[c]","57760","56370"
"Leaver Dept.","2021","40-49","London","Inner London - West","Male","270","[c]","57660","56210"
"Leaver Dept.","2021","40-49","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Outer London - South","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Outer London - South","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Outer London - West and North West","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","London","Outer London - West and North West","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Northumberland and Tyne and Wear","Female","55","[c]","29190","27570"
"Leaver Dept.","2021","40-49","North East (England)","Northumberland and Tyne and Wear","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Tees Valley and Durham","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North East (England)","Tees Valley and Durham","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","North West (England)","Cheshire","Male","[c]","[c]","[c]","[c]"
