"Status","Year","Function_of_post","Region_ITL2","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Legal","East Wales","Flintshire and Wrexham","Unknown","20","15","[c]","[c]"
"In post","2021","Legal","East Wales","Monmouthshire and Newport","Heterosexual / straight","30","30","46120","41750"
"In post","2021","Legal","East Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Wales","Monmouthshire and Newport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Wales","Monmouthshire and Newport","Unknown","10","10","[c]","[c]"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Heterosexual / straight","60","55","40730","37500"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Unknown","20","20","[c]","[c]"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","Angus and Dundee City","Heterosexual / straight","35","35","44320","49290"
"In post","2021","Legal","Eastern Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","Angus and Dundee City","Undeclared","60","50","25280","22820"
"In post","2021","Legal","Eastern Scotland","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","City of Edinburgh","Heterosexual / straight","160","150","53120","53700"
"In post","2021","Legal","Eastern Scotland","City of Edinburgh","LGBO","15","15","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","City of Edinburgh","Undeclared","700","660","29030","26550"
"In post","2021","Legal","Eastern Scotland","City of Edinburgh","Unknown","25","25","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","Clackmannanshire and Fife","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","Clackmannanshire and Fife","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","Clackmannanshire and Fife","Undeclared","65","55","24370","22820"
"In post","2021","Legal","Eastern Scotland","Clackmannanshire and Fife","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","Falkirk","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","Falkirk","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","Falkirk","Undeclared","35","30","23050","22820"
"In post","2021","Legal","Eastern Scotland","Falkirk","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","Perth and Kinross and Stirling","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","Perth and Kinross and Stirling","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","Perth and Kinross and Stirling","Undeclared","35","35","33140","29350"
"In post","2021","Legal","Eastern Scotland","Perth and Kinross and Stirling","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","West Lothian","Heterosexual / straight","10","5","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Eastern Scotland","West Lothian","Undeclared","25","25","[c]","[c]"
"In post","2021","Legal","Essex","Essex Haven Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Essex","Essex Haven Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Essex","Essex Haven Gateway","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Essex","Essex Thames Gateway","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Legal","Essex","Essex Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Essex","Essex Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Essex","Heart of Essex","Heterosexual / straight","140","130","40650","35330"
"In post","2021","Legal","Essex","Heart of Essex","LGBO","5","5","[c]","[c]"
"In post","2021","Legal","Essex","Heart of Essex","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Essex","Heart of Essex","Unknown","45","40","42130","31690"
"In post","2021","Legal","Essex","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Essex","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Essex","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","25","20","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","10","10","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","10","10","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Heterosexual / straight","140","135","40460","38000"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","LGBO","15","15","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Undeclared","20","20","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Unknown","55","50","45700","51910"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Heterosexual / straight","35","30","43810","38070"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Undeclared","10","5","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Gloucestershire","Unknown","15","15","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","Wiltshire","Unknown","10","5","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Greater Manchester North West","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Greater Manchester North West","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Greater Manchester South East","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Greater Manchester South East","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Greater Manchester South East","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Greater Manchester South East","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Greater Manchester South West","Heterosexual / straight","75","70","43550","38630"
"In post","2021","Legal","Greater Manchester","Greater Manchester South West","LGBO","5","5","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Greater Manchester South West","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Greater Manchester South West","Unknown","40","35","38120","31810"
"In post","2021","Legal","Greater Manchester","Manchester","Heterosexual / straight","375","345","40830","38170"
"In post","2021","Legal","Greater Manchester","Manchester","LGBO","20","20","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Manchester","Undeclared","25","20","[c]","[c]"
"In post","2021","Legal","Greater Manchester","Manchester","Unknown","85","75","40080","32520"
"In post","2021","Legal","Hampshire and Isle of Wight","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","North Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","Portsmouth","Heterosexual / straight","105","95","38870","33120"
"In post","2021","Legal","Hampshire and Isle of Wight","Portsmouth","LGBO","10","10","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","Portsmouth","Undeclared","10","10","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","Portsmouth","Unknown","30","30","39770","31870"
"In post","2021","Legal","Hampshire and Isle of Wight","South Hampshire","Heterosexual / straight","105","95","45100","50520"
"In post","2021","Legal","Hampshire and Isle of Wight","South Hampshire","LGBO","5","5","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","South Hampshire","Unknown","30","30","48110","50820"
"In post","2021","Legal","Hampshire and Isle of Wight","Southampton","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","Southampton","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Hampshire and Isle of Wight","Southampton","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Herefordshire, Worcestershire and Warwickshire","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Caithness and Sutherland and Ross and Cromarty","Undeclared","10","5","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Undeclared","50","45","27970","26550"
"In post","2021","Legal","Highlands and Islands","Inverness and Nairn and Moray, Badenoch and Strathspey","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","Undeclared","20","15","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Na h-Eileanan Siar","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Na h-Eileanan Siar","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Na h-Eileanan Siar","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Orkney Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Orkney Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Orkney Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Highlands and Islands","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Inner London - East","Hackney and Newham","Heterosexual / straight","70","70","52040","54850"
"In post","2021","Legal","Inner London - East","Hackney and Newham","LGBO","5","5","[c]","[c]"
"In post","2021","Legal","Inner London - East","Hackney and Newham","Undeclared","10","10","[c]","[c]"
"In post","2021","Legal","Inner London - East","Hackney and Newham","Unknown","40","35","52780","55260"
"In post","2021","Legal","Inner London - East","Haringey and Islington","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Legal","Inner London - East","Haringey and Islington","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Inner London - East","Haringey and Islington","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal","Inner London - East","Haringey and Islington","Unknown","5","5","[c]","[c]"
"In post","2021","Legal","Inner London - East","Lambeth","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Legal","Inner London - East","Lambeth","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Legal","Inner London - East","Lambeth","Undeclared","5","5","[c]","[c]"
"In post","2021","Legal","Inner London - East","Lambeth","Unknown","10","10","[c]","[c]"
"In post","2021","Legal","Inner London - East","Lewisham and Southwark","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Legal","Inner London - East","Lewisham and Southwark","LGBO","[c]","[c]","[c]","[c]"
