"Status","Year","Age","Ethnicity","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","60-64","Undeclared","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Undeclared","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","London","SEO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Outside London","AA","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Outside London","AO","100","[c]","21120","20500"
"New entrant CS","2021","60-64","Unknown","Outside London","EO","60","[c]","26860","27570"
"New entrant CS","2021","60-64","Unknown","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Outside London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","Unknown","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","London","EO","30","[c]","29680","31060"
"New entrant CS","2021","60-64","White","London","G6","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","London","G7","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","London","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","London","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Outside London","AA","55","[c]","19140","19560"
"New entrant CS","2021","60-64","White","Outside London","AO","300","[c]","21110","21010"
"New entrant CS","2021","60-64","White","Outside London","EO","270","[c]","27600","27570"
"New entrant CS","2021","60-64","White","Outside London","G6","5","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Outside London","G7","25","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Outside London","HEO","50","[c]","31940","31370"
"New entrant CS","2021","60-64","White","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Outside London","SEO","50","[c]","39630","39600"
"New entrant CS","2021","60-64","White","Outside London","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Overseas","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","60-64","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Undeclared","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","AO","20","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Outside London","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","Unknown","Unknown","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Outside London","AA","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Outside London","AO","35","[c]","20920","21010"
"New entrant CS","2021","65+","White","Outside London","EO","30","[c]","26940","27570"
"New entrant CS","2021","65+","White","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Outside London","HEO","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Outside London","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Outside London","SEO","15","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Outside London","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","65+","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Asian","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Black","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Chinese","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Mixed","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other ethnicity","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Undeclared","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Outside London","G7","[c]","[c]","[c]","[c]"
