"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Human Resources","G6/G7","G6","145","140","66070","64760"
"In post","2021","40-49","Human Resources","G6/G7","G7","470","455","54450","54000"
"In post","2021","40-49","Human Resources","SCS level","SCS level","95","95","88360","81330"
"In post","2021","40-49","Human Resources","SEO/HEO","HEO","525","500","33360","32770"
"In post","2021","40-49","Human Resources","SEO/HEO","SEO","470","450","41160","40000"
"In post","2021","40-49","Human Resources","Unknown","Unknown","65","60","41580","39860"
"In post","2021","40-49","Internal Audit","AA/AO","AO","5","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","EO","EO","10","5","[c]","[c]"
"In post","2021","40-49","Internal Audit","G6/G7","G6","20","20","66010","64090"
"In post","2021","40-49","Internal Audit","G6/G7","G7","35","30","53570","52580"
"In post","2021","40-49","Internal Audit","SCS level","SCS level","10","10","86150","87870"
"In post","2021","40-49","Internal Audit","SEO/HEO","HEO","30","25","33290","33300"
"In post","2021","40-49","Internal Audit","SEO/HEO","SEO","75","70","43850","42920"
"In post","2021","40-49","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Legal","AA/AO","AA","35","30","20080","20070"
"In post","2021","40-49","Legal","AA/AO","AO","460","405","22610","22820"
"In post","2021","40-49","Legal","EO","EO","525","480","28260","28430"
"In post","2021","40-49","Legal","G6/G7","G6","540","495","68910","67320"
"In post","2021","40-49","Legal","G6/G7","G7","1440","1305","56180","55490"
"In post","2021","40-49","Legal","SCS level","SCS level","175","170","85320","80620"
"In post","2021","40-49","Legal","SEO/HEO","HEO","345","330","33670","33120"
"In post","2021","40-49","Legal","SEO/HEO","SEO","480","430","43060","41460"
"In post","2021","40-49","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","No function","AA/AO","AA","1630","1480","20160","20600"
"In post","2021","40-49","No function","AA/AO","AO","11520","10430","23710","21590"
"In post","2021","40-49","No function","EO","EO","6745","6380","28220","27130"
"In post","2021","40-49","No function","G6/G7","G6","1710","1640","67640","65370"
"In post","2021","40-49","No function","G6/G7","G7","4155","4010","54740","53430"
"In post","2021","40-49","No function","SCS level","SCS level","1155","1105","87850","80000"
"In post","2021","40-49","No function","SEO/HEO","HEO","5615","5380","33970","32730"
"In post","2021","40-49","No function","SEO/HEO","SEO","4150","3990","43070","40720"
"In post","2021","40-49","No function","Unknown","Unknown","2960","2710","32010","32690"
"In post","2021","40-49","Project Delivery","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Project Delivery","AA/AO","AO","90","80","21800","21440"
"In post","2021","40-49","Project Delivery","EO","EO","735","690","25580","26350"
"In post","2021","40-49","Project Delivery","G6/G7","G6","760","740","66510","65990"
"In post","2021","40-49","Project Delivery","G6/G7","G7","1585","1545","53340","53500"
"In post","2021","40-49","Project Delivery","SCS level","SCS level","255","250","88490","81000"
"In post","2021","40-49","Project Delivery","SEO/HEO","HEO","1315","1260","32310","32860"
"In post","2021","40-49","Project Delivery","SEO/HEO","SEO","1725","1675","40270","40470"
"In post","2021","40-49","Project Delivery","Unknown","Unknown","275","270","47900","45490"
"In post","2021","40-49","Property","AA/AO","AA","125","115","18760","18800"
"In post","2021","40-49","Property","AA/AO","AO","305","285","23080","21130"
"In post","2021","40-49","Property","EO","EO","410","385","27580","26670"
"In post","2021","40-49","Property","G6/G7","G6","70","65","65910","64980"
"In post","2021","40-49","Property","G6/G7","G7","255","250","54100","53870"
"In post","2021","40-49","Property","SCS level","SCS level","25","25","86940","79700"
"In post","2021","40-49","Property","SEO/HEO","HEO","465","450","33110","33300"
"In post","2021","40-49","Property","SEO/HEO","SEO","390","380","41150","40580"
"In post","2021","40-49","Security","AA/AO","AA","430","425","20080","19560"
"In post","2021","40-49","Security","AA/AO","AO","615","605","34250","39070"
"In post","2021","40-49","Security","EO","EO","235","230","33700","30550"
"In post","2021","40-49","Security","G6/G7","G6","30","30","71080","69000"
"In post","2021","40-49","Security","G6/G7","G7","80","80","56250","54700"
"In post","2021","40-49","Security","SCS level","SCS level","20","20","86530","78810"
"In post","2021","40-49","Security","SEO/HEO","HEO","210","205","35230","33320"
"In post","2021","40-49","Security","SEO/HEO","SEO","115","115","45210","42780"
"In post","2021","40-49","Security","Unknown","Unknown","25","25","39040","37170"
"In post","2021","40-49","Unknown","AA/AO","AA","765","700","19970","19560"
"In post","2021","40-49","Unknown","AA/AO","AO","9350","8080","21480","21010"
"In post","2021","40-49","Unknown","EO","EO","16645","15315","27820","27570"
"In post","2021","40-49","Unknown","G6/G7","G6","1225","1180","69380","68940"
"In post","2021","40-49","Unknown","G6/G7","G7","2725","2610","57300","57430"
"In post","2021","40-49","Unknown","SCS level","SCS level","550","535","87880","81760"
"In post","2021","40-49","Unknown","SEO/HEO","HEO","5010","4810","34000","33300"
"In post","2021","40-49","Unknown","SEO/HEO","SEO","3515","3375","41770","41950"
"In post","2021","40-49","Unknown","Unknown","Unknown","555","555","39620","35380"
"In post","2021","50-59","Analysis","AA/AO","AO","35","30","21690","21050"
"In post","2021","50-59","Analysis","EO","EO","115","110","27090","26780"
"In post","2021","50-59","Analysis","G6/G7","G6","110","105","75470","71120"
"In post","2021","50-59","Analysis","G6/G7","G7","290","280","55250","54970"
"In post","2021","50-59","Analysis","SCS level","SCS level","45","45","100210","89110"
"In post","2021","50-59","Analysis","SEO/HEO","HEO","175","170","33070","32160"
"In post","2021","50-59","Analysis","SEO/HEO","SEO","205","195","40830","39850"
"In post","2021","50-59","Commercial","AA/AO","AA","10","10","23100","20230"
"In post","2021","50-59","Commercial","AA/AO","AO","155","150","22750","22080"
"In post","2021","50-59","Commercial","EO","EO","220","210","27560","26930"
"In post","2021","50-59","Commercial","G6/G7","G6","230","230","74040","70880"
"In post","2021","50-59","Commercial","G6/G7","G7","385","380","55760","54230"
"In post","2021","50-59","Commercial","SCS level","SCS level","210","205","104650","94480"
"In post","2021","50-59","Commercial","SEO/HEO","HEO","300","295","33570","33300"
"In post","2021","50-59","Commercial","SEO/HEO","SEO","580","570","43350","42080"
"In post","2021","50-59","Commercial","Unknown","Unknown","55","55","51860","48230"
"In post","2021","50-59","Communications","AA/AO","AA","10","10","19990","20070"
"In post","2021","50-59","Communications","AA/AO","AO","130","115","21200","21440"
"In post","2021","50-59","Communications","EO","EO","485","460","25990","25560"
"In post","2021","50-59","Communications","G6/G7","G6","75","70","68070","67740"
"In post","2021","50-59","Communications","G6/G7","G7","125","120","54680","53870"
"In post","2021","50-59","Communications","SCS level","SCS level","40","40","94910","82250"
"In post","2021","50-59","Communications","SEO/HEO","HEO","350","335","32460","31810"
"In post","2021","50-59","Communications","SEO/HEO","SEO","220","215","40910","39630"
"In post","2021","50-59","Counter Fraud","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Counter Fraud","AA/AO","AO","340","295","21840","21440"
"In post","2021","50-59","Counter Fraud","EO","EO","870","815","27700","28130"
"In post","2021","50-59","Counter Fraud","G6/G7","G6","130","125","67140","64770"
"In post","2021","50-59","Counter Fraud","G6/G7","G7","290","285","54670","53150"
"In post","2021","50-59","Counter Fraud","SCS level","SCS level","25","25","88120","79900"
"In post","2021","50-59","Counter Fraud","SEO/HEO","HEO","1010","965","33700","32100"
"In post","2021","50-59","Counter Fraud","SEO/HEO","SEO","545","530","40420","38980"
"In post","2021","50-59","Debt","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Debt","AA/AO","AO","825","720","21590","21440"
"In post","2021","50-59","Debt","EO","EO","315","290","27840","28130"
"In post","2021","50-59","Debt","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","50-59","Debt","G6/G7","G7","15","15","51460","52580"
"In post","2021","50-59","Debt","SEO/HEO","HEO","65","65","33740","31940"
"In post","2021","50-59","Debt","SEO/HEO","SEO","25","25","39930","38630"
"In post","2021","50-59","Digital, Data & Technology","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","50-59","Digital, Data & Technology","AA/AO","AO","100","95","22490","21580"
"In post","2021","50-59","Digital, Data & Technology","EO","EO","475","455","28450","27300"
"In post","2021","50-59","Digital, Data & Technology","G6/G7","G6","250","245","67100","65070"
"In post","2021","50-59","Digital, Data & Technology","G6/G7","G7","740","725","54770","52770"
"In post","2021","50-59","Digital, Data & Technology","SCS level","SCS level","80","80","91080","85650"
"In post","2021","50-59","Digital, Data & Technology","SEO/HEO","HEO","775","750","34400","33630"
"In post","2021","50-59","Digital, Data & Technology","SEO/HEO","SEO","890","870","41490","40610"
"In post","2021","50-59","Digital, Data & Technology","Unknown","Unknown","25","25","40920","41480"
"In post","2021","50-59","Finance","AA/AO","AA","55","50","19870","20070"
"In post","2021","50-59","Finance","AA/AO","AO","490","410","21350","21440"
"In post","2021","50-59","Finance","EO","EO","470","440","27190","26710"
"In post","2021","50-59","Finance","G6/G7","G6","195","190","68070","67470"
"In post","2021","50-59","Finance","G6/G7","G7","410","405","56120","55340"
"In post","2021","50-59","Finance","SCS level","SCS level","100","100","94960","89140"
"In post","2021","50-59","Finance","SEO/HEO","HEO","505","490","33820","33300"
"In post","2021","50-59","Finance","SEO/HEO","SEO","580","570","41880","41000"
"In post","2021","50-59","Finance","Unknown","Unknown","15","15","61480","56030"
"In post","2021","50-59","Grants Management","AA/AO","AO","210","190","21050","21050"
"In post","2021","50-59","Grants Management","EO","EO","130","125","25930","26320"
"In post","2021","50-59","Grants Management","G6/G7","G6","10","10","[c]","[c]"
"In post","2021","50-59","Grants Management","G6/G7","G7","25","20","49680","49370"
"In post","2021","50-59","Grants Management","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Grants Management","SEO/HEO","HEO","85","80","30910","31080"
"In post","2021","50-59","Grants Management","SEO/HEO","SEO","35","30","38420","38130"
"In post","2021","50-59","Human Resources","AA/AO","AA","15","15","19940","19560"
"In post","2021","50-59","Human Resources","AA/AO","AO","455","420","21520","21440"
"In post","2021","50-59","Human Resources","EO","EO","445","425","27160","26700"
"In post","2021","50-59","Human Resources","G6/G7","G6","200","200","67490","66360"
"In post","2021","50-59","Human Resources","G6/G7","G7","440","430","55250","54540"
"In post","2021","50-59","Human Resources","SCS level","SCS level","85","85","90650","84850"
"In post","2021","50-59","Human Resources","SEO/HEO","HEO","590","565","33850","33300"
"In post","2021","50-59","Human Resources","SEO/HEO","SEO","495","475","42360","41230"
"In post","2021","50-59","Human Resources","Unknown","Unknown","65","65","45090","39280"
"In post","2021","50-59","Internal Audit","AA/AO","AO","10","10","28890","31650"
"In post","2021","50-59","Internal Audit","EO","EO","15","15","28790","27920"
"In post","2021","50-59","Internal Audit","G6/G7","G6","40","40","68450","65620"
"In post","2021","50-59","Internal Audit","G6/G7","G7","55","55","55010","54400"
"In post","2021","50-59","Internal Audit","SCS level","SCS level","15","15","94200","87720"
"In post","2021","50-59","Internal Audit","SEO/HEO","HEO","55","50","35230","34610"
"In post","2021","50-59","Internal Audit","SEO/HEO","SEO","130","125","44930","44580"
"In post","2021","50-59","Internal Audit","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Legal","AA/AO","AA","130","110","20080","20070"
"In post","2021","50-59","Legal","AA/AO","AO","605","545","22620","22820"
"In post","2021","50-59","Legal","EO","EO","705","650","28550","28430"
"In post","2021","50-59","Legal","G6/G7","G6","405","385","72610","72010"
"In post","2021","50-59","Legal","G6/G7","G7","1320","1230","58780","57400"
"In post","2021","50-59","Legal","SCS level","SCS level","205","200","92410","84710"
"In post","2021","50-59","Legal","SEO/HEO","HEO","400","390","34080","34030"
"In post","2021","50-59","Legal","SEO/HEO","SEO","560","515","44150","43460"
"In post","2021","50-59","Legal","Unknown","Unknown","5","5","[c]","[c]"
"In post","2021","50-59","No function","AA/AO","AA","3160","2820","20200","20600"
"In post","2021","50-59","No function","AA/AO","AO","14850","13300","24020","21590"
"In post","2021","50-59","No function","EO","EO","9995","9425","28860","27460"
"In post","2021","50-59","No function","G6/G7","G6","1675","1635","70320","67810"
"In post","2021","50-59","No function","G6/G7","G7","3785","3700","56240","54470"
"In post","2021","50-59","No function","SCS level","SCS level","935","910","97560","93000"
"In post","2021","50-59","No function","SEO/HEO","HEO","6890","6575","34810","33840"
"In post","2021","50-59","No function","SEO/HEO","SEO","4680","4530","43950","41810"
"In post","2021","50-59","No function","Unknown","Unknown","2810","2625","31490","30210"
"In post","2021","50-59","Project Delivery","AA/AO","AA","10","10","19550","19030"
"In post","2021","50-59","Project Delivery","AA/AO","AO","190","180","22130","21540"
"In post","2021","50-59","Project Delivery","EO","EO","1150","1095","25840","26670"
"In post","2021","50-59","Project Delivery","G6/G7","G6","800","790","67840","67290"
"In post","2021","50-59","Project Delivery","G6/G7","G7","1685","1655","54040","54540"
"In post","2021","50-59","Project Delivery","SCS level","SCS level","295","290","95020","86660"
"In post","2021","50-59","Project Delivery","SEO/HEO","HEO","1830","1775","32860","33300"
"In post","2021","50-59","Project Delivery","SEO/HEO","SEO","2195","2145","41060","40690"
"In post","2021","50-59","Project Delivery","Unknown","Unknown","320","320","50640","47170"
"In post","2021","50-59","Property","AA/AO","AA","290","275","18420","17980"
"In post","2021","50-59","Property","AA/AO","AO","475","445","23250","21580"
"In post","2021","50-59","Property","EO","EO","640","615","27980","26670"
"In post","2021","50-59","Property","G6/G7","G6","150","150","67400","66800"
"In post","2021","50-59","Property","G6/G7","G7","435","430","55180","54990"
"In post","2021","50-59","Property","SCS level","SCS level","50","50","93510","82150"
"In post","2021","50-59","Property","SEO/HEO","HEO","660","645","33960","33300"
"In post","2021","50-59","Property","SEO/HEO","SEO","630","610","42730","42170"
"In post","2021","50-59","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Security","AA/AO","AA","955","950","20010","19560"
"In post","2021","50-59","Security","AA/AO","AO","965","950","33700","39070"
"In post","2021","50-59","Security","EO","EO","435","430","34640","32270"
