"Status","Year","Parent_department","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","South Hampshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Southampton","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Southampton","G6/G7","10","[c]","62890","57050"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Southampton","SEO/HEO","15","[c]","34970","34040"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Swansea","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Swansea","EO","25","[c]","26540","26130"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Swansea","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Swansea","SEO/HEO","15","[c]","38830","39280"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Digital, Data and Technology","Westminster","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Economics","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Economics","Westminster","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Economics","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Economics","Westminster","SEO/HEO","35","[c]","30730","29000"
"New entrant CS","2021","Department for Transport","Finance","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Swansea","AA/AO","10","[c]","19120","18060"
"New entrant CS","2021","Department for Transport","Finance","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Westminster","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Finance","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Southampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Tyneside","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Westminster","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Human Resources","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Intelligence Analysis","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","International Trade","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","International Trade","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Knowledge and Information Management","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Knowledge and Information Management","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Knowledge and Information Management","Nottingham","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Knowledge and Information Management","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Knowledge and Information Management","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Medicine","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Medicine","Swansea","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Aberdeen City and Aberdeenshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Aberdeen City and Aberdeenshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Aberdeen City and Aberdeenshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Ards and North Down","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Barnsley, Doncaster and Rotherham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Barnsley, Doncaster and Rotherham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Bexley and Greenwich","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Bexley and Greenwich","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Bournemouth and Poole","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Bournemouth and Poole","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Bradford","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Bristol, City of","AA/AO","10","[c]","21590","21590"
"New entrant CS","2021","Department for Transport","Operational Delivery","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Calderdale and Kirklees","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Cambridgeshire CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Cambridgeshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Cardiff and Vale of Glamorgan","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Cardiff and Vale of Glamorgan","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Central Valleys","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Darlington","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Derby","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Derby","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Devon CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","East Kent","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","East Lancashire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","East Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","East Riding of Yorkshire","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","East Riding of Yorkshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","East Riding of Yorkshire","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Essex Haven Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Essex Haven Gateway","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Essex Haven Gateway","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Essex Thames Gateway","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Falkirk","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Flintshire and Wrexham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Flintshire and Wrexham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Gloucestershire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Greater Manchester North East","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Greater Manchester South East","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Gwynedd","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Harrow and Hillingdon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Harrow and Hillingdon","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Heart of Essex","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Hertfordshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Hertfordshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Hounslow and Richmond upon Thames","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Inverclyde, East Renfrewshire and Renfrewshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Inverness and Nairn and Moray, Badenoch and Strathspey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Isle of Anglesey","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Kingston upon Hull, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Kingston upon Hull, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Leeds","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Leicestershire CC and Rutland","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Liverpool","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Manchester","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Merton, Kingston upon Thames and Sutton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Mid Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Milton Keynes","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Milton Keynes","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Na h-Eileanan Siar","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","North Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","North Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Norwich and East Norfolk","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Nottingham","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Nottingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Nottingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Plymouth","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Plymouth","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Sandwell","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Sefton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Sheffield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Shetland Islands","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Shetland Islands","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Somerset","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","South Hampshire","AA/AO","20","[c]","26590","26590"
"New entrant CS","2021","Department for Transport","Operational Delivery","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","South West Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Southampton","AA/AO","20","[c]","22180","21590"
"New entrant CS","2021","Department for Transport","Operational Delivery","Southampton","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Southampton","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Staffordshire CC","AA/AO","30","[c]","22300","21590"
"New entrant CS","2021","Department for Transport","Operational Delivery","Stoke-on-Trent","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Swansea","AA/AO","245","[c]","19790","18060"
"New entrant CS","2021","Department for Transport","Operational Delivery","Swansea","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Swansea","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Swindon","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Thurrock","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Tyneside","AA/AO","10","[c]","21010","21590"
"New entrant CS","2021","Department for Transport","Operational Delivery","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Wakefield","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Wakefield","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Warwickshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","West Sussex (South West)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Westminster","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Wirral","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Wolverhampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Delivery","Worcestershire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Research","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Research","Bristol, City of","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Operational Research","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Birmingham","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Derby","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","East Sussex CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Southampton","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Southampton","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Westminster","EO","30","[c]","27360","29970"
"New entrant CS","2021","Department for Transport","Other","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Other","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Birmingham","SEO/HEO","15","[c]","30730","30730"
"New entrant CS","2021","Department for Transport","Policy","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Leeds","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Leeds","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","South Hampshire","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Southampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Southampton","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Southampton","SEO/HEO","15","[c]","37050","38650"
"New entrant CS","2021","Department for Transport","Policy","West Surrey","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Policy","Westminster","EO","20","[c]","29220","29970"
"New entrant CS","2021","Department for Transport","Policy","Westminster","G6/G7","10","[c]","54340","54110"
"New entrant CS","2021","Department for Transport","Policy","Westminster","SEO/HEO","80","[c]","35570","34710"
"New entrant CS","2021","Department for Transport","Project Delivery","Birmingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Birmingham","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Birmingham","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Leeds","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Tyneside","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Westminster","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Westminster","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Project Delivery","Westminster","SEO/HEO","35","[c]","37190","34710"
"New entrant CS","2021","Department for Transport","Property","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","Bristol, City of","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","Southampton","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","Swansea","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","Swansea","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","Tyneside","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Property","Westminster","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Science and Engineering","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Science and Engineering","Leicestershire CC and Rutland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Science and Engineering","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Science and Engineering","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Science and Engineering","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Security","Swansea","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Security","Westminster","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Security","Westminster","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Security","Westminster","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Social Research","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Social Research","Westminster","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Statistics","East Sussex CC","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Statistics","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Statistics","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Statistics","Westminster","EO","15","[c]","29140","29970"
"New entrant CS","2021","Department for Transport","Statistics","Westminster","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Statistics","Westminster","SEO/HEO","10","[c]","38450","35060"
"New entrant CS","2021","Department for Transport","Unknown","East Sussex CC","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Leeds","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","North Hampshire","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","North Hampshire","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Swansea","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Westminster","EO","10","[c]","27070","29970"
"New entrant CS","2021","Department for Transport","Unknown","Westminster","G6/G7","15","[c]","55780","54110"
"New entrant CS","2021","Department for Transport","Unknown","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Transport","Unknown","Westminster","SEO/HEO","25","[c]","26580","18200"
"New entrant CS","2021","Department for Work and Pensions","Commercial","South and West Derbyshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Department for Work and Pensions","Digital, Data and Technology","Sefton","EO","[c]","[c]","[c]","[c]"
