"Status","Year","Disability","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Analysis","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Science and Engineering","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Science and Engineering","Outside London","35","30","40750","39030"
"In post","2021","Undeclared","Analysis","Social Research","London","25","25","[c]","[c]"
"In post","2021","Undeclared","Analysis","Social Research","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Analysis","Statistics","London","60","55","45880","43040"
"In post","2021","Undeclared","Analysis","Statistics","Outside London","30","25","[c]","[c]"
"In post","2021","Undeclared","Analysis","Tax","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Unknown","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Analysis","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Commercial","London","45","45","49550","46600"
"In post","2021","Undeclared","Commercial","Commercial","Outside London","215","210","40820","38060"
"In post","2021","Undeclared","Commercial","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Knowledge and Information Management","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Knowledge and Information Management","Outside London","50","50","34100","33300"
"In post","2021","Undeclared","Commercial","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Operational Delivery","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Other","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Science and Engineering","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Commercial","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","London","15","15","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Communications","London","95","90","48270","42890"
"In post","2021","Undeclared","Communications","Communications","Outside London","85","85","35520","32570"
"In post","2021","Undeclared","Communications","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Operational Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Operational Delivery","Outside London","65","60","27620","25560"
"In post","2021","Undeclared","Communications","Other","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Other","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Communications","Tax","Outside London","70","65","28970","25560"
"In post","2021","Undeclared","Communications","Unknown","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Unknown","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Communications","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Counter Fraud","London","30","30","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Counter Fraud","Outside London","35","35","37440","34060"
"In post","2021","Undeclared","Counter Fraud","Intelligence Analysis","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Legal","London","70","70","40720","36160"
"In post","2021","Undeclared","Counter Fraud","Legal","Outside London","160","150","30200","31810"
"In post","2021","Undeclared","Counter Fraud","Operational Delivery","London","25","25","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Operational Delivery","Outside London","145","135","29730","28130"
"In post","2021","Undeclared","Counter Fraud","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Other","Outside London","20","15","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Tax","London","25","25","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Tax","Outside London","105","100","42510","38630"
"In post","2021","Undeclared","Counter Fraud","Unknown","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Unknown","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Debt","Operational Delivery","London","30","25","29220","25630"
"In post","2021","Undeclared","Debt","Operational Delivery","Outside London","160","145","23480","21440"
"In post","2021","Undeclared","Debt","Tax","Outside London","10","10","[c]","[c]"
"In post","2021","Undeclared","Debt","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Communications","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","London","105","105","46780","42740"
"In post","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Outside London","475","465","38830","37100"
"In post","2021","Undeclared","Digital, Data & Technology","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Knowledge and Information Management","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Operational Delivery","Outside London","20","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Operational Research","Outside London","5","5","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Security","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Tax","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Unknown","London","30","30","52750","54700"
"In post","2021","Undeclared","Digital, Data & Technology","Unknown","Outside London","15","15","[c]","[c]"
"In post","2021","Undeclared","Digital, Data & Technology","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Economics","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Finance","London","120","120","47870","44930"
"In post","2021","Undeclared","Finance","Finance","Outside London","305","290","35450","33300"
"In post","2021","Undeclared","Finance","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Human Resources","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Operational Delivery","London","5","5","[c]","[c]"
"In post","2021","Undeclared","Finance","Operational Delivery","Outside London","35","30","30910","28130"
"In post","2021","Undeclared","Finance","Other","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Other","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Policy","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Policy","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Project Delivery","London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Tax","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Finance","Unknown","London","10","10","[c]","[c]"
"In post","2021","Undeclared","Finance","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Grants Management","Operational Delivery","Outside London","40","35","29410","25590"
