"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Liverpool","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Manchester","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Manchester","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Manchester","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Manchester","Unknown","40","[c]","20210","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Mid Lancashire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Warrington","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Wirral","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","North West (England)","Wirral","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","City of Edinburgh","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","City of Edinburgh","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","City of Edinburgh","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","Glasgow City","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","Glasgow City","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","Glasgow City","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Scotland","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Berkshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Berkshire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Brighton and Hove","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Buckinghamshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Central Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Central Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","East Kent","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","East Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","East Kent","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","East Sussex CC","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","East Sussex CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","East Sussex CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Kent Thames Gateway","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Kent Thames Gateway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Kent Thames Gateway","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Medway","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Medway","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Medway","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Mid Kent","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Mid Kent","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Mid Kent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Mid Kent","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Milton Keynes","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Milton Keynes","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Milton Keynes","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","North Hampshire","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","North Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","North Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","North Hampshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Oxfordshire","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Oxfordshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Oxfordshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Portsmouth","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Portsmouth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Portsmouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Portsmouth","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Southampton","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Southampton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","Southampton","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","West Surrey","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","West Surrey","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South East (England)","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Bournemouth and Poole","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Bournemouth and Poole","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Bristol, City of","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Bristol, City of","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Cornwall and Isles of Scilly","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Cornwall and Isles of Scilly","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Cornwall and Isles of Scilly","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Devon CC","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Devon CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Devon CC","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Devon CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Dorset CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Dorset CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Gloucestershire","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Plymouth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Plymouth","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Plymouth","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Plymouth","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Somerset","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Somerset","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Swindon","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Swindon","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Swindon","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","South West (England)","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Cardiff and Vale of Glamorgan","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Cardiff and Vale of Glamorgan","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Cardiff and Vale of Glamorgan","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Central Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Central Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Conwy and Denbighshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Conwy and Denbighshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Conwy and Denbighshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Flintshire and Wrexham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Flintshire and Wrexham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Flintshire and Wrexham","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Gwent Valleys","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Gwent Valleys","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Gwent Valleys","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Gwynedd","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Gwynedd","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Gwynedd","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Monmouthshire and Newport","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Monmouthshire and Newport","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Monmouthshire and Newport","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Swansea","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Swansea","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Wales","Swansea","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Birmingham","Heterosexual / straight","45","[c]","25320","22570"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Birmingham","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Birmingham","Unknown","55","[c]","22540","19930"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Coventry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Coventry","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Coventry","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Shropshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Staffordshire CC","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Stoke-on-Trent","Heterosexual / straight","100","[c]","18940","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Stoke-on-Trent","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Stoke-on-Trent","Unknown","45","[c]","19050","18880"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Walsall","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Walsall","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Worcestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","West Midlands (England)","Worcestershire","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Bradford","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Bradford","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Bradford","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Calderdale and Kirklees","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Calderdale and Kirklees","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Kingston upon Hull, City of","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Kingston upon Hull, City of","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Leeds","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Leeds","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Leeds","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Leeds","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","North and North East Lincolnshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","North and North East Lincolnshire","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","North Yorkshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","North Yorkshire CC","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","North Yorkshire CC","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Sheffield","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Sheffield","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","HM Courts and Tribunals Service","Yorkshire and The Humber","Wakefield","LGBO","[c]","[c]","[c]","[c]"
