"Status","Year","Age","Profession_of_post","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2021","40-49","Operational Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Wales","AA/AO","15","[c]","20930","21170"
"Leaver Dept.","2021","40-49","Operational Delivery","Wales","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Wales","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Wales","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","West Midlands (England)","AA/AO","15","[c]","20200","19930"
"Leaver Dept.","2021","40-49","Operational Delivery","West Midlands (England)","EO","10","[c]","23700","22570"
"Leaver Dept.","2021","40-49","Operational Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Yorkshire and The Humber","AA/AO","15","[c]","20620","21010"
"Leaver Dept.","2021","40-49","Operational Delivery","Yorkshire and The Humber","EO","10","[c]","25300","24890"
"Leaver Dept.","2021","40-49","Operational Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Delivery","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Research","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Operational Research","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","London","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","South West (England)","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","South West (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Other","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Planning","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Planning","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Planning","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","London","G6/G7","95","[c]","59010","57320"
"Leaver Dept.","2021","40-49","Policy","London","SCS level","55","[c]","85600","77640"
"Leaver Dept.","2021","40-49","Policy","London","SEO/HEO","50","[c]","38650","37410"
"Leaver Dept.","2021","40-49","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Policy","Yorkshire and The Humber","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","London","G6/G7","15","[c]","64380","67670"
"Leaver Dept.","2021","40-49","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","London","SEO/HEO","10","[c]","38470","38940"
"Leaver Dept.","2021","40-49","Project Delivery","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","South West (England)","G6/G7","10","[c]","57220","56120"
"Leaver Dept.","2021","40-49","Project Delivery","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","South West (England)","SEO/HEO","20","[c]","36690","38210"
"Leaver Dept.","2021","40-49","Project Delivery","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","West Midlands (England)","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Project Delivery","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","North East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Property","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Psychology","North West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Psychology","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","South East (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","South West (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Science and Engineering","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","South East (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Security","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Social Research","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Social Research","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Social Research","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Social Research","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Statistics","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Statistics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Statistics","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Statistics","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Statistics","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Tax","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","East Midlands (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","East of England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","East of England","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","East of England","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","East of England","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","London","EO","35","[c]","29220","29870"
"Leaver Dept.","2021","40-49","Unknown","London","G6/G7","130","[c]","59370","57680"
"Leaver Dept.","2021","40-49","Unknown","London","SCS level","50","[c]","87960","79580"
"Leaver Dept.","2021","40-49","Unknown","London","SEO/HEO","80","[c]","38610","38470"
"Leaver Dept.","2021","40-49","Unknown","North East (England)","AA/AO","35","[c]","20690","21010"
"Leaver Dept.","2021","40-49","Unknown","North East (England)","EO","30","[c]","26990","27570"
"Leaver Dept.","2021","40-49","Unknown","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","North East (England)","SEO/HEO","25","[c]","34470","32670"
"Leaver Dept.","2021","40-49","Unknown","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","North West (England)","AA/AO","55","[c]","21620","21010"
"Leaver Dept.","2021","40-49","Unknown","North West (England)","EO","60","[c]","27130","27570"
"Leaver Dept.","2021","40-49","Unknown","North West (England)","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","North West (England)","SEO/HEO","30","[c]","34030","32330"
"Leaver Dept.","2021","40-49","Unknown","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Northern Ireland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Overseas","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Scotland","AA/AO","30","[c]","20500","20760"
"Leaver Dept.","2021","40-49","Unknown","Scotland","EO","35","[c]","27140","27570"
"Leaver Dept.","2021","40-49","Unknown","Scotland","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","South East (England)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","South East (England)","EO","15","[c]","28150","27570"
"Leaver Dept.","2021","40-49","Unknown","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","South East (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","South West (England)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","South West (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","G6/G7","10","[c]","58680","59210"
"Leaver Dept.","2021","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Unknown","SEO/HEO","20","[c]","35100","32320"
"Leaver Dept.","2021","40-49","Unknown","Wales","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Wales","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","West Midlands (England)","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","West Midlands (England)","EO","20","[c]","27500","27570"
"Leaver Dept.","2021","40-49","Unknown","West Midlands (England)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","West Midlands (England)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Yorkshire and The Humber","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2021","40-49","Unknown","Yorkshire and The Humber","EO","25","[c]","26820","27570"
"Leaver Dept.","2021","40-49","Unknown","Yorkshire and The Humber","G6/G7","15","[c]","56670","55780"
"Leaver Dept.","2021","40-49","Unknown","Yorkshire and The Humber","SEO/HEO","40","[c]","34900","35310"
"Leaver Dept.","2021","40-49","Unknown","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","East of England","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Commercial","Yorkshire and The Humber","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","Wales","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Communications","West Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Corporate Finance","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Counter Fraud","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","East of England","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","South West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","West Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Digital, Data and Technology","Yorkshire and The Humber","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Economics","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Economics","Wales","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","South West (England)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2021","50-59","Finance","South West (England)","G6/G7","[c]","[c]","[c]","[c]"
