"Status","Year","Ethnicity","Region_ITL3","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Mixed","Scottish Borders","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scottish Borders","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Scottish Borders","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Sefton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Sefton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Sefton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Sefton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Sheffield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Sheffield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Sheffield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Shetland Islands","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Shetland Islands","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Shetland Islands","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Shetland Islands","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Shropshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Shropshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Shropshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Shropshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Solihull","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Solihull","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Solihull","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Solihull","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Somerset","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Somerset","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Somerset","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Somerset","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South and West Derbyshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South and West Derbyshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South and West Derbyshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Ayrshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Ayrshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Ayrshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Ayrshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Hampshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Hampshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Hampshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Hampshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Lanarkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Lanarkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Lanarkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Lanarkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Nottinghamshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Nottinghamshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Nottinghamshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Nottinghamshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Teesside","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Teesside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Teesside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South West Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South West Wales","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South West Wales","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","South West Wales","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Southampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Southampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Southampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Southend-on-Sea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Southend-on-Sea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Southend-on-Sea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Southend-on-Sea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Staffordshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Staffordshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Staffordshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Stoke-on-Trent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Stoke-on-Trent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Stoke-on-Trent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Suffolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Suffolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Suffolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Suffolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Sunderland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Sunderland","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Sunderland","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Swansea","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Swansea","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Swansea","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Swindon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Swindon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Swindon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Telford and Wrekin","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Telford and Wrekin","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Telford and Wrekin","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Thurrock","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Thurrock","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Thurrock","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Thurrock","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Torbay","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Torbay","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Torbay","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Torbay","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Tower Hamlets","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Tower Hamlets","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Tower Hamlets","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Tower Hamlets","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Tyneside","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Tyneside","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Tyneside","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Tyneside","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wakefield","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wakefield","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wakefield","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Walsall","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Walsall","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Walsall","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wandsworth","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wandsworth","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wandsworth","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wandsworth","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Warrington","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Warrington","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Warrington","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Warwickshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Warwickshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Warwickshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Warwickshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Cumbria","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Cumbria","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Cumbria","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Cumbria","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Essex","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Essex","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Essex","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Essex","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Kent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Kent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Kent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Kent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Lothian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Lothian","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Lothian","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Lothian","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Northamptonshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Northamptonshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Northamptonshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Northamptonshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Surrey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Surrey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Surrey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Sussex (North East)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Sussex (North East)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Sussex (North East)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Sussex (South West)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Sussex (South West)","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Sussex (South West)","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Westminster","Heterosexual / straight","50","[c]","38060","31590"
"Leaver CS","2021","Mixed","Westminster","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Westminster","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Westminster","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wiltshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wiltshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wiltshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wirral","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wirral","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wirral","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wolverhampton","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wolverhampton","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wolverhampton","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Worcestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Worcestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Worcestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","Worcestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","York","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","York","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","York","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Mixed","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Aberdeen City and Aberdeenshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Aberdeen City and Aberdeenshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Aberdeen City and Aberdeenshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Aberdeen City and Aberdeenshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Angus and Dundee City","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Angus and Dundee City","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Angus and Dundee City","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Angus and Dundee City","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Antrim and Newtownabbey","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Antrim and Newtownabbey","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Antrim and Newtownabbey","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Antrim and Newtownabbey","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Ards and North Down","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Ards and North Down","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Ards and North Down","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Ards and North Down","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Armagh City, Banbridge and Craigavon","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Armagh City, Banbridge and Craigavon","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Armagh City, Banbridge and Craigavon","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Armagh City, Banbridge and Craigavon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Barking & Dagenham and Havering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Barking & Dagenham and Havering","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Barking & Dagenham and Havering","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Barnet","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Barnet","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Barnet","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Barnsley, Doncaster and Rotherham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Barnsley, Doncaster and Rotherham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Barnsley, Doncaster and Rotherham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bath and North East Somerset, North Somerset and South Gloucestershire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bath and North East Somerset, North Somerset and South Gloucestershire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bath and North East Somerset, North Somerset and South Gloucestershire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bedford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bedford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bedford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Belfast","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Belfast","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Belfast","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Belfast","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Berkshire","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Berkshire","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Berkshire","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bexley and Greenwich","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bexley and Greenwich","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bexley and Greenwich","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bexley and Greenwich","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Birmingham","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Birmingham","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Birmingham","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Blackburn with Darwen","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Blackburn with Darwen","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Blackburn with Darwen","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Blackpool","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Blackpool","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Blackpool","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Blackpool","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bournemouth and Poole","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bournemouth and Poole","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bournemouth and Poole","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bournemouth and Poole","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bradford","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bradford","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bradford","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bradford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Breckland and South Norfolk","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Breckland and South Norfolk","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Breckland and South Norfolk","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Brent","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Brent","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Brent","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Brent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bridgend and Neath Port Talbot","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bridgend and Neath Port Talbot","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bridgend and Neath Port Talbot","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Brighton and Hove","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Brighton and Hove","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Brighton and Hove","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bristol, City of","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bristol, City of","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bristol, City of","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bristol, City of","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bromley","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bromley","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bromley","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Bromley","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Buckinghamshire CC","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Buckinghamshire CC","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Buckinghamshire CC","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other ethnicity","Buckinghamshire CC","Unknown","[c]","[c]","[c]","[c]"
