"Status","Year","Age","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","Project Delivery","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Project Delivery","SEO/HEO","30","[c]","31970","31190"
"Leaver CS","2021","20-29","Project Delivery","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Science and Engineering","EO","25","[c]","22480","20230"
"Leaver CS","2021","20-29","Project Delivery","Science and Engineering","SEO/HEO","15","[c]","33450","32290"
"Leaver CS","2021","20-29","Project Delivery","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Project Delivery","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Digital, Data and Technology","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Operational Delivery","AA/AO","15","[c]","20500","20000"
"Leaver CS","2021","20-29","Property","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Property","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Property","EO","70","[c]","25160","24500"
"Leaver CS","2021","20-29","Property","Property","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Security","AA/AO","50","[c]","25950","25680"
"Leaver CS","2021","20-29","Security","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Unknown","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Security","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Communications","EO","15","[c]","24450","26750"
"Leaver CS","2021","20-29","Unknown","Communications","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Digital, Data and Technology","SEO/HEO","10","[c]","38690","37830"
"Leaver CS","2021","20-29","Unknown","Economics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Finance","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicine","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicine","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Medicine","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Operational Delivery","AA/AO","55","[c]","21260","21430"
"Leaver CS","2021","20-29","Unknown","Operational Delivery","EO","45","[c]","25850","25000"
"Leaver CS","2021","20-29","Unknown","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Operational Delivery","SEO/HEO","20","[c]","35740","36370"
"Leaver CS","2021","20-29","Unknown","Operational Research","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Operational Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other","AA/AO","35","[c]","20250","20640"
"Leaver CS","2021","20-29","Unknown","Other","EO","40","[c]","27670","28650"
"Leaver CS","2021","20-29","Unknown","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Other","Unknown","30","[c]","27070","28420"
"Leaver CS","2021","20-29","Unknown","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Policy","EO","20","[c]","27390","28500"
"Leaver CS","2021","20-29","Unknown","Policy","G6/G7","10","[c]","55550","54160"
"Leaver CS","2021","20-29","Unknown","Policy","SEO/HEO","30","[c]","37260","36780"
"Leaver CS","2021","20-29","Unknown","Project Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Project Delivery","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Property","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Social Research","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Statistics","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","AA/AO","835","[c]","21740","21010"
"Leaver CS","2021","20-29","Unknown","Unknown","EO","400","[c]","28270","27570"
"Leaver CS","2021","20-29","Unknown","Unknown","G6/G7","20","[c]","54880","53530"
"Leaver CS","2021","20-29","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","Unknown","Unknown","SEO/HEO","175","[c]","32790","33960"
"Leaver CS","2021","20-29","Unknown","Unknown","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Economics","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Economics","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Intelligence Analysis","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Operational Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Other","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Science and Engineering","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Social Research","SEO/HEO","10","[c]","36810","37020"
"Leaver CS","2021","30-39","Analysis","Statistics","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Statistics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Analysis","Statistics","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Commercial","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Commercial","SEO/HEO","20","[c]","34790","34260"
"Leaver CS","2021","30-39","Commercial","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Knowledge and Information Management","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Project Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Unknown","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Commercial","Unknown","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Communications","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Communications","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Communications","SEO/HEO","25","[c]","36200","34820"
"Leaver CS","2021","30-39","Communications","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Unknown","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Communications","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Counter Fraud","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Counter Fraud","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Counter Fraud","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","EO","10","[c]","27660","27130"
"Leaver CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","G6/G7","25","[c]","59110","58000"
"Leaver CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Digital, Data and Technology","SEO/HEO","40","[c]","39590","39840"
"Leaver CS","2021","30-39","Digital, Data & Technology","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Unknown","G6/G7","15","[c]","58010","57980"
"Leaver CS","2021","30-39","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Digital, Data & Technology","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Finance","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Finance","G6/G7","10","[c]","66310","63420"
"Leaver CS","2021","30-39","Finance","Finance","SEO/HEO","15","[c]","37930","34300"
"Leaver CS","2021","30-39","Finance","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Project Delivery","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Finance","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Operational Delivery","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Grants Management","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Human Resources","AA/AO","10","[c]","21290","20920"
"Leaver CS","2021","30-39","Human Resources","Human Resources","EO","10","[c]","27110","26440"
"Leaver CS","2021","30-39","Human Resources","Human Resources","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Human Resources","SEO/HEO","20","[c]","37500","39510"
"Leaver CS","2021","30-39","Human Resources","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Human Resources","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Legal","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Legal","G6/G7","50","[c]","54280","52390"
"Leaver CS","2021","30-39","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Legal","SEO/HEO","15","[c]","38780","37940"
"Leaver CS","2021","30-39","Legal","Operational Delivery","AA/AO","20","[c]","21680","21470"
"Leaver CS","2021","30-39","Legal","Operational Delivery","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Operational Delivery","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Legal","Policy","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Communications","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Digital, Data and Technology","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Economics","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Inspector of Education and Training","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","International Trade","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","International Trade","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Knowledge and Information Management","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Knowledge and Information Management","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Medicine","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Medicine","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Medicine","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Operational Delivery","AA/AO","825","[c]","20800","20760"
"Leaver CS","2021","30-39","No function","Operational Delivery","EO","150","[c]","27250","26230"
"Leaver CS","2021","30-39","No function","Operational Delivery","G6/G7","35","[c]","52950","52750"
"Leaver CS","2021","30-39","No function","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Operational Delivery","SEO/HEO","95","[c]","36410","36030"
"Leaver CS","2021","30-39","No function","Operational Delivery","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Operational Research","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Operational Research","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Other","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Other","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Other","G6/G7","10","[c]","55530","52550"
"Leaver CS","2021","30-39","No function","Other","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning Inspectors","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Planning Inspectors","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Policy","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","No function","Policy","EO","15","[c]","26560","26920"
"Leaver CS","2021","30-39","No function","Policy","G6/G7","60","[c]","56040","53810"
