"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Mixed","Debt","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Tax","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Debt","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Digital, Data and Technology","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Digital, Data and Technology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Digital, Data and Technology","EO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Digital, Data and Technology","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Digital, Data and Technology","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Digital, Data and Technology","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Operational Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Operational Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Tax","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Digital, Data & Technology","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Corporate Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Corporate Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Corporate Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Finance","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Finance","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Project Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Statistics","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Tax","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Finance","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Grants Management","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Communications","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Human Resources","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Human Resources","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Human Resources","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Human Resources","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Human Resources","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Policy","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Tax","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Human Resources","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Internal Audit","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Internal Audit","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Internal Audit","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Internal Audit","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Internal Audit","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Legal","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Legal","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Legal","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Legal","G7","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Legal","HEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Legal","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Operational Delivery","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Operational Delivery","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Operational Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Operational Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Other","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Policy","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Policy","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","Legal","Unknown","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Commercial","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Commercial","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Commercial","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Commercial","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Commercial","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Communications","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Communications","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Communications","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Communications","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Corporate Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Digital, Data and Technology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Economics","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Economics","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Economics","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Economics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Economics","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Finance","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Finance","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Finance","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Finance","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Finance","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Human Resources","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Human Resources","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Inspector of Education and Training","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Inspector of Education and Training","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Inspector of Education and Training","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Intelligence Analysis","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Intelligence Analysis","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Intelligence Analysis","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","International Trade","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","International Trade","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","International Trade","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","International Trade","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","International Trade","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Knowledge and Information Management","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Knowledge and Information Management","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Knowledge and Information Management","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Knowledge and Information Management","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Legal","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Medicine","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Medicine","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Medicine","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Medicine","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Medicine","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Medicine","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Operational Delivery","AA","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Operational Delivery","AO","120","[c]","23360","22680"
"New entrant CS","2021","Mixed","No function","Operational Delivery","EO","50","[c]","28140","26880"
"New entrant CS","2021","Mixed","No function","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Operational Delivery","HEO","30","[c]","32760","32000"
"New entrant CS","2021","Mixed","No function","Operational Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Operational Delivery","SEO","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Operational Delivery","Unknown","50","[c]","23810","22920"
"New entrant CS","2021","Mixed","No function","Operational Research","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Operational Research","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Operational Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Other","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Other","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Other","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Other","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Other","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Other","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Other","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Other","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Planning","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Planning","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Planning","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Planning","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Planning","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Planning","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Planning Inspectors","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Policy","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Policy","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Policy","EO","20","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Policy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Policy","G7","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Policy","HEO","50","[c]","32810","32870"
"New entrant CS","2021","Mixed","No function","Policy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Policy","SEO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Project Delivery","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Psychology","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Psychology","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Psychology","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Psychology","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Psychology","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Science and Engineering","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Science and Engineering","AO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Science and Engineering","EO","5","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Science and Engineering","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Science and Engineering","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Science and Engineering","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Science and Engineering","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Security","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Security","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Security","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Security","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Social Research","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Social Research","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Social Research","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Social Research","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Statistics","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Tax","AO","15","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Tax","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Tax","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Tax","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Tax","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Unknown","AO","10","[c]","[c]","[c]"
"New entrant CS","2021","Mixed","No function","Unknown","EO","5","[c]","[c]","[c]"
