"Status","Year","Disability","Function_of_post","Organisation","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","No function","Met Office","East of England","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Met Office","London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Met Office","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Met Office","Northern Ireland","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Met Office","Overseas","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Met Office","Scotland","50","45","35990","36730"
"In post","2021","Declared non-disabled","No function","Met Office","South East (England)","40","40","37890","36730"
"In post","2021","Declared non-disabled","No function","Met Office","South West (England)","205","195","37440","39650"
"In post","2021","Declared non-disabled","No function","Met Office","Wales","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Met Office","West Midlands (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Met Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","East Midlands (England)","35","35","39940","36340"
"In post","2021","Declared non-disabled","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","East of England","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","London","955","940","48930","53130"
"In post","2021","Declared non-disabled","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","North East (England)","50","50","38930","36340"
"In post","2021","Declared non-disabled","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","North West (England)","70","65","38650","36340"
"In post","2021","Declared non-disabled","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","South West (England)","85","80","39500","36340"
"In post","2021","Declared non-disabled","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","West Midlands (England)","60","60","36120","31980"
"In post","2021","Declared non-disabled","No function","Ministry of Housing, Communities and Local Government (excl. agencies)","Yorkshire and The Humber","45","40","45050","38160"
"In post","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","East Midlands (England)","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","East of England","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","London","975","945","41340","36800"
"In post","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","North East (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","North West (England)","30","30","31160","26600"
"In post","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","Scotland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","South East (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","South West (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","Wales","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","West Midlands (England)","70","70","27920","21710"
"In post","2021","Declared non-disabled","No function","Ministry of Justice (excl. agencies)","Yorkshire and The Humber","35","35","35540","30990"
"In post","2021","Declared non-disabled","No function","National Crime Agency","East Midlands (England)","40","40","40410","40210"
"In post","2021","Declared non-disabled","No function","National Crime Agency","East of England","40","40","41410","40060"
"In post","2021","Declared non-disabled","No function","National Crime Agency","London","410","400","46120","43630"
"In post","2021","Declared non-disabled","No function","National Crime Agency","North East (England)","30","30","38080","39080"
"In post","2021","Declared non-disabled","No function","National Crime Agency","North West (England)","335","325","38540","36740"
"In post","2021","Declared non-disabled","No function","National Crime Agency","Northern Ireland","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","No function","National Crime Agency","Overseas","75","75","65060","62570"
"In post","2021","Declared non-disabled","No function","National Crime Agency","Scotland","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","No function","National Crime Agency","South East (England)","135","135","42380","40990"
"In post","2021","Declared non-disabled","No function","National Crime Agency","South West (England)","85","80","38890","36410"
"In post","2021","Declared non-disabled","No function","National Crime Agency","Unknown","40","40","45400","45480"
"In post","2021","Declared non-disabled","No function","National Crime Agency","Wales","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","No function","National Crime Agency","West Midlands (England)","135","130","41180","38540"
"In post","2021","Declared non-disabled","No function","National Crime Agency","Yorkshire and The Humber","80","80","38410","36740"
"In post","2021","Declared non-disabled","No function","National Infrastructure Commission","London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","No function","National Savings and Investments","London","75","75","56580","47860"
"In post","2021","Declared non-disabled","No function","National Savings and Investments","North East (England)","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","No function","National Savings and Investments","North West (England)","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","National Savings and Investments","Scotland","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","No function","Northern Ireland Office","London","30","30","55240","52850"
"In post","2021","Declared non-disabled","No function","Northern Ireland Office","Northern Ireland","35","35","40700","34990"
"In post","2021","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","East Midlands (England)","130","125","47110","51360"
"In post","2021","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","East of England","80","80","62570","64500"
"In post","2021","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","London","260","255","61170","63650"
"In post","2021","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","North West (England)","300","285","40400","32010"
"In post","2021","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","South West (England)","120","110","50130","51360"
"In post","2021","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","West Midlands (England)","115","115","58530","51360"
"In post","2021","Declared non-disabled","No function","Office for Standards in Education, Children's Services and Skills","Yorkshire and The Humber","105","105","65290","70500"
"In post","2021","Declared non-disabled","No function","Office of Gas and Electricity Markets","London","405","395","48560","42300"
"In post","2021","Declared non-disabled","No function","Office of Gas and Electricity Markets","Scotland","340","340","33610","30950"
