"Status","Year","Age","Disability","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","Human Resources","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","Operational Delivery","50","[c]","22480","20140"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","Property","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","Tax","285","[c]","22650","20140"
"New entrant CS","2021","40-49","Unknown","HM Revenue and Customs","Unknown","115","[c]","37390","25560"
"New entrant CS","2021","40-49","Unknown","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Digital, Data and Technology","35","[c]","54680","56990"
"New entrant CS","2021","40-49","Unknown","Home Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Human Resources","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Intelligence Analysis","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Operational Delivery","140","[c]","26510","24880"
"New entrant CS","2021","40-49","Unknown","Home Office","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Other","30","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Policy","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Project Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Finance","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Medicine","35","[c]","57340","48710"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Other","45","[c]","27670","26350"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Project Delivery","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Science and Engineering","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Security","40","[c]","31190","39070"
"New entrant CS","2021","40-49","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Housing, Communities and Local Government","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Housing, Communities and Local Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Housing, Communities and Local Government","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Housing, Communities and Local Government","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Housing, Communities and Local Government","Planning","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Housing, Communities and Local Government","Planning Inspectors","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Housing, Communities and Local Government","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","Digital, Data and Technology","30","[c]","54040","55850"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","Legal","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","Operational Delivery","410","[c]","23750","22350"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","Psychology","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Ministry of Justice","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","National Crime Agency","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","National Crime Agency","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","National Crime Agency","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","National Crime Agency","Operational Delivery","120","[c]","35870","34370"
"New entrant CS","2021","40-49","Unknown","National Crime Agency","Project Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","National Crime Agency","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","National Crime Agency","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Northern Ireland Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office for Standards in Education","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office of Gas and Electricity Markets","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office of Gas and Electricity Markets","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Office of Qualifications and Examinations Regulation","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other Cabinet Office Agencies","Commercial","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other Cabinet Office Agencies","Digital, Data and Technology","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other Cabinet Office Agencies","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other Cabinet Office Agencies","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other Cabinet Office Agencies","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Other Cabinet Office Agencies","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scotland Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scottish Government","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scottish Government","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scottish Government","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scottish Government","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scottish Government","Operational Delivery","35","[c]","21620","20810"
"New entrant CS","2021","40-49","Unknown","Scottish Government","Other","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scottish Government","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Scottish Government","Unknown","150","[c]","38420","30650"
"New entrant CS","2021","40-49","Unknown","The National Archives","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","Digital, Data and Technology","15","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","Operational Delivery","40","[c]","31490","33460"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","Social Research","10","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","United Kingdom Statistics Authority","Statistics","5","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Water Services Regulation Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Water Services Regulation Authority","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Water Services Regulation Authority","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Water Services Regulation Authority","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Welsh Government","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Welsh Government","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Welsh Government","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Welsh Government","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","40-49","Unknown","Welsh Government","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Attorney General's Departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Attorney General's Departments","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Attorney General's Departments","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Attorney General's Departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Cabinet Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Cabinet Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Cabinet Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Cabinet Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Chancellor's other departments","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Chancellor's other departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Chancellor's other departments","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Charity Commission","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Charity Commission","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Charity Commission","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Competition and Markets Authority","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Competition and Markets Authority","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Competition and Markets Authority","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Competition and Markets Authority","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Digital, Culture, Media and Sport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Education","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Education","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Education","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Education","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Education","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Education","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Education","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Education","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Education","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Corporate Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Policy","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Environment, Food and Rural Affairs","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for International Trade","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for International Trade","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for International Trade","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for International Trade","International Trade","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for International Trade","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Economics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Work and Pensions","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Work and Pensions","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department for Work and Pensions","Unknown","360","[c]","27270","27570"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Commercial","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Medicine","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Operational Delivery","10","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Social Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","ESTYN","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Food Standards Agency","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Food Standards Agency","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Food Standards Agency","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Food Standards Agency","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Food Standards Agency","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Food Standards Agency","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Food Standards Agency","Veterinarian","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Land Registry","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Land Registry","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Land Registry","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Land Registry","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Land Registry","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","Legal","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","Property","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","Security","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","Statistics","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","Tax","15","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Treasury","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Treasury","Counter Fraud","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Treasury","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Treasury","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Treasury","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Treasury","Internal Audit","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Treasury","Operational Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Treasury","Operational Research","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","HM Treasury","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Home Office","Communications","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Home Office","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Home Office","Finance","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Home Office","Human Resources","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Home Office","Intelligence Analysis","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Home Office","Operational Delivery","5","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Home Office","Other","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Home Office","Policy","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Home Office","Project Delivery","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Home Office","Science and Engineering","[c]","[c]","[c]","[c]"
"New entrant CS","2021","50-59","Declared disabled","Home Office","Security","[c]","[c]","[c]","[c]"
