"Status","Year","Function_of_post","Parent_department","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Communications","HM Revenue and Customs","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Operational Delivery","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Tax","Heterosexual / straight","220","[c]","26410","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","Tax","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Tax","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Tax","Unknown","415","[c]","26380","25560"
"New entrant CS","2021","Communications","HM Revenue and Customs","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Revenue and Customs","Unknown","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","HM Treasury","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Communications","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Communications","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Other","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Defence","Other","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Housing, Communities and Local Government","Communications","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Ministry of Justice","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","National Crime Agency","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Northern Ireland Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office for Standards in Education","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Gas and Electricity Markets","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Qualifications and Examinations Regulation","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Office of Rail and Road","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scotland Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Scottish Government","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","The National Archives","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Export Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","UK Supreme Court","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Communications","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","United Kingdom Statistics Authority","Communications","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Wales Office","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Water Services Regulation Authority","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Water Services Regulation Authority","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Welsh Government","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Welsh Government","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Communications","Welsh Government","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","Counter Fraud","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Attorney General's Departments","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Cabinet Office","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Counter Fraud","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Business, Energy and Industrial Strategy","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Digital, Culture, Media and Sport","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Transport","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Department for Transport","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","Counter Fraud","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","Food Standards Agency","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Legal","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Legal","Unknown","35","[c]","26170","25560"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Tax","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Tax","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Revenue and Customs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Treasury","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Treasury","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Counter Fraud","HM Treasury","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Revenue and Customs","Operational Delivery","Heterosexual / straight","45","[c]","20670","20140"
"New entrant CS","2021","Debt","HM Revenue and Customs","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Revenue and Customs","Operational Delivery","Unknown","80","[c]","20690","20140"
"New entrant CS","2021","Debt","HM Revenue and Customs","Tax","Heterosexual / straight","200","[c]","20610","20140"
"New entrant CS","2021","Debt","HM Revenue and Customs","Tax","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Revenue and Customs","Tax","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Revenue and Customs","Tax","Unknown","580","[c]","20390","20140"
"New entrant CS","2021","Debt","HM Revenue and Customs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Revenue and Customs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Revenue and Customs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Revenue and Customs","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Treasury","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Treasury","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Debt","HM Treasury","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Attorney General's Departments","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Unknown","Heterosexual / straight","90","[c]","45700","42230"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Unknown","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Unknown","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Cabinet Office","Unknown","Unknown","65","[c]","41180","40600"
"New entrant CS","2021","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Chancellor's other departments","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Charity Commission","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Competition and Markets Authority","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","Unknown","75","[c]","34250","32060"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Policy","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Science and Engineering","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Heterosexual / straight","45","[c]","39970","36500"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Education","Digital, Data and Technology","Unknown","40","[c]","40790","36500"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Heterosexual / straight","100","[c]","40210","36760"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Digital, Data and Technology","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Digital, Data and Technology","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for International Trade","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Heterosexual / straight","80","[c]","36980","31040"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Digital, Data and Technology","Unknown","40","[c]","38830","34040"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Knowledge and Information Management","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Transport","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department for Work and Pensions","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Department of Health and Social Care","Digital, Data and Technology","Unknown","45","[c]","37590","32790"
"New entrant CS","2021","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","Food Standards Agency","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Heterosexual / straight","35","[c]","28820","27130"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Land Registry","Digital, Data and Technology","Unknown","65","[c]","33570","27130"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Heterosexual / straight","70","[c]","37290","31810"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Digital, Data and Technology","Unknown","140","[c]","37250","31810"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Operational Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Digital, Data & Technology","HM Revenue and Customs","Operational Research","LGBO","[c]","[c]","[c]","[c]"
