"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Defence Science and Technology Laboratory","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Finance","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Finance","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Human Resources","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Human Resources","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Knowledge and Information Management","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Legal","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Research","South East (England)","Hampshire and Isle of Wight","25","[c]","29780","27570"
"Leaver CS","2021","Defence Science and Technology Laboratory","Operational Research","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Project Delivery","South East (England)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Project Delivery","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Project Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","36760","37320"
"Leaver CS","2021","Defence Science and Technology Laboratory","Psychology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Defence Science and Technology Laboratory","Science and Engineering","South East (England)","Hampshire and Isle of Wight","20","[c]","34180","28650"
"Leaver CS","2021","Defence Science and Technology Laboratory","Science and Engineering","South East (England)","Kent","25","[c]","21520","17180"
"Leaver CS","2021","Defence Science and Technology Laboratory","Science and Engineering","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","75","[c]","28880","26480"
"Leaver CS","2021","Defence Science and Technology Laboratory","Security","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Communications","London","Inner London - West","10","[c]","36930","32750"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Digital, Data and Technology","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","London","Inner London - West","25","[c]","30450","28830"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Finance","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Human Resources","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Knowledge and Information Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","London","Inner London - West","15","[c]","58830","48540"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","Inner London - West","120","[c]","53500","52300"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Wales","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Science and Engineering","London","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Security","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Business, Energy and Industrial Strategy (excl. agencies)","Statistics","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Communications","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Human Resources","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Operational Research","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Other","London","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Policy","London","Inner London - West","55","[c]","46150","34280"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Digital, Culture, Media and Sport","Property","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Commercial","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","London","Inner London - West","15","[c]","31170","28500"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Communications","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","North West (England)","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","South Yorkshire","10","[c]","31110","26000"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Human Resources","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Legal","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Legal","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","London","Inner London - West","10","[c]","47190","40940"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","London","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Operational Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","London","Inner London - West","95","[c]","50180","53420"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","North East (England)","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","North West (England)","Greater Manchester","10","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","West Midlands (England)","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Policy","Yorkshire and The Humber","South Yorkshire","15","[c]","40680","36780"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Project Delivery","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","North West (England)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Property","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Security","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Security","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Education (excl. agencies)","Security","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","South West (England)","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Commercial","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","London","Inner London - West","10","[c]","40320","38750"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Economics","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","West Midlands (England)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Finance","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Knowledge and Information Management","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","London","Inner London - West","5","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","North West (England)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Operational Delivery","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","London","Inner London - West","110","[c]","37350","30990"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","North East (England)","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","North West (England)","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","36880","35960"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Yorkshire and The Humber","North Yorkshire","10","[c]","38090","27480"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Project Delivery","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","East Midlands (England)","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","East of England","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","East of England","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","North East (England)","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","North West (England)","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","South East (England)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","South East (England)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","South West (England)","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","West Midlands (England)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Yorkshire and The Humber","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Yorkshire and The Humber","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Yorkshire and The Humber","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","East Midlands (England)","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Unknown","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Commercial","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Digital, Data and Technology","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Operational Delivery","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Operational Delivery","Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Other","London","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Other","Overseas","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Department for International Development","Policy","London","Inner London - West","5","[c]","[c]","[c]"
