"Status","Year","Disability","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared disabled","West Midlands (England)","Walsall","AO","30","25","20720","21010"
"In post","2021","Declared disabled","West Midlands (England)","Walsall","EO","45","40","27250","27570"
"In post","2021","Declared disabled","West Midlands (England)","Walsall","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Walsall","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Walsall","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Walsall","Unknown","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Warwickshire","AA","5","5","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Warwickshire","AO","60","50","21160","21010"
"In post","2021","Declared disabled","West Midlands (England)","Warwickshire","EO","50","45","26260","27570"
"In post","2021","Declared disabled","West Midlands (England)","Warwickshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Warwickshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Warwickshire","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Warwickshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Warwickshire","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Warwickshire","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Wolverhampton","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Wolverhampton","AO","55","45","20510","21010"
"In post","2021","Declared disabled","West Midlands (England)","Wolverhampton","EO","70","60","27440","27570"
"In post","2021","Declared disabled","West Midlands (England)","Wolverhampton","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Wolverhampton","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Wolverhampton","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Wolverhampton","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Worcestershire","AA","20","20","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Worcestershire","AO","85","75","24430","22850"
"In post","2021","Declared disabled","West Midlands (England)","Worcestershire","EO","55","55","27700","27570"
"In post","2021","Declared disabled","West Midlands (England)","Worcestershire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Worcestershire","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Worcestershire","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Worcestershire","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Worcestershire","SEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","West Midlands (England)","Worcestershire","Unknown","30","30","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AA","20","15","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","AO","165","140","22190","21010"
"In post","2021","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","EO","140","120","27470","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","HEO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Barnsley, Doncaster and Rotherham","Unknown","55","50","31160","30880"
"In post","2021","Declared disabled","Yorkshire and The Humber","Bradford","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Bradford","AO","145","110","20640","21010"
"In post","2021","Declared disabled","Yorkshire and The Humber","Bradford","EO","110","95","26880","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","Bradford","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Bradford","G7","10","10","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Bradford","HEO","25","25","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Bradford","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Bradford","SEO","10","10","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Bradford","Unknown","30","25","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","AO","40","30","20800","21010"
"In post","2021","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","EO","110","95","27370","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","HEO","10","5","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Calderdale and Kirklees","Unknown","25","20","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","AA","20","20","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","AO","45","40","25930","25400"
"In post","2021","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","EO","70","65","27920","27380"
"In post","2021","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","East Riding of Yorkshire","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","AA","10","10","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","AO","90","70","22170","21010"
"In post","2021","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","EO","105","90","27150","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","HEO","15","15","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Kingston upon Hull, City of","Unknown","20","20","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Leeds","AA","30","25","19390","20600"
"In post","2021","Declared disabled","Yorkshire and The Humber","Leeds","AO","225","200","22020","21010"
"In post","2021","Declared disabled","Yorkshire and The Humber","Leeds","EO","315","285","26560","27510"
"In post","2021","Declared disabled","Yorkshire and The Humber","Leeds","G6","30","30","65180","64670"
"In post","2021","Declared disabled","Yorkshire and The Humber","Leeds","G7","100","95","51850","51190"
"In post","2021","Declared disabled","Yorkshire and The Humber","Leeds","HEO","205","190","31880","31870"
"In post","2021","Declared disabled","Yorkshire and The Humber","Leeds","SCS level","10","10","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Leeds","SEO","150","145","38710","38040"
"In post","2021","Declared disabled","Yorkshire and The Humber","Leeds","Unknown","45","40","30310","28200"
"In post","2021","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","AA","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","AO","25","20","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","EO","45","40","27470","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","HEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North and North East Lincolnshire","Unknown","10","10","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","AA","15","15","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","AO","50","45","22980","21050"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","EO","55","50","27610","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","G7","5","5","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","HEO","30","30","34000","33300"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","SEO","5","5","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","North Yorkshire CC","Unknown","20","15","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Sheffield","AA","15","10","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Sheffield","AO","190","165","21020","21370"
"In post","2021","Declared disabled","Yorkshire and The Humber","Sheffield","EO","235","205","26660","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","Sheffield","G6","20","20","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Sheffield","G7","85","80","53280","52070"
"In post","2021","Declared disabled","Yorkshire and The Humber","Sheffield","HEO","155","140","32330","31990"
"In post","2021","Declared disabled","Yorkshire and The Humber","Sheffield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Sheffield","SEO","100","95","38190","37450"
"In post","2021","Declared disabled","Yorkshire and The Humber","Sheffield","Unknown","15","15","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Wakefield","AA","15","15","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Wakefield","AO","35","30","26240","24520"
"In post","2021","Declared disabled","Yorkshire and The Humber","Wakefield","EO","60","50","27900","27570"
"In post","2021","Declared disabled","Yorkshire and The Humber","Wakefield","G6","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Wakefield","G7","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Wakefield","HEO","20","20","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Declared disabled","Yorkshire and The Humber","Wakefield","SEO","10","10","[c]","[c]"
