"Status","Year","Ethnicity","Function_of_post","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Undeclared","Unknown","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Scottish Government","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Transport","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department of Health and Social Care","London","45","[c]","53360","53360"
"New entrant CS","2021","Unknown","Analysis","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Department of Health and Social Care","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","HM Revenue and Customs","London","35","[c]","34600","36160"
"New entrant CS","2021","Unknown","Analysis","HM Revenue and Customs","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Justice","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","United Kingdom Statistics Authority","London","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","United Kingdom Statistics Authority","South East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Analysis","United Kingdom Statistics Authority","Wales","65","[c]","27480","29540"
"New entrant CS","2021","Unknown","Analysis","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Attorney General's Departments","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","London","135","[c]","81930","72000"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Cabinet Office","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Education","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department of Health and Social Care","London","30","[c]","56810","40650"
"New entrant CS","2021","Unknown","Commercial","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Department of Health and Social Care","Yorkshire and The Humber","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Defence","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Justice","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Ministry of Justice","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Other Cabinet Office Agencies","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Other Cabinet Office Agencies","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Scottish Government","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","UK Export Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Cabinet Office","London","35","[c]","38150","34550"
"New entrant CS","2021","Unknown","Communications","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Cabinet Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Business, Energy and Industrial Strategy","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Business, Energy and Industrial Strategy","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Education","London","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Education","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Environment, Food and Rural Affairs","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Transport","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Department of Health and Social Care","London","35","[c]","37880","27270"
"New entrant CS","2021","Unknown","Communications","Department of Health and Social Care","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","HM Revenue and Customs","East Midlands (England)","70","[c]","26120","25560"
"New entrant CS","2021","Unknown","Communications","HM Revenue and Customs","North East (England)","160","[c]","26340","25560"
"New entrant CS","2021","Unknown","Communications","HM Revenue and Customs","North West (England)","120","[c]","26930","25560"
"New entrant CS","2021","Unknown","Communications","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","HM Revenue and Customs","Wales","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","HM Revenue and Customs","West Midlands (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","HM Revenue and Customs","Yorkshire and The Humber","60","[c]","26770","25560"
"New entrant CS","2021","Unknown","Communications","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Defence","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Defence","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Housing, Communities and Local Government","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Ministry of Justice","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","National Crime Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Northern Ireland Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Scotland Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Scottish Government","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","United Kingdom Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","United Kingdom Statistics Authority","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","United Kingdom Statistics Authority","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Wales Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Welsh Government","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Department for Business, Energy and Industrial Strategy","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Department for Business, Energy and Industrial Strategy","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","Northern Ireland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","West Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","HM Revenue and Customs","Yorkshire and The Humber","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","HM Revenue and Customs","East Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","HM Revenue and Customs","London","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","HM Revenue and Customs","North East (England)","220","[c]","20310","20140"
"New entrant CS","2021","Unknown","Debt","HM Revenue and Customs","North West (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Debt","HM Revenue and Customs","Scotland","245","[c]","20340","20140"
"New entrant CS","2021","Unknown","Debt","HM Revenue and Customs","West Midlands (England)","70","[c]","20140","20140"
"New entrant CS","2021","Unknown","Debt","HM Revenue and Customs","Yorkshire and The Humber","45","[c]","20140","20140"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Attorney General's Departments","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Cabinet Office","London","55","[c]","39820","40600"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Cabinet Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Cabinet Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Charity Commission","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Competition and Markets Authority","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Wales","35","[c]","36040","32640"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Education","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Education","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Education","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Education","West Midlands (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Education","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for International Trade","London","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Transport","East Midlands (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Transport","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department for Transport","Wales","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department of Health and Social Care","London","35","[c]","39200","32790"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Department of Health and Social Care","Yorkshire and The Humber","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Land Registry","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Land Registry","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Land Registry","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Land Registry","South West (England)","35","[c]","32170","27130"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Land Registry","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Revenue and Customs","East of England","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Revenue and Customs","London","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Revenue and Customs","North East (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Revenue and Customs","North West (England)","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Revenue and Customs","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Revenue and Customs","South East (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Revenue and Customs","South West (England)","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Revenue and Customs","West Midlands (England)","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","HM Revenue and Customs","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Defence","South West (England)","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Housing, Communities and Local Government","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Justice","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Justice","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Justice","London","65","[c]","51690","54580"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Justice","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Ministry of Justice","Yorkshire and The Humber","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","National Crime Agency","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","National Crime Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","National Crime Agency","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","National Crime Agency","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Office of Gas and Electricity Markets","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Other Cabinet Office Agencies","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Other Cabinet Office Agencies","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Other Cabinet Office Agencies","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Scottish Government","Scotland","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","United Kingdom Statistics Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","United Kingdom Statistics Authority","South East (England)","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","United Kingdom Statistics Authority","Wales","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data & Technology","Water Services Regulation Authority","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Attorney General's Departments","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Business, Energy and Industrial Strategy","Wales","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Business, Energy and Industrial Strategy","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Department for Education","North West (England)","[c]","[c]","[c]","[c]"
