"Status","Year","Disability","Ethnicity","Function_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Declared disabled","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Debt","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Grants Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Human Resources","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Human Resources","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Human Resources","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Human Resources","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Human Resources","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Human Resources","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Internal Audit","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Internal Audit","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Internal Audit","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Internal Audit","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Internal Audit","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Legal","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Legal","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Legal","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Legal","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Legal","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Legal","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Legal","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Legal","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","No function","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","No function","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","No function","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","No function","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","No function","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","No function","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","No function","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","No function","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","No function","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Project Delivery","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Project Delivery","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Project Delivery","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Project Delivery","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Project Delivery","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Project Delivery","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Property","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Property","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Property","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Property","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Property","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Property","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Property","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Property","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Security","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Security","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Security","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Security","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Security","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Security","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Security","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Analysis","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Analysis","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Analysis","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Analysis","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Analysis","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Analysis","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Analysis","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Analysis","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Commercial","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Commercial","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Commercial","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Commercial","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Commercial","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Commercial","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Commercial","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Commercial","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Communications","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Communications","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Communications","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Communications","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Communications","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Communications","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Communications","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Communications","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Counter Fraud","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Counter Fraud","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Counter Fraud","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Counter Fraud","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Counter Fraud","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Counter Fraud","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Debt","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Debt","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Debt","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Digital, Data & Technology","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Digital, Data & Technology","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Digital, Data & Technology","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Digital, Data & Technology","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Digital, Data & Technology","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Digital, Data & Technology","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Digital, Data & Technology","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Digital, Data & Technology","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Digital, Data & Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Finance","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Grants Management","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Grants Management","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Grants Management","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Grants Management","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Grants Management","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Grants Management","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Human Resources","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Mixed","Human Resources","AO","[c]","[c]","[c]","[c]"
